mon,dom,dow,carrier,flight,org,mile,depart,duration,delay
2,15,6,B6,807,JFK,1069,17.75,194,1
5,29,0,AA,301,ORD,258,8.08,65,5
7,7,4,WN,3410,SJC,1838,13.42,250,-7
1,11,1,UA,90,SFO,2565,8.67,334,-21
10,30,0,WN,3167,TUS,451,10.67,95,247
11,22,1,OH,6579,JFK,340,15.92,133,62
10,1,6,WN,2897,SJC,1838,12.67,250,18
1,8,5,AA,2093,LGA,1097,11.58,190,72
10,13,4,UA,620,ORD,612,16.08,107,-10
7,15,5,AA,785,LGA,1389,18.42,230,125
7,8,5,UA,788,SFO,447,13.37,93,53
2,13,4,UA,136,SFO,1846,9.58,254,-16
0,6,0,UA,374,SFO,1504,11.50,205,50
0,4,5,UA,351,ORD,299,8.73,73,-8
1,18,1,B6,32,JFK,264,15.17,82,44
6,22,2,B6,263,SMF,387,10.83,83,-8
0,24,4,B6,215,JFK,2465,16.08,370,50
5,22,0,UA,842,ORD,1745,8.08,261,23
7,30,6,B6,381,LGA,1076,16.33,189,-27
9,6,1,AA,294,ORD,1197,10.08,180,10
9,18,6,UA,1234,ORD,783,18.92,130,-22
7,2,6,AA,1199,ORD,978,8.00,155,NA
3,16,3,AA,419,ORD,1721,15.58,265,17
7,28,4,UA,599,ORD,334,9.97,86,19
10,27,4,UA,253,ORD,888,17.83,157,-22
11,16,2,AA,1324,SFO,1846,6.00,255,-13
7,6,3,UA,807,SFO,337,20.05,97,9
6,24,4,UA,117,ORD,1721,20.73,262,54
10,27,4,B6,1434,SFO,354,11.42,90,19
1,19,2,US,2126,LGA,185,12.00,70,-6
9,31,5,UA,766,ORD,622,21.42,105,-16
10,1,6,OH,6731,JFK,425,13.98,109,9
10,11,2,WN,1234,SJC,386,14.58,85,-4
6,8,2,OO,5779,SFO,412,11.13,104,15
9,2,4,OO,6406,SFO,451,10.65,95,30
3,24,4,AA,502,SJC,1476,16.92,200,-5
4,5,1,AA,1178,SFO,1464,15.33,205,62
5,1,0,B6,641,JFK,2586,8.08,379,25
1,26,2,UA,818,ORD,719,21.00,121,71
3,14,1,B6,1016,JFK,187,18.50,100,-43
8,27,6,UA,1667,ORD,1515,9.22,236,-16
10,22,6,AA,743,LGA,1389,12.50,255,-21
7,21,4,AA,1810,SJC,1476,8.25,210,-10
2,17,1,WN,216,SMF,397,11.67,80,-1
4,26,1,AA,1823,ORD,1144,9.17,170,3
9,11,6,WN,2739,SJC,386,6.50,80,-5
1,12,2,AA,1191,LGA,1020,17.92,200,NA
5,12,4,US,323,ORD,1515,8.50,229,23
5,2,1,OH,5731,LGA,834,12.25,169,-8
5,23,1,WN,2043,SMF,389,16.25,75,-4
10,28,5,WN,3167,TUS,451,10.67,95,-7
3,3,4,UA,677,LGA,733,11.00,160,19
0,31,4,AA,753,LGA,1389,15.25,245,27
10,13,4,AA,875,TUS,813,14.42,130,12
5,18,3,OO,5447,SFO,158,10.18,62,-18
11,7,0,OO,5790,SFO,153,17.25,59,44
1,10,0,UA,658,ORD,719,18.08,141,67
6,29,2,OH,5510,JFK,187,13.92,85,18
9,3,5,OO,5548,SFO,329,18.08,90,16
4,29,4,US,58,SMF,397,20.67,83,-12
2,16,0,UA,1176,SFO,679,16.25,121,59
7,18,1,UA,949,ORD,1721,17.82,267,-31
0,28,1,UA,588,SJC,948,10.70,150,-17
1,1,5,WN,2871,SMF,647,20.83,105,8
5,15,0,UA,1015,ORD,1721,22.72,262,43
8,22,1,B6,1317,JFK,228,22.50,87,31
9,16,4,WN,266,TUS,451,12.58,95,-14
11,28,0,OO,5934,ORD,213,9.85,63,107
6,16,3,AA,876,ORD,867,6.92,135,-13
5,19,4,UA,15,JFK,2586,15.48,382,-4
5,12,4,WN,2712,SMF,373,7.67,80,8
1,8,5,AA,1417,ORD,1515,14.50,240,75
3,20,0,WN,1061,SJC,417,15.75,75,1
8,8,1,WN,1205,SMF,389,11.00,75,-6
2,13,4,OH,5213,LGA,823,21.75,159,21
5,10,2,OO,6124,ORD,235,16.17,79,6
2,25,2,B6,1301,JFK,228,6.75,82,-15
6,10,4,B6,57,JFK,1028,13.33,168,24
2,17,1,AA,33,JFK,2475,7.50,375,16
11,1,1,US,2165,LGA,214,8.00,69,57
1,7,4,UA,683,LGA,733,14.00,158,-24
9,14,2,UA,88,SFO,2565,13.17,339,51
9,8,3,WN,1370,SJC,386,21.92,80,-3
0,21,1,AA,177,JFK,2586,17.75,395,122
3,17,4,UA,150,SFO,1846,16.37,243,34
10,15,6,OO,6365,SFO,599,15.77,111,-9
8,1,1,B6,707,JFK,1597,20.67,247,-29
4,27,2,AA,454,ORD,647,18.25,115,17
6,8,2,AA,1145,ORD,1249,11.42,190,-1
3,5,6,AA,1144,SFO,1464,13.50,210,23
4,23,5,AA,6,OGG,3711,17.00,425,-8
0,28,1,OO,5950,ORD,235,10.97,76,9
2,3,1,AA,1709,LGA,1097,20.33,190,52
1,26,2,UA,109,ORD,1745,10.00,269,37
5,29,0,UA,565,ORD,1249,20.08,206,129
11,27,6,WN,888,SFO,414,14.00,100,-18
9,31,5,B6,1089,JFK,541,14.42,121,-17
7,22,5,AA,1810,SJC,1476,8.25,210,-13
6,15,2,WN,3836,TUS,451,19.50,95,-12
1,9,6,AA,2319,ORD,1652,7.42,250,-18
9,26,0,WN,1329,SMF,647,8.00,110,-4
4,13,2,OO,6418,SFO,599,19.12,103,10
5,19,4,UA,562,SFO,550,14.68,101,8
8,8,1,HA,165,OGG,100,13.23,34,-6
1,26,2,B6,619,JFK,829,19.83,172,188
0,3,4,AA,386,ORD,733,8.75,120,-14
3,3,4,B6,825,JFK,944,17.75,187,-3
5,13,5,AA,1904,ORD,1197,18.08,180,91
5,4,3,UA,689,LGA,733,17.08,160,78
0,9,3,OO,6043,ORD,416,19.50,87,-1
4,15,4,AA,1067,ORD,925,9.67,155,19
7,23,6,UA,352,ORD,590,19.83,111,60
5,19,4,UA,134,SFO,1846,8.80,251,-10
7,12,2,B6,263,SMF,387,10.83,83,-2
3,3,4,UA,717,ORD,888,21.67,146,26
2,26,3,UA,1512,SFO,651,10.82,117,-2
1,28,4,UA,522,SFO,550,22.25,102,-6
5,7,6,UA,146,ORD,647,19.07,120,19
4,12,1,HA,19,SMF,2462,8.75,315,-33
8,26,5,UA,626,ORD,612,19.08,109,9
6,16,3,AA,874,ORD,867,19.00,140,49
6,12,6,UA,182,ORD,606,13.50,127,-19
1,6,3,WN,1445,SMF,480,9.50,85,-6
9,29,3,B6,128,JFK,267,22.50,86,-6
2,29,6,UA,1550,SFO,414,17.48,91,-9
2,18,2,UA,679,LGA,733,12.00,158,71
3,10,4,UA,959,ORD,888,20.08,153,31
9,7,2,B6,52,JFK,267,9.42,80,-22
8,24,3,OO,6021,ORD,911,11.97,152,3
10,22,6,B6,141,JFK,1074,17.92,213,-9
10,24,1,WN,1222,SMF,397,21.83,80,-11
7,20,3,WN,2785,SMF,605,20.83,105,-3
0,25,5,OO,5984,ORD,174,21.50,57,70
0,31,4,UA,955,SFO,447,16.00,87,22
7,22,5,AA,19,JFK,2475,11.00,345,-8
9,11,6,US,782,SFO,2296,13.08,294,18
0,21,1,UA,224,SFO,2419,23.33,297,33
2,20,4,B6,837,JFK,1028,15.00,175,3
4,18,0,B6,165,JFK,2454,19.58,379,4
7,5,2,WN,621,SFO,414,16.75,90,28
5,4,3,US,1529,LGA,544,14.67,120,23
8,22,1,AA,2423,ORD,403,15.58,90,29
5,20,5,UA,352,ORD,590,19.83,111,53
6,20,0,AA,2357,ORD,802,20.92,130,52
2,21,5,AA,1807,ORD,606,18.58,115,NA
2,24,1,UA,334,ORD,296,19.80,74,28
5,1,0,UA,390,SJC,948,17.10,149,35
4,19,1,WN,3573,TUS,451,15.33,90,22
11,1,1,OO,6220,ORD,1437,20.08,230,NA
0,2,3,OO,5449,SFO,86,16.05,45,-9
4,15,4,WN,2885,SMF,480,11.67,85,-3
5,14,6,B6,919,JFK,740,20.50,171,NA
6,24,4,AA,356,ORD,733,9.42,130,83
7,30,6,OO,6667,ORD,531,19.75,113,88
0,20,0,UA,34,OGG,2338,13.65,285,19
2,30,0,B6,395,LGA,950,14.92,176,-23
2,22,6,B6,903,JFK,740,6.75,166,61
1,4,1,OO,5877,ORD,438,20.00,99,117
7,30,6,WN,2956,SMF,397,11.83,80,3
6,3,4,UA,322,SFO,679,10.67,124,33
7,15,5,OH,5081,LGA,1011,11.75,181,19
6,1,2,OH,5673,LGA,641,11.00,146,18
3,24,4,UA,44,OGG,2486,13.20,313,-27
11,9,2,UA,674,ORD,733,9.07,131,-9
7,3,0,B6,919,JFK,740,20.50,171,31
0,2,3,US,1485,SFO,2254,22.42,282,23
9,15,3,B6,647,JFK,2586,17.92,406,-12
6,8,2,OH,5508,JFK,187,9.83,92,-24
0,24,4,AA,1407,ORD,1745,12.25,270,19
11,25,4,AA,1456,SFO,1846,14.50,255,235
7,20,3,AA,1217,JFK,740,17.25,165,-34
1,21,4,OO,5590,SFO,158,7.58,62,8
5,11,3,WN,816,TUS,451,10.50,90,0
10,3,1,AA,1853,JFK,944,15.58,185,-21
5,19,4,AA,1464,ORD,1005,14.75,160,-6
9,15,3,UA,128,ORD,678,7.68,121,-3
8,8,1,AA,345,LGA,733,17.00,160,88
11,31,3,B6,37,JFK,1028,7.95,182,82
10,30,0,WN,253,SFO,447,21.17,85,NA
2,29,6,WN,1462,SFO,337,15.83,85,-5
3,25,5,UA,651,ORD,1723,20.25,259,NA
6,23,3,OH,5743,LGA,722,9.17,159,46
9,23,4,OO,5447,SFO,158,9.88,60,2
3,3,4,UA,186,SFO,2521,14.67,328,84
1,3,0,AA,1253,ORD,258,21.50,65,231
0,6,0,UA,59,SFO,2367,8.85,330,-6
11,21,0,OH,6616,ORD,264,7.58,85,10
6,19,6,OH,5657,JFK,541,19.50,136,190
2,8,6,B6,470,SJC,2689,20.67,324,7
10,29,6,UA,1,ORD,4243,10.42,552,-31
11,8,1,AA,2057,ORD,2072,8.50,275,NA
8,11,4,US,2142,LGA,185,20.00,75,19
4,19,1,B6,648,SFO,2586,22.33,336,-1
7,3,0,UA,222,SFO,2419,9.05,319,NA
1,26,2,AA,510,ORD,235,19.00,75,66
11,7,0,US,704,SFO,2296,11.33,278,5
9,5,0,B6,63,JFK,1005,6.08,162,18
10,12,3,OO,6012,ORD,584,6.82,108,0
0,25,5,UA,1220,SJC,948,7.50,156,-4
11,11,4,UA,395,ORD,1723,17.18,264,79
0,6,0,AA,1339,ORD,1723,17.92,265,37
3,16,3,OO,6360,SFO,599,15.75,100,15
11,22,1,B6,1016,JFK,187,19.42,99,31
6,17,4,AA,1217,JFK,740,17.25,165,197
5,9,1,WN,440,SFO,414,11.50,90,15
3,3,4,OO,5871,ORD,911,18.00,152,26
9,25,6,HA,515,OGG,100,22.75,34,-23
0,20,0,B6,931,ORD,1735,8.00,268,64
1,4,1,UA,565,ORD,1249,20.00,218,195
5,4,3,OO,6025,ORD,157,13.17,59,48
5,25,3,AA,352,ORD,733,17.58,140,31
9,11,6,UA,249,ORD,299,9.80,86,-19
6,24,4,OO,6125,ORD,160,22.78,56,-3
2,22,6,WN,2076,SJC,417,11.92,75,21
8,6,6,AA,1,JFK,2475,9.00,370,17
10,10,1,UA,649,ORD,416,17.73,92,-15
2,2,0,OO,5983,ORD,438,20.75,99,1
6,10,4,UA,186,SFO,2521,14.05,332,-17
3,20,0,AA,1545,ORD,978,12.25,155,2
7,14,4,OO,6750,ORD,264,6.87,70,-9
0,9,3,OH,5166,LGA,585,20.17,141,-35
5,6,5,AA,1447,ORD,837,13.67,135,49
6,18,5,OH,5569,JFK,289,22.00,119,71
9,26,0,B6,117,JFK,1182,7.08,191,-3
7,8,5,OO,5561,SFO,262,9.53,85,37
1,18,1,AA,321,LGA,733,11.75,164,22
9,25,6,WN,2527,SMF,479,7.08,90,-11
8,8,1,OO,6040,ORD,584,18.92,111,115
5,22,0,UA,950,ORD,589,13.08,117,-14
3,5,6,AA,705,LGA,1389,6.50,240,NA
5,26,4,OH,5635,LGA,563,11.00,119,76
1,14,4,WN,1321,SMF,480,14.25,85,21
2,31,1,UA,350,ORD,642,13.17,116,NA
7,22,5,B6,1061,JFK,1522,9.33,244,54
6,8,2,OO,6189,ORD,522,15.90,103,1
11,23,2,UA,588,SJC,948,11.13,147,-15
5,8,0,AA,895,ORD,888,12.67,145,24
4,2,5,AA,2333,ORD,802,15.17,150,78
5,18,3,OO,3928,SJC,585,16.10,109,-4
11,11,4,US,2132,LGA,185,15.00,70,41
2,25,2,AA,1709,LGA,1097,20.33,190,44
9,6,1,B6,805,JFK,1005,17.50,203,-32
6,30,3,AA,1646,SFO,1736,6.33,230,13
3,11,5,AA,2260,SFO,2585,6.33,320,12
1,28,4,OO,6416,SFO,896,12.42,138,-3
2,30,0,UA,1200,SFO,679,7.00,119,-8
6,22,2,UA,581,ORD,1739,14.90,260,-17
0,23,3,AA,1174,SJC,1829,12.83,265,88
4,5,1,UA,344,SFO,550,10.92,102,-5
11,11,4,B6,30,JFK,264,22.58,86,20
7,5,2,UA,243,ORD,888,8.12,151,41
3,3,4,UA,836,ORD,733,18.00,136,37
7,31,0,AA,1282,SFO,1464,7.92,210,-6
5,3,2,UA,334,ORD,296,19.50,72,154
2,17,1,WN,3767,SMF,480,17.83,85,31
10,27,4,OO,6750,ORD,264,6.42,73,-8
10,14,5,AA,360,ORD,733,15.25,135,26
2,14,5,AA,1268,SMF,1431,11.83,195,-11
1,6,3,AA,1559,LGA,1097,17.08,190,17
7,11,1,UA,820,SFO,679,12.73,127,-11
5,4,3,UA,184,SFO,2521,9.03,328,21
10,26,3,AA,1339,ORD,1723,19.25,265,-9
9,27,1,UA,205,ORD,416,12.03,92,112
2,21,5,AA,378,ORD,733,11.75,130,31
7,27,3,AA,2074,ORD,1197,20.00,179,-2
6,16,3,AA,341,ORD,334,18.92,85,17
10,14,5,OO,4484,SFO,599,6.17,113,21
6,12,6,HA,157,OGG,100,12.08,34,1
7,4,1,AA,1802,SMF,1431,8.00,197,4
11,3,3,UA,682,ORD,733,13.05,142,-22
0,20,0,UA,23,JFK,2475,8.75,386,27
0,22,2,B6,49,JFK,944,14.25,168,-3
9,31,5,UA,793,ORD,334,12.03,92,-27
7,2,6,B6,727,JFK,1576,23.98,226,26
11,7,0,B6,22,JFK,209,22.67,76,24
10,19,3,AA,398,ORD,733,6.00,115,23
9,15,3,B6,128,JFK,267,22.50,86,-9
8,5,5,AA,1291,JFK,1090,5.75,180,14
2,11,2,UA,1178,SMF,910,7.15,141,6
8,27,6,AA,375,JFK,1391,17.17,245,71
10,20,4,UA,540,ORD,867,9.43,138,-23
11,1,1,UA,830,SFO,1846,10.93,253,55
9,12,0,UA,906,SFO,1846,10.82,253,-26
3,1,2,UA,152,SFO,1846,18.50,243,24
0,4,5,OO,5492,SFO,77,17.02,42,NA
2,27,4,OH,5523,LGA,431,8.17,112,-5
0,15,2,UA,528,ORD,867,9.50,135,-6
11,7,0,B6,95,JFK,2576,18.50,421,14
5,25,3,US,817,ORD,678,7.25,124,64
5,4,3,UA,516,ORD,316,15.83,78,56
2,28,5,UA,514,ORD,865,18.83,142,78
2,3,1,B6,908,ORD,740,12.00,130,81
0,29,2,AA,1005,LGA,1011,8.25,185,-14
10,14,5,B6,117,JFK,1182,7.25,212,-13
4,26,1,OO,6139,SFO,896,14.85,141,68
1,4,1,UA,155,ORD,1846,20.08,276,44
6,13,0,HA,549,OGG,100,18.42,34,NA
5,6,5,UA,390,SJC,948,16.92,148,14
5,26,4,UA,52,SFO,2565,22.25,326,220
7,5,2,UA,1587,ORD,1515,8.00,231,309
5,18,3,AA,568,ORD,1182,6.75,175,4
1,22,5,AA,1067,ORD,925,9.58,165,41
3,27,0,WN,457,SJC,386,21.83,80,14
1,10,0,OO,5931,ORD,654,19.50,110,24
8,15,1,OO,5703,SJC,234,16.95,62,38
1,15,5,UA,1568,ORD,1012,19.50,156,54
3,9,3,AA,1339,ORD,1723,18.33,260,NA
8,18,4,UA,684,ORD,733,14.08,139,28
4,11,0,UA,602,ORD,612,7.00,106,-5
3,25,5,OO,6810,TUS,451,19.25,92,30
3,23,3,OO,6524,ORD,299,9.75,73,15
3,27,0,WN,2350,SJC,308,14.25,70,17
9,23,4,UA,5,JFK,2586,6.00,382,-29
2,9,0,UA,508,ORD,763,16.68,120,-2
3,28,1,UA,8,SFO,2586,9.43,334,315
0,3,4,B6,644,SFO,2586,12.42,323,45
3,1,2,AA,386,ORD,733,8.75,125,16
5,13,5,UA,180,SFO,2704,23.33,331,22
5,23,1,OH,5639,JFK,340,16.00,123,77
2,21,5,OO,5983,ORD,438,20.92,99,110
8,27,6,AA,444,ORD,867,9.75,130,41
5,4,3,WN,2497,SFO,447,18.00,85,NA
9,27,1,OO,5704,SJC,234,20.07,67,2
10,2,0,UA,186,SFO,2521,13.48,317,56
6,18,5,B6,112,JFK,301,22.92,91,25
6,24,4,UA,1166,SFO,337,18.27,87,7
8,26,5,AA,2247,ORD,1120,7.33,165,-11
5,3,2,OH,5546,LGA,461,14.75,113,104
8,19,5,B6,137,JFK,1074,18.67,208,101
11,7,0,WN,2099,SMF,389,11.00,75,-1
11,18,4,UA,730,ORD,622,19.25,112,54
5,14,6,OO,6018,ORD,588,12.08,106,24
9,24,5,US,17,JFK,2153,15.98,325,-4
5,1,0,UA,462,ORD,528,19.25,100,-11
11,29,1,AA,638,TUS,813,12.08,125,-9
7,24,0,AA,1629,JFK,1090,16.48,210,-13
9,19,0,WN,1060,SJC,333,20.08,70,-10
10,3,1,OO,4824,SFO,599,17.50,113,254
11,30,2,WN,3080,SJC,417,6.50,75,4
1,21,4,AA,1831,LGA,1097,18.92,190,73
7,27,3,OH,5492,JFK,264,10.98,92,-11
3,8,2,UA,830,SFO,1846,11.07,251,31
6,31,4,OH,5483,LGA,647,15.67,146,79
7,22,5,UA,1204,ORD,412,19.18,86,83
10,6,4,UA,27,JFK,2475,15.80,387,-31
10,28,5,UA,62,SFO,679,22.42,130,-13
11,7,0,WN,2837,SFO,447,12.92,100,125
7,4,1,UA,598,SFO,967,7.80,153,40
8,11,4,OH,6837,LGA,604,9.33,145,-1
8,30,2,UA,959,ORD,888,20.03,152,54
0,25,5,UA,442,ORD,316,18.62,80,38
0,13,0,WN,2799,SFO,447,20.83,85,42
9,30,4,UA,618,ORD,612,15.08,113,-15
4,12,1,UA,129,ORD,1745,20.98,261,31
5,22,0,AA,1544,SFO,1846,10.75,260,53
1,2,6,OO,3896,SMF,532,16.25,97,-11
10,8,6,AA,608,SFO,1464,6.00,210,-9
10,5,3,AA,1751,ORD,925,12.08,165,NA
11,11,4,UA,88,SFO,2565,13.05,336,63
11,18,4,OO,6194,ORD,137,16.07,51,NA
6,18,5,WN,2006,SFO,337,17.00,80,-9
9,28,2,B6,137,JFK,1074,18.67,208,72
7,16,6,AA,655,JFK,1623,8.00,240,NA
6,5,6,UA,434,ORD,235,8.15,79,16
0,2,3,AA,1831,LGA,1097,18.67,190,24
9,16,4,B6,15,JFK,1069,16.58,192,17
9,20,1,UA,409,LGA,1619,17.63,282,151
8,1,1,OO,5894,ORD,213,20.07,61,-2
1,26,2,US,1445,LGA,335,15.67,100,19
10,3,1,WN,2795,SFO,337,14.83,80,NA
5,4,3,OO,6398,SFO,522,21.42,90,7
6,30,3,US,493,SJC,621,16.17,114,2
5,13,5,AA,2223,LGA,887,15.92,165,54
3,12,6,AA,1709,LGA,1097,20.25,180,1
11,25,4,B6,174,SJC,2569,21.92,321,115
2,10,1,OO,6384,SFO,522,8.33,93,-7
7,26,2,UA,624,ORD,612,18.08,111,21
10,21,5,OO,4376,ORD,264,16.25,73,-9
7,21,4,WN,514,SJC,308,11.92,75,-2
7,3,0,B6,1,JFK,1069,10.75,176,31
1,10,0,UA,1243,ORD,299,19.98,77,NA
0,16,3,UA,74,SFO,2419,22.17,297,16
0,31,4,AA,1306,SFO,1464,6.92,210,-20
11,2,2,OO,4894,SJC,585,12.67,114,13
6,31,4,OO,6153,ORD,160,16.88,56,NA
5,20,5,WN,2504,SJC,308,10.33,75,5
2,17,1,AA,1184,ORD,719,12.00,130,NA
7,4,1,OO,6456,SFO,316,9.30,73,9
1,2,6,B6,623,JFK,1428,8.00,253,-2
9,11,6,AA,716,ORD,1005,6.50,150,-11
0,31,4,AA,375,JFK,1391,17.42,260,-12
8,19,5,OO,5450,SFO,77,15.08,45,69
8,23,2,AA,707,LGA,1389,7.98,230,-25
1,22,5,B6,49,JFK,944,14.25,168,NA
2,24,1,AA,2352,ORD,740,16.67,139,10
4,23,5,AA,1763,ORD,1726,16.58,260,50
7,25,1,AA,335,LGA,733,14.25,155,-6
5,7,6,UA,15,JFK,2586,15.42,382,24
5,15,0,AA,2019,LGA,887,20.42,155,30
10,21,5,US,551,SJC,621,12.58,107,-5
9,21,2,WN,1859,SFO,447,7.42,85,45
7,23,6,B6,121,JFK,944,7.00,165,-2
9,20,1,AA,1544,SFO,1846,10.92,255,13
4,1,4,OO,5561,SFO,262,9.75,81,-19
0,20,0,B6,357,JFK,2465,16.67,380,46
4,2,5,OO,6156,ORD,174,13.17,55,92
4,27,2,AA,317,LGA,733,9.83,150,40
1,19,2,AA,547,ORD,1652,10.25,255,9
4,27,2,B6,165,JFK,2454,19.58,379,15
11,7,0,OO,5479,SFO,238,13.42,80,84
11,4,4,OO,4467,SFO,599,18.75,115,-3
1,8,5,AA,1690,ORD,1182,17.08,180,21
11,9,2,UA,936,SFO,2419,8.93,308,38
6,12,6,WN,3205,SJC,188,16.58,55,35
9,4,6,OO,5448,SFO,191,7.75,67,4
0,29,2,AA,1544,ORD,612,18.00,105,NA
11,31,3,WN,3167,SJC,342,8.58,75,59
5,24,2,WN,3931,SJC,386,9.75,85,16
2,20,4,AA,1835,ORD,1846,15.58,285,37
10,15,6,OO,5886,ORD,475,18.00,100,3
0,6,0,UA,75,SFO,2398,13.58,333,109
0,31,4,AA,1098,ORD,606,14.50,115,109
2,22,6,AA,1503,ORD,1120,11.50,165,25
3,2,3,AA,21,JFK,2475,19.00,394,32
1,11,1,B6,1004,JFK,187,9.83,85,11
8,28,0,WN,347,SMF,389,15.08,75,0
7,11,1,B6,188,JFK,187,17.42,93,139
2,29,6,UA,1228,SFO,337,11.93,86,-11
6,17,4,WN,2174,SJC,417,6.75,80,-1
5,9,1,UA,1261,ORD,1007,17.62,166,111
3,20,0,OO,5939,ORD,196,9.75,59,26
3,18,5,OH,5229,LGA,431,17.25,109,54
0,27,0,WN,656,SFO,337,12.92,90,158
10,3,1,AA,1324,SFO,1846,6.00,255,-21
7,18,1,AA,442,SFO,2585,12.25,335,1
0,26,6,UA,133,SFO,337,7.75,83,12
9,3,5,UA,836,ORD,733,18.08,141,65
11,22,1,AA,1609,ORD,925,19.42,170,92
2,31,1,AA,350,ORD,733,18.50,134,NA
5,20,5,AA,2019,LGA,887,20.42,155,26
7,4,1,OH,5093,LGA,722,9.17,159,21
10,14,5,AA,442,SFO,2585,11.92,315,33
7,13,3,WN,3514,SMF,373,6.25,80,-3
3,25,5,UA,334,ORD,296,19.50,72,NA
3,4,5,UA,332,ORD,235,21.30,70,137
3,26,6,AA,782,ORD,1012,19.25,150,116
10,19,3,WN,2707,SJC,569,20.75,110,-28
1,6,3,UA,830,SFO,1846,10.67,254,NA
6,7,1,UA,1158,SMF,910,17.10,139,80
0,30,3,AA,1891,ORD,1745,20.58,275,-15
11,26,5,WN,1648,SJC,308,10.67,80,18
9,23,4,UA,624,ORD,612,18.08,113,-2
0,6,0,UA,332,ORD,235,21.33,69,18
2,17,1,WN,1669,SJC,333,17.33,70,-1
6,28,1,UA,128,ORD,678,6.67,124,-13
4,28,3,AA,1048,ORD,1197,8.58,175,20
6,26,6,AA,1341,ORD,1846,7.50,265,4
5,25,3,US,514,SJC,386,13.83,84,5
11,14,0,AA,201,JFK,2475,6.67,380,2
9,31,5,B6,1436,SFO,354,15.33,85,85
6,7,1,UA,397,ORD,888,11.70,152,46
11,15,1,UA,1161,SFO,337,13.08,98,85
10,12,3,WN,2220,SJC,308,15.67,75,-10
1,17,0,B6,610,JFK,187,9.83,85,-30
0,18,5,UA,793,ORD,334,12.25,89,-19
9,19,0,OO,5551,SFO,86,7.60,43,29
10,25,2,OO,5570,SFO,262,18.30,76,3
11,8,1,OO,5985,ORD,323,18.97,77,23
2,4,2,B6,187,JFK,2248,6.75,341,-2
0,22,2,WN,3227,TUS,365,18.08,75,-9
5,30,1,AA,2019,LGA,887,20.42,155,144
7,18,1,B6,91,JFK,2576,15.92,373,17
0,15,2,AA,313,LGA,733,9.00,160,-23
11,7,0,UA,331,ORD,1721,9.73,275,24
6,3,4,US,2181,LGA,214,16.00,80,-12
2,22,6,B6,831,JFK,1028,6.00,160,6
11,23,2,AA,718,ORD,1005,10.33,160,277
11,22,1,OO,5819,ORD,466,8.38,101,15
1,22,5,OH,5556,JFK,267,13.67,87,NA
11,19,5,UA,5,JFK,2586,6.08,396,34
9,3,5,OO,5431,SFO,238,22.25,76,45
10,21,5,OO,5861,ORD,299,19.30,75,109
4,6,2,AA,759,LGA,1389,16.42,235,24
1,26,2,AA,782,ORD,1012,19.83,155,69
3,6,0,AA,1763,ORD,1726,16.83,260,38
7,7,4,WN,118,SJC,621,17.50,115,9
3,11,5,OH,5417,LGA,610,20.25,139,106
6,23,3,UA,512,ORD,594,13.18,116,61
2,27,4,UA,824,SFO,2704,13.17,333,13
3,7,1,B6,106,TUS,2136,23.00,264,-1
9,25,6,US,1448,SFO,2521,6.17,316,2
4,4,0,UA,437,ORD,403,8.33,93,38
2,17,1,AA,24,SFO,2586,8.00,318,-13
6,18,5,UA,626,ORD,612,19.08,111,78
7,11,1,B6,117,JFK,1182,7.00,190,-13
5,18,3,B6,83,JFK,2421,20.58,380,106
2,22,6,AA,2331,ORD,1652,18.08,255,-10
3,6,0,UA,936,SFO,2419,8.87,313,-3
9,12,0,OO,6016,ORD,738,7.17,131,-11
7,24,0,UA,1158,SMF,910,17.10,139,36
8,21,0,B6,1051,JFK,340,8.17,103,-18
5,2,1,UA,257,ORD,1739,8.02,262,21
4,8,4,UA,612,ORD,612,12.00,104,-11
11,18,4,WN,1663,SMF,397,17.92,80,43
9,4,6,AA,1554,ORD,258,12.83,65,-2
5,10,2,US,2134,LGA,185,16.00,71,28
2,26,3,AA,496,ORD,612,6.58,105,NA
4,3,6,WN,1954,SJC,569,19.25,105,48
1,29,5,OO,4006,SFO,599,7.17,111,2
2,12,3,UA,1240,SMF,910,10.60,139,-9
7,1,5,OO,6024,ORD,157,16.83,55,45
2,12,3,OH,5447,JFK,740,7.08,181,-40
0,27,0,AA,6,OGG,3711,18.08,420,-24
8,12,5,OO,6040,ORD,584,18.92,111,188
3,28,1,US,2124,LGA,185,11.00,76,18
4,13,2,WN,3069,SJC,308,8.00,75,-10
4,3,6,AA,1917,JFK,944,15.92,165,105
9,27,1,OO,5572,SFO,329,11.38,92,73
3,25,5,OO,5446,SFO,191,10.73,66,11
4,19,1,B6,615,JFK,829,13.58,142,11
9,17,5,US,2179,LGA,214,15.00,75,-8
2,24,1,US,425,SJC,621,12.72,112,-6
11,3,3,OO,5991,ORD,522,20.17,107,113
5,28,6,AA,487,JFK,1391,17.48,235,134
7,1,5,B6,173,JFK,2569,17.92,390,4
1,3,0,US,572,SFO,414,12.00,90,NA
11,22,1,B6,353,JFK,2465,8.25,386,NA
5,21,6,UA,137,ORD,1846,7.92,271,4
2,7,5,UA,614,ORD,612,13.17,107,129
5,4,3,UA,580,ORD,622,10.60,110,-10
11,26,5,AA,1130,SJC,1829,7.33,260,47
2,19,3,OO,5448,SFO,191,7.50,66,87
0,6,0,OO,5567,SFO,158,16.25,60,74
