season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won,pred
2005,2799,10040,0,1,-11,65,76,0,2.63003978153859
2005,6100,10040,0,-7,-8,47,55,0,-7.2521931506568
2005,6301,10040,0,4,1,67,66,1,10.3738837225587
2005,1400,10352,0,-13,-16,54,70,0,-22.8051704639122
2005,10488,10352,0,-5,6,111,105,1,-10.1101355139626
2005,4616,10386,0,-3,14,93,79,1,1.96087812235219
2005,5533,10386,0,-15,-11,77,88,0,-24.5275951987466
2005,6884,10386,0,-7,-18,79,97,0,-12.150809680791
2005,1900,10488,0,-3,-2,61,63,0,-1.06407325302584
2005,4616,10488,0,3,8,93,85,1,11.4651161134822
2005,9004,10488,0,1,-5,60,65,0,5.48043026301172
2005,10352,10488,0,5,-6,105,111,0,10.1101355139621
2005,93,10550,0,7,-10,73,83,0,8.38650195244963
2005,784,10550,0,8,-8,75,83,0,5.46484507876816
2005,3765,10550,0,11,14,77,63,1,14.841745779303
2005,3288,10650,0,11,10,74,64,1,13.0481872358446
2005,972,10684,0,-8,-9,62,71,0,-15.3971580010119
2005,5949,10684,0,-4,-9,56,65,0,-0.161912284565403
2005,6301,10684,0,5,6,88,82,1,12.1842139766834
2005,6460,10684,0,-5,-5,52,57,0,-7.13573999292965
2006,3766,26,0,9,9,78,69,1,6.73324052149823
2006,4894,94,0,3,-5,85,90,0,1.64017471685168
2006,9423,94,0,8,3,62,59,1,6.31784385290855
2006,1800,166,0,15,13,72,59,1,22.5954289381054
2006,10041,309,0,7,4,82,78,1,5.54833633433228
2006,10685,309,0,-1,-19,75,94,0,-0.930135169688949
2006,973,431,0,-1,4,59,55,1,-7.8360270601657
2006,9423,662,0,13,34,78,44,1,18.757966968225
2006,5534,785,0,-8,-13,56,69,0,-8.93559464876456
2006,6885,785,0,-9,-12,76,88,0,-6.11070343405727
2006,10041,785,0,3,1,60,59,1,6.01377885365205
2006,4170,887,0,9,-4,73,77,0,9.05769073858572
2006,5098,887,0,12,16,80,64,1,7.03441263468863
2006,7021,887,0,8,-6,66,72,0,5.15576425261926
2006,431,973,0,1,-4,55,59,0,7.83602706016532
2006,5098,973,0,8,16,72,56,1,11.1583364176439
2006,5950,1160,0,-3,6,58,52,1,1.31758254964573
2006,166,1800,0,-15,-13,59,72,0,-22.5954289380998
2006,3119,1800,0,-10,2,86,84,1,-11.1223825784261
2006,4285,1800,0,-7,-4,83,87,0,-9.48031932534692
2006,10387,1800,0,-4,-6,92,98,0,-4.23150263906512
2006,6650,2069,0,13,8,70,62,1,15.129238430359
2006,3035,2361,0,-7,-13,61,74,0,-12.3931020117511
2006,4753,2361,0,-3,8,62,54,1,-6.15823731697905
2006,8260,2361,0,-15,-16,54,70,0,-29.355646007548
2006,3119,2800,0,-8,-15,58,73,0,-7.69755864522789
2006,3153,2800,0,-4,-4,53,57,0,-5.18428666333363
2006,8114,2800,0,-11,-26,50,76,0,-13.4375327715524
2006,9423,2800,0,1,-16,57,73,0,-1.95177322904906
2006,10041,2800,0,2,-13,62,75,0,1.35232701005409
2006,10551,2800,0,-8,-22,60,82,0,-10.5423257014174
2006,2361,3035,0,7,13,74,61,1,12.3931020117542
2006,9616,3035,0,-1,-3,85,88,0,-1.63011708160057
2006,1800,3119,0,10,-2,84,86,0,11.1223825784302
2006,2800,3119,0,8,15,73,58,1,7.69755864522819
2006,5267,3119,0,5,-10,65,75,0,2.03828527299402
2006,6302,3119,0,8,-5,60,65,0,8.89884175410462
2006,10585,3119,0,4,-8,55,63,0,-0.0105073169651368
2006,2800,3153,0,4,4,57,53,1,5.18428666333392
2006,6461,3153,0,-3,-5,49,54,0,-1.64298150322794
2006,6650,3153,0,5,-18,52,70,0,4.00045077643106
2006,3839,3289,0,-3,-10,80,90,0,0.620799193100056
2006,9423,3289,0,1,2,73,71,1,4.54147384187832
2006,10807,3289,0,-11,-4,75,79,0,-1.75823753371867
2006,5500,3351,0,0,22,71,49,1,5.75898138843759
2006,26,3766,0,-9,-9,69,78,0,-6.73324052149143
2006,10387,3766,0,-1,3,67,64,1,0.398817929361672
2006,3289,3839,0,3,10,90,80,1,-0.620799193095357
2006,7714,3839,0,-5,-4,83,87,0,-2.47651231816423
2006,4753,3907,0,9,16,80,64,1,9.71265723817706
2006,6529,3941,0,-11,1,64,63,1,-11.6191757457423
2006,887,4170,0,-9,4,77,73,1,-9.05769073858536
2006,7021,4251,0,7,15,79,64,1,10.1479514340141
2006,1800,4285,0,7,4,87,83,1,9.48031932534869
2006,9290,4285,0,-1,-5,64,69,0,-2.93865609475365
2006,2361,4753,0,3,-8,54,62,0,6.15823731698156
2006,3907,4753,0,-9,-16,64,80,0,-9.71265723817602
2006,8903,4753,0,2,-10,60,70,0,5.76305711374797
2006,8937,4753,0,-8,-1,57,58,0,-3.53248761268598
2006,9423,4753,0,2,14,59,45,1,-0.185292602233742
2006,94,4894,0,-3,5,90,85,1,-1.64017471684886
2006,887,5098,0,-12,-16,64,80,0,-7.03441263468836
2006,973,5098,0,-8,-16,56,72,0,-11.1583364176444
2006,6783,5098,0,-15,-16,78,94,0,-15.2530341807967
2006,9423,5098,0,-1,5,50,45,1,-1.85203295838333
2006,3119,5267,0,-5,10,75,65,1,-2.03828527299323
2006,3351,5500,0,0,-22,49,71,0,-5.75898138844414
2006,10041,5500,0,15,13,58,45,1,23.8781309480657
2006,785,5534,0,8,13,69,56,1,8.93559464876829
2006,6033,5534,0,7,-8,79,87,0,6.20734456790281
2006,6302,5770,0,11,4,69,65,1,15.774322075472
2006,1160,5950,0,3,-6,52,58,0,-1.31758254964519
2006,8903,5950,0,8,21,75,54,1,9.1025199753581
2006,5534,6033,0,-7,8,87,79,1,-6.20734456790221
2006,3119,6302,0,-8,5,65,60,1,-8.89884175410483
2006,5770,6302,0,-11,-4,65,69,0,-15.774322075469
2006,3153,6461,0,3,5,54,49,1,1.64298150322847
2006,3941,6529,0,11,-1,63,64,0,11.6191757457404
2006,10489,6529,0,8,13,67,54,1,10.6474054723548
2006,2069,6650,0,-13,-8,62,70,0,-15.1292384303591
2006,3153,6650,0,-5,18,70,52,1,-4.00045077643097
2006,10551,6685,0,-5,8,82,74,1,-4.60767256725006
2006,5098,6783,0,15,16,94,78,1,15.2530341807939
2006,785,6885,0,9,12,88,76,1,6.11070343406119
2006,8903,6919,0,13,8,60,52,1,16.5550605664847
2006,887,7021,0,-8,6,72,66,1,-5.15576425261736
2006,4251,7021,0,-7,-15,64,79,0,-10.147951434014
2006,10489,7561,0,5,18,64,46,1,4.54784885458813
2006,3839,7714,0,5,4,87,83,1,2.47651231816565
2006,10585,7980,0,3,20,86,66,1,3.33749651369171
2006,2800,8114,0,11,26,76,50,1,13.4375327715522
2006,2361,8260,0,15,16,70,54,1,29.3556460075509
2006,8937,8683,0,-7,8,66,58,1,1.28712303177163
2006,10585,8801,0,-5,7,80,73,1,-4.22346366202605
2006,10651,8801,0,-13,-2,61,63,0,-8.78012249435449
2006,4753,8903,0,-2,10,70,60,1,-5.76305711374804
2006,5950,8903,0,-8,-21,54,75,0,-9.10251997535874
2006,6919,8903,0,-13,-8,52,60,0,-16.5550605664866
2006,10489,8903,0,-4,-3,71,74,0,-8.65956174570998
2006,4753,8937,0,8,1,58,57,1,3.53248761268595
2006,8683,8937,0,7,-8,58,66,0,-1.28712303177404
2006,4285,9290,0,1,5,69,64,1,2.93865609475139
2006,94,9423,0,-8,-3,59,62,0,-6.31784385290609
2006,662,9423,0,-13,-34,44,78,0,-18.7579669682278
2006,2800,9423,0,-1,16,73,57,1,1.95177322904885
2006,3289,9423,0,-1,-2,71,73,0,-4.5414738418756
2006,4753,9423,0,-2,-14,45,59,0,0.185292602234334
2006,5098,9423,0,1,-5,45,50,0,1.85203295838125
2006,3035,9616,0,1,3,88,85,1,1.63011708160156
2006,10387,9820,0,7,14,75,61,1,9.47767422374151
2006,309,10041,0,-7,-4,78,82,0,-5.54833633433414
2006,785,10041,0,-3,-1,59,60,0,-6.01377885364921
2006,2800,10041,0,-2,13,75,62,1,-1.35232701005403
2006,5500,10041,0,-15,-13,45,58,0,-23.8781309480673
2006,1800,10387,0,4,6,98,92,1,4.23150263907039
2006,3766,10387,0,1,-3,64,67,0,-0.398817929357715
2006,9820,10387,0,-7,-14,61,75,0,-9.47767422374035
2006,6529,10489,0,-8,-13,54,67,0,-10.6474054723553
2006,7561,10489,0,-5,-18,46,64,0,-4.54784885458787
2006,8903,10489,0,4,3,74,71,1,8.65956174570986
2006,2800,10551,0,8,22,82,60,1,10.5423257014172
2006,6685,10551,0,5,-8,74,82,0,4.60767256724923
2006,3119,10585,0,-4,8,63,55,1,0.0105073169652669
2006,7980,10585,0,-3,-20,66,86,0,-3.33749651369181
2006,8801,10585,0,5,-7,73,80,0,4.22346366202597
2006,8801,10651,0,13,2,63,61,1,8.7801224943544
2006,309,10685,0,1,19,94,75,1,0.930135169686232
2006,3289,10807,0,11,4,79,75,1,1.7582375337222
2007,10076,167,0,9,27,84,57,1,14.3941854170702
2007,7223,310,0,-1,9,72,63,1,-1.90134696907292
2007,9685,432,0,7,17,77,60,1,-1.54477306844172
2007,3154,663,0,13,25,80,55,1,18.0664997565595
2007,3154,786,0,5,7,62,55,1,5.45161642950286
2007,9006,786,0,-3,-9,75,84,0,-3.91949785093442
2007,2801,1035,0,4,8,65,57,1,9.72486575347415
2007,4963,1035,0,1,-3,59,62,0,5.83131943677494
2007,6754,1035,0,-7,-11,46,57,0,-5.65938172586293
2007,10808,1069,0,-1,2,79,77,1,3.14019875640423
2007,6651,1300,0,15,21,78,57,1,25.270178891484
2007,6034,1902,0,3,6,77,71,1,-2.26203013071578
2007,4963,2070,0,9,12,82,70,1,10.5190925924581
2007,9906,2362,0,-5,2,79,77,1,-10.7901194944097
2007,6303,2464,0,15,21,86,65,1,31.8821087458948
2007,1035,2801,0,-4,-8,57,65,0,-9.7248657534701
2007,4046,2801,0,-15,-43,69,112,0,-35.3444203694932
2007,6651,2801,0,0,-9,75,84,0,-1.65214982350366
2007,6818,2801,0,-2,-8,77,85,0,-7.45347988381266
2007,7223,2801,0,-8,-7,67,74,0,-8.8060473969119
2007,9424,2801,0,-1,-10,66,76,0,-3.06476765404551
2007,6202,2835,0,0,8,77,69,1,6.79018855763207
2007,9974,3036,0,5,33,77,44,1,5.10550581849857
2007,663,3154,0,-13,-25,55,80,0,-18.0664997565659
2007,786,3154,0,-5,-7,55,62,0,-5.45161642950342
2007,6303,3154,0,1,-12,84,96,0,7.98588796338845
2007,6651,3154,0,1,7,67,60,1,2.25518327325296
2007,9974,3154,0,-4,-1,65,66,0,-7.9386151765235
2007,9651,3256,0,3,4,67,63,1,-5.81231496174059
2007,3840,3290,0,3,13,70,57,1,4.18467686710068
2007,7562,3547,0,9,10,61,51,1,9.72719267604178
2007,10110,3767,0,7,2,54,52,1,0.592408756353055
2007,3290,3840,0,-3,-13,57,70,0,-4.18467686709789
2007,9424,3840,0,5,5,54,49,1,3.4736971246721
2007,2801,4046,0,15,43,112,69,1,35.3444203694935
2007,4286,4171,0,-7,-12,76,88,0,-6.26096217820312
2007,6202,4171,0,-15,-40,67,107,0,-26.2832180100649
2007,7562,4171,0,-3,-3,58,61,0,-10.1074930806436
2007,9424,4171,0,-1,13,68,55,1,-2.9330372705518
2007,4171,4286,0,7,12,88,76,1,6.26096217819811
2007,10042,4286,0,-1,-9,58,67,0,-0.393818812468382
2007,8802,4502,0,7,35,121,86,1,11.1480630149035
2007,8597,4618,0,-5,-20,58,78,0,-4.77398120751117
2007,8938,4618,0,3,3,72,69,1,6.17576990764032
2007,5268,4895,0,-1,12,61,49,1,2.20039387820624
2007,1035,4963,0,-1,3,62,59,1,-5.83131943676935
2007,2070,4963,0,-9,-12,70,82,0,-10.5190925924584
2007,6034,5099,0,-5,-16,62,78,0,-9.47663357999697
2007,6360,5099,0,-13,-15,58,73,0,-23.4048794625315
2007,6651,5099,0,1,16,92,76,1,1.56612657508041
2007,8938,5099,0,-1,-1,64,65,0,1.74759185117908
2007,6818,5200,0,11,2,58,56,1,11.1038365956572
2007,4895,5268,0,1,-12,49,61,0,-2.20039387820321
2007,6303,5268,0,8,14,81,67,1,10.9917181373557
2007,1902,6034,0,-3,-6,71,77,0,2.26203013071282
2007,5099,6034,0,5,16,78,62,1,9.47663357999919
2007,8904,6136,0,9,12,79,67,1,11.3951320886782
2007,2835,6202,0,0,-8,69,77,0,-6.79018855763241
2007,4171,6202,0,15,40,107,67,1,26.2832180100599
2007,2464,6303,0,-15,-21,65,86,0,-31.8821087458884
2007,3154,6303,0,-1,12,96,84,1,-7.98588796338803
2007,5268,6303,0,-8,-14,67,81,0,-10.991718137352
2007,9685,6303,0,-4,-10,64,74,0,-14.8532116715796
2007,5099,6360,0,13,15,73,58,1,23.4048794625347
2007,10652,6564,0,-5,10,74,64,1,-9.13100211020011
2007,1300,6651,0,-15,-21,57,78,0,-25.2701788914816
2007,2801,6651,0,0,9,84,75,1,1.65214982350308
2007,3154,6651,0,-1,-7,60,67,0,-2.25518327325441
2007,5099,6651,0,-1,-16,76,92,0,-1.56612657507838
2007,8802,6651,0,-4,-1,84,85,0,-7.63142383664127
2007,10808,6651,0,-8,-7,71,78,0,-7.28567186890567
2007,1035,6754,0,7,11,57,46,1,5.65938172586628
2007,10422,6784,0,11,16,70,54,1,8.00511167128136
2007,2801,6818,0,2,8,85,77,1,7.45347988381225
2007,5200,6818,0,-11,-2,56,58,0,-11.1038365956552
2007,9651,6818,0,-4,-4,72,76,0,-3.64486814112343
2007,10652,6818,0,-8,-14,61,75,0,-7.17855923696723
2007,8938,6920,0,11,16,68,52,1,17.6387835491845
2007,9424,7022,0,1,9,64,55,1,3.14159881485223
2007,9906,7022,0,-8,-5,79,84,0,-8.35625932993623
2007,10740,7022,0,-11,-21,58,79,0,-14.9382703194305
2007,310,7223,0,1,-9,63,72,0,1.90134696907533
2007,2801,7223,0,8,7,74,67,1,8.80604739691163
2007,3547,7562,0,-9,-10,51,61,0,-9.72719267603656
2007,4171,7562,0,3,3,61,58,1,10.1074930806399
2007,10110,7562,0,-1,-15,48,63,0,2.08662455356229
2007,4618,8597,0,5,20,78,58,1,4.77398120751196
2007,10686,8700,0,13,13,76,63,1,16.9631303591693
2007,4502,8802,0,-7,-35,86,121,0,-11.1480630149059
2007,6651,8802,0,4,1,85,84,1,7.63142383663991
2007,10076,8802,0,1,-3,74,77,0,-0.919559224125698
2007,6136,8904,0,-9,-12,67,79,0,-11.395132088679
2007,9685,8904,0,-1,19,87,68,1,-4.0206297463633
2007,4618,8938,0,-3,-3,69,72,0,-6.17576990763925
2007,5099,8938,0,1,1,65,64,1,-1.7475918511766
2007,6920,8938,0,-11,-16,52,68,0,-17.638783549187
2007,786,9006,0,3,9,84,75,1,3.91949785093382
2007,2801,9424,0,1,10,76,66,1,3.06476765404528
2007,3840,9424,0,-5,-5,49,54,0,-3.47369712467237
2007,4171,9424,0,1,-13,55,68,0,2.93303727054787
2007,7022,9424,0,-1,-9,55,64,0,-3.14159881485286
2007,10456,9424,0,-13,-28,42,70,0,-23.780421533936
2007,3256,9651,0,-3,-4,63,67,0,5.81231496174247
2007,6818,9651,0,4,4,76,72,1,3.64486814112377
2007,10686,9651,0,5,-6,68,74,0,7.66609729552952
2007,432,9685,0,-7,-17,60,77,0,1.54477306843804
2007,6303,9685,0,4,10,74,64,1,14.8532116715809
2007,8904,9685,0,1,-19,68,87,0,4.02062974636179
2007,2362,9906,0,5,-2,77,79,0,10.7901194944069
2007,7022,9906,0,8,5,84,79,1,8.35625932993573
2007,3036,9974,0,-5,-33,44,77,0,-5.10550581849937
2007,3154,9974,0,4,1,66,65,1,7.93861517652231
2007,10422,9974,0,3,-4,74,78,0,1.62107349646253
2007,4286,10042,0,1,9,67,58,1,0.393818812467255
2007,167,10076,0,-9,-27,57,84,0,-14.3941854170681
2007,8802,10076,0,-1,3,77,74,1,0.919559224123887
2007,3767,10110,0,-7,-2,52,54,0,-0.592408756351619
2007,7562,10110,0,1,15,63,48,1,-2.0866245535611
2007,6784,10422,0,-11,-16,54,70,0,-8.00511167128106
2007,9974,10422,0,-3,4,78,74,1,-1.62107349646324
2007,9424,10456,0,13,28,70,42,1,23.7804215339361
2007,6564,10652,0,5,-10,64,74,0,9.1310021101996
2007,6818,10652,0,8,14,75,61,1,7.17855923696685
2007,8700,10686,0,-13,-13,63,76,0,-16.9631303591697
2007,9651,10686,0,-5,6,74,68,1,-7.66609729552912
2007,7022,10740,0,11,21,79,58,1,14.93827031943
2007,1069,10808,0,1,-2,77,79,0,-3.14019875640437
2007,6651,10808,0,8,7,78,71,1,7.28567186890496
2008,8803,243,0,13,15,72,57,1,21.3806933737
2008,10491,311,0,3,10,75,65,1,2.33883111305209
2008,3841,433,0,1,-14,72,86,0,3.848149712348
2008,6304,433,0,8,31,108,77,1,10.4037062442174
2008,8905,577,0,13,20,74,54,1,21.2539275797719
2008,7224,645,0,5,11,90,79,1,0.842639920833921
2008,2363,664,0,13,1,71,70,1,23.8811566782961
2008,4619,753,0,11,18,79,61,1,15.9379132726646
2008,8116,1036,0,-3,-20,61,81,0,-5.11279520662981
2008,8803,1036,0,5,5,76,71,1,7.06418165913119
2008,8939,1070,0,-1,5,67,62,1,4.41288134396421
2008,10043,1539,0,-7,6,75,69,1,-7.33722290387248
2008,7682,1802,0,-9,1,70,69,1,-13.3802024226892
2008,5704,1835,0,0,9,69,60,1,11.2667006434697
2008,8598,1869,0,11,24,77,53,1,16.0943390415786
2008,10687,1948,0,11,15,71,56,1,14.8273586781234
2008,3155,2071,0,8,-4,70,74,0,6.44683675362156
2008,3291,2071,0,3,-6,76,82,0,2.55009506424429
2008,4172,2071,0,9,2,59,57,1,14.4818462566485
2008,10687,2071,0,7,-17,56,73,0,7.64599846660248
2008,10247,2295,0,-7,2,101,99,1,-5.44001438569815
2008,664,2363,0,-13,-1,70,71,0,-23.8811566782947
2008,10491,2363,0,-5,6,73,67,1,-5.04316160120614
2008,6565,3121,0,7,18,68,50,1,9.62628501025834
2008,2071,3155,0,-8,4,74,70,1,-6.44683675362588
2008,9525,3155,0,-13,-19,47,66,0,-18.8450427038958
2008,10809,3189,0,11,12,73,61,1,10.5462627724353
2008,2071,3291,0,-3,6,82,76,1,-2.55009506424226
2008,433,3841,0,-1,14,86,72,1,-3.84814971234929
2008,2071,4172,0,-9,-2,57,59,0,-14.4818462566542
2008,5100,4172,0,0,-7,68,75,0,-4.04918458827502
2008,6304,4172,0,0,-18,66,84,0,-3.9395721124663
2008,7077,4172,0,-15,-24,61,85,0,-24.8915708257384
2008,9652,4172,0,-7,-19,56,75,0,-16.6767627968427
2008,10043,4172,0,-11,-15,57,72,0,-16.6095596979102
2008,9686,4206,0,5,-13,67,80,0,-1.91692737265416
2008,10687,4206,0,8,17,72,55,1,3.48311109670277
2008,9652,4253,0,1,13,71,58,1,2.24337123330834
2008,4896,4287,0,5,8,74,66,1,9.13322068320862
2008,753,4619,0,-11,-18,61,79,0,-15.9379132726652
2008,6304,4619,0,2,10,83,73,1,5.17177539623981
2008,6687,4619,0,-3,-30,48,78,0,-5.13706983000569
2008,8803,4619,0,1,-19,60,79,0,1.32408522877973
2008,4287,4896,0,-5,-8,66,74,0,-9.13322068320895
2008,8598,4896,0,3,1,82,81,1,-1.30439391151446
2008,4172,5100,0,0,7,75,68,1,4.0491845882636
2008,5269,5100,0,-4,-18,74,92,0,-6.43892753539818
2008,5371,5100,0,-7,-3,74,77,0,-9.98778828269959
2008,8905,5100,0,-1,-18,67,85,0,-4.38350900755276
2008,9425,5100,0,0,-15,63,78,0,-0.54641110906914
2008,9720,5100,0,-15,-24,63,87,0,-25.8286690484747
2008,8530,5167,0,-3,-14,64,78,0,0.671582468834926
2008,8905,5167,0,5,3,75,72,1,7.19947427285213
2008,5100,5269,0,4,18,92,74,1,6.43892753538909
2008,7023,5269,0,1,-11,54,65,0,-0.655289509800046
2008,8769,5269,0,-7,-11,61,72,0,-8.11637966912814
2008,5100,5371,0,7,3,77,74,1,9.98778828269315
2008,6819,5371,0,-1,-7,69,76,0,-0.423243353112801
2008,9425,5674,0,15,41,70,29,1,37.4833888519834
2008,1835,5704,0,0,-9,60,69,0,-11.2667006434686
2008,6304,5704,0,15,39,113,74,1,26.1363977826676
2008,433,6304,0,-8,-31,77,108,0,-10.4037062442138
2008,4172,6304,0,0,18,84,66,1,3.93957211246481
2008,4619,6304,0,-2,-10,73,83,0,-5.17177539623706
2008,5704,6304,0,-15,-39,74,113,0,-26.1363977826654
2008,10423,6304,0,-3,-21,47,68,0,-6.75320741395616
2008,3121,6565,0,-7,-18,50,68,0,-9.62628501025834
2008,10423,6565,0,1,20,61,41,1,0.27444843974305
2008,4619,6687,0,3,30,78,48,1,5.13706983000447
2008,8462,6687,0,-5,-8,64,72,0,-2.87930458810139
2008,7023,6785,0,9,19,82,63,1,9.01493458436731
2008,5371,6819,0,1,7,76,69,1,0.423243353113106
2008,5269,7023,0,-1,11,65,54,1,0.655289509799623
2008,6785,7023,0,-9,-19,63,82,0,-9.01493458436659
2008,4172,7077,0,15,24,85,61,1,24.8915708257341
2008,645,7224,0,-5,-11,79,90,0,-0.842639920833971
2008,10809,7224,0,3,7,85,78,1,4.54480469785246
2008,1802,7682,0,9,-1,69,70,0,13.3802024226939
2008,10247,7682,0,1,9,72,63,1,6.38958119909406
2008,9975,8048,0,9,-21,62,83,0,8.26061589980341
2008,10043,8048,0,1,12,84,72,1,6.96654459742844
2008,1036,8116,0,3,20,81,61,1,5.11279520662778
2008,6687,8462,0,5,8,72,64,1,2.87930458810085
2008,5167,8530,0,3,14,78,64,1,-0.671582468835847
2008,1869,8598,0,-11,-24,53,77,0,-16.0943390415748
2008,4896,8598,0,-3,-1,81,82,0,1.30439391151652
2008,8905,8598,0,1,20,82,62,1,1.45072010328556
2008,5269,8769,0,7,11,72,61,1,8.11637966912526
2008,243,8803,0,-13,-15,57,72,0,-21.3806933736987
2008,1036,8803,0,-5,-5,71,76,0,-7.06418165913343
2008,4619,8803,0,-1,19,79,60,1,-1.32408522877907
2008,577,8905,0,-13,-20,54,74,0,-21.2539275797716
2008,5100,8905,0,1,18,85,67,1,4.38350900754549
2008,5167,8905,0,-5,-3,72,75,0,-7.19947427285254
2008,8598,8905,0,-1,-20,62,82,0,-1.45072010328502
2008,1070,8939,0,1,-5,62,67,0,-4.41288134396516
2008,9425,8939,0,8,2,51,49,1,5.8515760436761
2008,5100,9425,0,0,15,78,63,1,0.546411109062639
2008,5674,9425,0,-15,-41,29,70,0,-37.4833888519827
2008,8939,9425,0,-8,-2,49,51,0,-5.85157604367614
2008,10247,9425,0,-11,-10,78,88,0,-13.4299861205559
2008,10809,9425,0,-2,-19,57,76,0,-4.84816648197305
2008,3155,9525,0,13,19,66,47,1,18.8450427038927
2008,4172,9652,0,7,19,75,56,1,16.6767627968384
2008,4253,9652,0,-1,-13,58,71,0,-2.24337123330909
2008,4206,9686,0,-5,13,80,67,1,1.9169273726553
2008,5100,9720,0,15,24,87,63,1,25.8286690484683
2008,8048,9975,0,-9,21,83,62,1,-8.2606158998039
2008,1539,10043,0,7,-6,69,75,0,7.33722290386853
2008,4172,10043,0,11,15,72,57,1,16.6095596979057
2008,8048,10043,0,-1,-12,72,84,0,-6.96654459742848
2008,2295,10247,0,7,-2,99,101,0,5.44001438569297
2008,7682,10247,0,-1,-9,63,72,0,-6.38958119909364
2008,9425,10247,0,11,10,88,78,1,13.4299861205563
2008,6304,10423,0,3,21,68,47,1,6.75320741395913
2008,6565,10423,0,-1,-20,41,61,0,-0.274448439741725
2008,10653,10423,0,-9,-31,40,71,0,-12.1945696149211
2008,311,10491,0,-3,-10,65,75,0,-2.33883111305731
2008,2363,10491,0,5,-6,67,73,0,5.04316160120911
2008,10809,10491,0,4,4,79,75,1,-0.167522800160437
2008,10423,10653,0,9,31,71,40,1,12.1945696149208
2008,1948,10687,0,-11,-15,56,71,0,-14.8273586781252
2008,2071,10687,0,-7,17,73,56,1,-7.64599846660376
2008,4206,10687,0,-8,-17,55,72,0,-3.48311109670137
2008,3189,10809,0,-11,-12,61,73,0,-10.5462627724353
2008,7224,10809,0,-3,-7,78,85,0,-4.54480469785352
2008,9425,10809,0,2,19,76,57,1,4.8481664819745
2008,10491,10809,0,-4,-4,75,79,0,0.167522800161301
2009,3292,63,0,9,13,77,64,1,16.6046438034018
2009,5605,150,0,0,15,58,43,1,1.80713426126967
2009,10044,244,0,11,13,80,67,1,16.7615513235727
2009,1574,312,0,-1,-14,57,71,0,-5.94410241530079
2009,4620,312,0,11,39,103,64,1,8.20283369102858
2009,9789,312,0,7,-13,71,84,0,0.869086498933008
2009,8686,346,0,3,11,78,67,1,-0.00768522700976604
2009,8770,346,0,-5,-9,57,66,0,-8.53208963871697
2009,2364,716,0,13,24,86,62,1,24.3913664593056
2009,9687,788,0,-3,17,72,55,1,3.72650514521668
2009,4756,1037,0,1,4,75,71,1,1.89487581088146
2009,8940,1071,0,-1,13,79,66,1,-5.95975872236501
2009,4965,1163,0,-3,13,84,71,1,-3.15457729564082
2009,1803,1404,0,15,56,103,47,1,26.4533953699087
2009,5236,1540,0,-3,3,62,59,1,-4.9938516083143
2009,312,1574,0,1,14,71,57,1,5.94410241530784
2009,10356,1574,0,9,-15,69,84,0,10.0045686491355
2009,1404,1803,0,-15,-56,47,103,0,-26.4533953699001
2009,5270,1803,0,-1,9,82,73,1,-3.93312567010253
2009,5406,1803,0,-2,-7,75,82,0,-1.18293474213118
2009,7225,1803,0,-4,-12,60,72,0,-4.23759999066545
2009,8940,1803,0,-8,-26,66,92,0,-10.7067383167309
2009,5406,1870,0,11,19,78,59,1,16.7862169852366
2009,5101,1977,0,13,11,81,70,1,19.2310019288619
2009,4173,2106,0,8,17,60,43,1,11.7913626403003
2009,10492,2106,0,5,-8,60,68,0,12.6302799690122
2009,716,2364,0,-13,-24,62,86,0,-24.3913664593105
2009,8906,2364,0,-5,-5,69,74,0,-6.48344653887282
2009,10044,2364,0,-1,23,77,54,1,-4.65355881370526
2009,7024,2631,0,15,10,72,62,1,20.628903559161
2009,10688,2902,0,-7,2,61,59,1,1.07740581419028
2009,63,3292,0,-9,-13,64,77,0,-16.6046438033966
2009,6305,3292,0,3,21,98,77,1,4.39492625799234
2009,10248,3292,0,-8,-2,81,83,0,-16.995458047294
2009,10248,3769,0,-7,4,76,72,1,-11.9975178241562
2009,2106,4173,0,-8,-17,43,60,0,-11.7913626403038
2009,5270,4173,0,1,5,67,62,1,-1.48170194030693
2009,5800,4173,0,-11,-10,74,84,0,-11.8250430600463
2009,312,4620,0,-11,-39,64,103,0,-8.20283369102093
2009,5270,4620,0,-1,12,64,52,1,-3.8730953753993
2009,5605,4620,0,-15,-20,54,74,0,-24.5688541304345
2009,8049,4620,0,-8,-7,72,79,0,-13.1450624517081
2009,1037,4756,0,-1,-4,71,75,0,-1.89487581087762
2009,6305,4756,0,7,14,84,70,1,12.2058276340578
2009,5406,4897,0,3,4,83,79,1,4.05060802227156
2009,9823,4897,0,-5,-1,57,58,0,-5.90521747419222
2009,1163,4965,0,3,-13,71,84,0,3.15457729564251
2009,5101,4965,0,8,19,89,70,1,10.6401314484735
2009,1977,5101,0,-13,-11,70,81,0,-19.2310019288601
2009,4965,5101,0,-8,-19,70,89,0,-10.6401314484733
2009,5406,5101,0,-1,11,102,91,1,-1.87867408424937
2009,1540,5236,0,3,-3,59,62,0,4.99385160832178
2009,6688,5236,0,8,10,73,63,1,6.43671409081828
2009,1803,5270,0,1,-9,73,82,0,3.93312567010365
2009,4173,5270,0,-1,-5,62,67,0,1.48170194030098
2009,4620,5270,0,1,-12,52,64,0,3.87309537539727
2009,6305,5270,0,1,17,89,72,1,7.29730636798806
