,Unnamed: 0,ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
8511,168986,84943,Astou Barro Ndour Gueye,F,21.0,195.0,68.0,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Silver
8515,169019,84965,Lia Neal,F,21.0,178.0,75.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
8517,169031,84971,Leah Neale,F,21.0,173.0,66.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
8521,169148,85029,Nemanja Nedovi,M,25.0,191.0,90.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Silver
8530,169359,85141,Daryll Saskia Neita,F,19.0,172.0,61.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
8562,170164,85507,Kiley Neushul,F,23.0,173.0,65.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Gold
8567,170273,85554,Stephen Newbold,M,21.0,191.0,82.0,Bahamas,BAH,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
8571,170378,85613,Neymar da Silva Santos Jnior,M,24.0,174.0,64.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Gold
8574,170402,85631,Timothey N'Guessan,M,23.0,186.0,105.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Silver
8603,170670,85778,Haby Niar,F,23.0,176.0,66.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Welterweight,Silver
8607,170723,85808,Laura Nicholls Gonzlez,F,27.0,190.0,90.0,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Silver
8611,170846,85871,Paolo Nicolai,M,27.0,203.0,91.0,Italy-1,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Silver
8612,170859,85876,Astier Nicolas,M,27.0,180.0,70.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Silver
8613,170860,85876,Astier Nicolas,M,27.0,180.0,70.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
8620,171165,86018,Michael Damgaard Nielsen,M,26.0,192.0,92.0,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Gold
8623,171173,86020,Mie stergaard Nielsen,F,19.0,184.0,67.0,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
8628,171349,86104,Simon Niepmann,M,31.0,180.0,71.0,Switzerland,SUI,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
8632,171522,86194,Slobodan Niki,M,33.0,197.0,106.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Gold
8639,171572,86217,Vladimir Olegovich Nikitin,M,26.0,165.0,56.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Bantamweight,Bronze
8642,171690,86268,Jelena Nikoli,F,34.0,194.0,79.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Silver
8656,172096,86469,Gnonsiane Niombla,F,26.0,172.0,69.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Silver
8659,172180,86506,Kei Nishikori,M,26.0,178.0,74.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,Bronze
8667,172325,86577,Koki Niwa,M,21.0,162.0,51.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Team,Silver
8668,172346,86589,Adilbek Sabitovich Niyazymbetov,M,27.0,180.0,81.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Heavyweight,Silver
8670,172356,86595,Francine Niyonsaba,F,23.0,166.0,60.0,Burundi,BDI,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 800 metres,Silver
8691,172822,86838,Alessandro Nora,M,29.0,191.0,85.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Bronze
8699,173121,87011,"Daniel James ""Dan"" Norton",M,28.0,180.0,85.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Silver
8707,173541,87197,Oktawia Nowacka,F,25.0,180.0,60.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Women's Individual,Bronze
8710,173647,87235,Wojciech Nowicki,M,27.0,196.0,128.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Hammer Throw,Bronze
8712,173690,87255,Jesper Nddesbo,M,35.0,199.0,100.0,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Gold
8729,173984,87401,Ruslan Nurudinov,M,24.0,183.0,109.0,Uzbekistan,UZB,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Heavyweight,Gold
8738,174333,87552,Guy Olivier Nyokas,M,30.0,189.0,86.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Silver
8739,174392,87584,Estelle Nze Minko,F,24.0,178.0,67.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Silver
8753,174611,87710,Patricia Obee,F,24.0,165.0,60.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,Silver
8758,174764,87792,Hellen Onsando Obiri,F,26.0,160.0,50.0,Kenya,KEN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 5,000 metres",Silver
8764,174941,87890,Siobhan-Marie O'Connor,F,20.0,173.0,60.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Individual Medley,Silver
8771,175033,87939,Hannes Ocik,M,25.0,191.0,93.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Silver
8775,175069,87962,Gary O'Donovan,M,23.0,172.0,70.0,Ireland,IRL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Double Sculls,Silver
8776,175070,87963,Paul O'Donovan,M,22.0,177.0,70.0,Ireland,IRL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Double Sculls,Silver
8790,175333,88115,Stine Bredal Oftedal,F,24.0,168.0,65.0,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Bronze
8794,175460,88185,Maja Ognjenovi,F,31.0,183.0,67.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Silver
8802,175543,88237,Oh Hye-Ri,F,28.0,182.0,69.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Welterweight,Gold
8807,175703,88316,Christine Ijeoma Chika Ohuruogu,F,32.0,172.0,70.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
8821,175986,88461,Poliana Okimoto-Cintra,F,33.0,165.0,52.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 10 kilometres Open Water,Bronze
8823,176012,88474,Courtney Okolo,F,22.0,173.0,59.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
8829,176084,88526,Nozomi Okuhara,F,21.0,156.0,51.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Women's Singles,Bronze
8844,176269,88633,Pia-Sophie Oldhafer,F,24.0,166.0,55.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Bronze
8847,176301,88651,"Penelope ""Penny"" Oleksiak",F,16.0,185.0,68.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,Gold
8848,176302,88651,"Penelope ""Penny"" Oleksiak",F,16.0,185.0,68.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
8849,176303,88651,"Penelope ""Penny"" Oleksiak",F,16.0,185.0,68.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
8850,176304,88651,"Penelope ""Penny"" Oleksiak",F,16.0,185.0,68.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Butterfly,Silver
8887,176580,88788,Marc-Antoine Olivier,M,20.0,183.0,64.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 10 kilometres Open Water,Bronze
8890,176797,88896,Morten Olsen,M,31.0,184.0,95.0,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Gold
8897,177104,89040,Om Yun-Chol,M,24.0,151.0,56.0,North Korea,PRK,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Bantamweight,Silver
8899,177128,89056,Kano Omata,F,20.0,160.0,48.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
8908,177165,89072,Thierry Omeyer,M,39.0,192.0,93.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Silver
8919,177407,89186,Shohei Ono,M,24.0,170.0,73.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Lightweight,Gold
8922,177501,89216,"Nwanyika Jenete C. ""Anyika"" Onuora",F,31.0,178.0,76.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
8934,177678,89300,Laura Oprea,F,22.0,186.0,75.0,Romania,ROU,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Bronze
8969,178179,89553,Orlando Ortega Alejo,M,25.0,182.0,77.0,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,Silver
8973,178226,89582,Idalys Ortz Bocourt,F,26.0,180.0,95.0,Cuba,CUB,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Heavyweight,Silver
8974,178227,89583,Ignacio Ortz,M,29.0,180.0,76.0,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Gold
8982,178316,89632,Rstm Orucov,M,24.0,179.0,73.0,Azerbaijan,AZE,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Lightweight,Silver
8983,178321,89636,Selin Oruz,F,19.0,172.0,60.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Bronze
8984,178322,89637,Timur Oruz,M,21.0,186.0,87.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Bronze
9004,178858,89894,Inna Volodymyrivna Osypenko-Radomska,F,33.0,166.0,63.0,Azerbaijan,AZE,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",Bronze
9006,178948,89927,Shinobu Ota,M,22.0,165.0,65.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Silver
9013,179076,89995,Katharina Otte,F,29.0,170.0,63.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Bronze
9017,179109,90004,Jeanette Ottesen Gray,F,28.0,178.0,70.0,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
9022,179288,90085,Oussama Al-Oueslati,M,20.0,199.0,80.0,Tunisia,TUN,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Welterweight,Bronze
9025,179338,90122,Sofiane Oumiha,M,21.0,174.0,60.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Lightweight,Silver
9026,179350,90133,Sarah Ourahmoune,F,34.0,158.0,51.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Flyweight,Silver
9030,179366,90144,Nathan Outteridge,M,30.0,179.0,75.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Skiff,Silver
9034,179449,90179,Emily Overholt,F,18.0,170.0,55.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
9039,179507,90202,Dimitrij Ovtcharov,M,27.0,186.0,78.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Team,Bronze
9041,179581,90241,Lily Isabelle Owsley,F,21.0,170.0,70.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Gold
9064,179951,90447,Jake Packard,M,22.0,195.0,68.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
9069,180170,90546,Bryony Kate Frances Page,F,25.0,172.0,60.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Trampolining,Trampolining Women's Individual,Silver
9070,180171,90547,Danielle Nicole Page,F,29.0,188.0,77.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Bronze
9073,180283,90604,Caleb Paine,M,25.0,191.0,98.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's One Person Heavyweight Dinghy,Bronze
9079,180332,90631,Mariana Pajn Londoo,F,24.0,158.0,50.0,Colombia,COL,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's BMX,Gold
9092,180519,90729,Laia Palau Alts,F,36.0,181.0,69.0,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Silver
9104,180872,90906,Gregorio Paltrinieri,M,21.0,191.0,72.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,"Swimming Men's 1,500 metres Freestyle",Gold
9107,180928,90936,Pan Feihong,F,27.0,173.0,57.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,Bronze
9116,181147,91043,Pang Wei,M,30.0,178.0,77.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Pistol, 10 metres",Bronze
9122,181360,91146,Yekaterina Andreyevna Pantyulina-Lisunova,F,26.0,175.0,64.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Bronze
9135,181693,91318,Karen Paquin,F,29.0,172.0,70.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Bronze
9138,181793,91379,Matas Enrique Paredes,M,34.0,176.0,74.0,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Gold
9141,181837,91398,Paula Beln Pareto,F,30.0,150.0,48.0,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Extra-Lightweight,Gold
9151,182085,91521,Park In-Bee,F,28.0,168.0,65.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Golf,Golf Women's Individual,Gold
9164,182209,91583,Park Sang-Young,M,20.0,177.0,73.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's epee, Individual",Gold
9180,182601,91785,Shannon Parry,F,26.0,170.0,70.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Gold
9186,182817,91878,Mara Lucila Pascua Surez,F,33.0,196.0,93.0,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Silver
9189,182835,91887,Mariya Valeryevna Paseka,F,21.0,161.0,48.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,Silver
9190,182836,91887,Mariya Valeryevna Paseka,F,21.0,161.0,48.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Horse Vault,Silver
9213,183198,92089,Aleksandra Vyacheslavovna Patskevich,F,27.0,169.0,69.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
9230,183423,92193,Ilse Paulis,F,23.0,174.0,57.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,Gold
9231,183490,92229,Maartje Yvonne Helene Paumen,F,30.0,176.0,66.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Silver
9236,183601,92278,Josip Pavi,M,34.0,195.0,90.0,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Silver
9261,184115,92529,Adam George Peaty,M,21.0,191.0,86.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Breaststroke,Gold
9262,184116,92529,Adam George Peaty,M,21.0,191.0,86.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
9265,184153,92554,Matthieu Patrick Franois Peche,M,28.0,175.0,75.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Bronze
9268,184295,92618,Christinna Pedersen,F,30.0,178.0,68.0,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Women's Doubles,Silver
9272,184397,92669,Rikke Mller Pedersen,F,27.0,174.0,61.0,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
9279,184559,92763,Gonzalo Peillat,M,23.0,177.0,82.0,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Gold
9283,184612,92787,Hendrik Pekeler,M,25.0,203.0,103.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Bronze
9284,184686,92831,Evania Pelite,F,21.0,169.0,67.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Gold
9291,184812,92881,Giovanni Pellielo,M,46.0,173.0,93.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Trap,Silver
9299,185019,92992,Catharine Pendrel,F,35.0,166.0,50.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Women's Mountainbike, Cross-Country",Bronze
9359,185909,93475,Sandra Perkovi,F,26.0,183.0,85.0,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Discus Throw,Gold
9364,186001,93516,Kseniya Vitalyevna Perova,F,27.0,169.0,77.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Team,Silver
9372,186179,93605,Kasey Perry-Glass,F,28.0,163.0,59.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
9381,186361,93698,Franois Pervis,M,31.0,180.0,88.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Team Sprint,Bronze
9391,186535,93779,Babett Peter,F,28.0,172.0,64.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Gold
9395,186686,93840,Steffen Peters,M,51.0,173.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
9397,186772,93890,Nils Petersen,M,27.0,188.0,80.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Silver
9401,186970,93988,Antonio Petkovi,M,30.0,190.0,90.0,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Silver
9405,187113,94043,Geno Petriashvili,M,22.0,198.0,125.0,Georgia,GEO,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Bronze
9407,187168,94066,Mihaela Petril,F,25.0,190.0,74.0,Romania,ROU,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Bronze
9410,187216,94094,Eleftherios Petrounias,M,25.0,164.0,62.0,Greece,GRE,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Rings,Gold
9413,187287,94139,Mayya Andreyevna Petrova (Kaverina-),F,34.0,178.0,71.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Gold
9416,187358,94165,Sonja Petrovi,F,27.0,188.0,77.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Bronze
9433,187911,94406,"Michael Fred Phelps, II",M,31.0,193.0,91.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
9434,187912,94406,"Michael Fred Phelps, II",M,31.0,193.0,91.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
9435,187913,94406,"Michael Fred Phelps, II",M,31.0,193.0,91.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Butterfly,Silver
9436,187914,94406,"Michael Fred Phelps, II",M,31.0,193.0,91.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Butterfly,Gold
9437,187915,94406,"Michael Fred Phelps, II",M,31.0,193.0,91.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Individual Medley,Gold
9438,187916,94406,"Michael Fred Phelps, II",M,31.0,193.0,91.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
9441,187953,94426,Asha Solette Philip,F,25.0,164.0,67.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
9459,188200,94549,Matteo Piano,M,25.0,208.0,102.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Silver
9462,188405,94642,Charline Picon,F,31.0,169.0,57.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Windsurfer,Gold
9463,188431,94653,Luisito Pi,M,22.0,183.0,57.0,Dominican Republic,DOM,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Flyweight,Bronze
9470,188491,94685,Ccile Pieper,F,21.0,166.0,56.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Bronze
9474,188547,94713,Blake Pieroni,M,20.0,188.0,86.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
9481,188763,94824,Duko Pijetlovi,M,31.0,197.0,97.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Gold
9482,188765,94825,Gojko Pijetlovi,M,32.0,194.0,92.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Gold
9496,189021,94948,Allison Marie Pineau,F,27.0,181.0,66.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Silver
9532,189754,95300,Paolo Pizzo,M,33.0,180.0,70.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's epee, Team",Silver
9549,190121,95494,Thomas Plel,M,28.0,181.0,80.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Skiff,Bronze
9555,190201,95532,David Edward Plummer,M,30.0,191.0,95.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Backstroke,Bronze
