Date,AAPL,AMZN,IBM,WMT,XOM
2013-11-04,75.25,358.74,180.27,77.33,92.1
2013-11-05,75.06,358.89,177.85,77.42,91.99
2013-11-06,74.42,356.18,179.19,78.16,93.22
2013-11-07,73.21,343.56,180.0,77.51,91.96
2013-11-08,74.37,350.31,179.99,77.96,92.73
2013-11-11,74.15,354.38,182.88,79.01,92.96
2013-11-12,74.29,349.53,183.07,78.71,92.67
2013-11-13,74.38,356.22,183.55,78.9,92.59
2013-11-14,75.45,367.4,182.21,79.08,93.22
2013-11-15,75.0,369.17,183.19,79.22,95.27
2013-11-18,74.09,366.18,184.47,79.22,95.45
2013-11-19,74.22,364.94,185.25,79.25,95.42
2013-11-20,73.57,362.57,185.19,78.9,94.68
2013-11-21,74.45,368.92,184.13,78.86,94.69
2013-11-22,74.26,372.31,181.3,79.81,95.01
2013-11-25,74.82,376.64,178.94,80.43,95.09
2013-11-26,76.2,381.37,177.31,80.68,94.27
2013-11-27,77.99,386.71,178.97,80.93,93.8
2013-11-29,79.44,393.62,179.68,81.01,93.48
2013-12-02,78.75,392.3,177.48,81.11,93.52
2013-12-03,80.9,384.66,176.08,81.21,94.39
2013-12-04,80.71,385.96,175.74,80.22,94.67
2013-12-05,81.13,384.49,176.08,79.44,94.13
2013-12-06,80.0,386.95,177.67,79.94,95.65
2013-12-09,80.92,384.89,177.46,79.95,95.84
2013-12-10,80.79,387.78,177.12,79.08,95.71
2013-12-11,80.19,382.19,175.2,79.09,94.26
2013-12-12,80.08,381.25,173.37,78.5,95.36
2013-12-13,79.2,384.24,172.8,78.08,95.31
2013-12-16,79.64,388.97,177.85,77.74,97.22
2013-12-17,79.28,387.65,175.76,77.25,96.75
2013-12-18,78.68,395.96,178.7,77.94,99.54
2013-12-19,77.78,395.19,180.22,77.24,99.43
2013-12-20,78.43,402.2,180.02,77.43,98.68
2013-12-23,81.44,402.92,182.23,77.87,98.51
2013-12-24,81.1,399.2,183.22,78.01,99.22
2013-12-26,80.56,404.39,185.35,78.39,100.9
2013-12-27,80.01,398.08,185.08,78.47,101.51
2013-12-30,79.22,393.37,186.41,78.63,100.31
2013-12-31,80.15,398.79,187.57,78.69,101.2
2014-01-02,79.02,397.97,185.53,78.91,99.75
2014-01-03,77.28,396.44,186.64,78.65,99.51
2014-01-06,77.7,393.63,186.0,78.21,99.66
2014-01-07,77.15,398.03,189.71,78.45,101.07
2014-01-08,77.64,401.92,187.97,77.83,100.74
2014-01-09,76.65,401.01,187.38,78.09,99.76
2014-01-10,76.13,397.66,187.26,78.04,100.52
2014-01-13,76.53,390.98,184.16,77.49,98.55
2014-01-14,78.06,397.54,185.92,77.96,99.12
2014-01-15,79.62,395.87,187.74,77.66,98.78
2014-01-16,79.18,395.8,188.76,76.76,98.94
2014-01-17,77.24,399.61,190.09,76.19,99.16
2014-01-21,78.44,407.05,188.43,75.84,98.5
2014-01-22,78.79,404.54,182.25,75.35,97.88
2014-01-23,79.45,399.87,182.73,74.96,96.97
2014-01-24,78.01,387.6,179.64,74.42,94.85
2014-01-27,78.64,386.28,177.9,74.15,94.92
2014-01-28,72.36,394.43,176.85,74.67,95.65
2014-01-29,71.54,384.2,176.4,74.1,95.11
2014-01-30,71.4,403.01,177.36,74.75,93.99
2014-01-31,71.51,358.69,176.68,74.68,92.16
2014-02-03,71.65,346.15,172.9,72.66,90.05
2014-02-04,72.68,347.95,172.84,72.73,90.02
2014-02-05,73.23,346.45,174.24,72.87,89.58
2014-02-06,73.22,354.59,174.67,72.82,89.8
2014-02-07,74.24,361.08,177.25,73.75,90.58
2014-02-10,75.57,360.87,177.14,73.76,89.52
2014-02-11,76.57,361.79,179.7,74.8,90.84
2014-02-12,76.56,349.25,180.24,74.96,91.08
2014-02-13,77.78,357.2,181.84,75.36,91.43
2014-02-14,77.71,357.35,183.69,75.79,94.11
2014-02-18,78.0,353.65,183.19,75.33,94.07
2014-02-19,76.77,347.38,182.95,74.85,93.95
2014-02-20,75.88,349.8,184.26,73.52,95.37
2014-02-21,75.04,346.76,182.79,73.12,95.03
2014-02-24,75.36,351.78,183.45,73.35,96.44
2014-02-25,74.58,358.32,183.23,73.35,96.31
2014-02-26,73.91,359.8,184.06,74.78,95.79
2014-02-27,75.38,360.13,185.27,74.56,95.84
2014-02-28,75.18,362.1,185.17,74.7,96.27
2014-03-03,75.39,359.78,184.26,74.12,95.5
2014-03-04,75.89,363.9,186.44,75.13,96.52
2014-03-05,76.05,372.37,187.14,74.8,93.8
2014-03-06,75.82,372.16,187.64,74.88,93.76
2014-03-07,75.78,372.06,187.68,74.58,94.99
2014-03-10,75.85,370.53,186.39,74.43,95.5
2014-03-11,76.58,368.82,186.76,74.92,94.01
2014-03-12,76.66,370.64,186.22,75.53,94.21
2014-03-13,75.81,371.51,183.9,74.93,93.64
2014-03-14,74.96,373.74,182.21,74.28,93.47
2014-03-17,75.25,375.04,185.81,74.68,94.32
2014-03-18,75.91,378.77,186.81,74.77,94.71
2014-03-19,75.89,373.23,184.71,74.38,93.73
2014-03-20,75.53,368.97,187.9,75.38,94.58
2014-03-21,76.12,360.62,186.67,76.1,94.31
2014-03-24,77.03,351.85,188.25,76.76,94.64
2014-03-25,77.86,354.71,195.04,76.87,94.91
2014-03-26,77.11,343.41,192.62,76.23,94.7
2014-03-27,76.78,338.47,189.83,76.14,96.24
2014-03-28,76.69,338.29,190.45,76.01,97.7
2014-03-31,76.68,336.36,192.49,76.43,97.68
2014-04-01,77.38,342.99,194.5,76.77,97.73
2014-04-02,77.51,341.96,193.55,77.18,97.95
2014-04-03,76.97,333.62,192.69,77.46,97.93
2014-04-04,75.97,323.0,191.77,77.31,97.36
2014-04-07,74.78,317.76,194.52,77.31,96.78
2014-04-08,74.78,327.07,193.29,78.18,97.45
2014-04-09,75.76,331.8,196.64,77.97,97.33
2014-04-10,74.78,317.11,195.68,76.89,96.78
2014-04-11,74.23,311.73,195.19,76.5,96.72
2014-04-14,74.53,315.91,197.77,77.38,97.86
2014-04-15,73.99,316.08,197.02,76.88,98.68
2014-04-16,74.14,323.68,196.4,77.22,99.94
2014-04-17,74.99,324.91,190.01,77.66,100.42
2014-04-21,75.88,330.87,192.27,77.6,100.93
2014-04-22,75.96,329.32,192.15,77.56,100.37
2014-04-23,74.96,324.58,191.73,78.04,100.5
2014-04-24,81.11,337.15,190.22,78.31,100.01
2014-04-25,81.71,303.83,189.63,78.62,100.41
2014-04-28,84.87,296.58,193.14,79.76,101.17
2014-04-29,84.62,300.38,195.11,79.67,101.45
2014-04-30,84.3,304.13,196.47,79.71,102.41
2014-05-01,84.5,307.89,193.53,79.7,101.41
2014-05-02,84.65,308.01,191.44,79.12,102.01
2014-05-05,85.85,310.05,191.26,78.62,102.91
2014-05-06,84.92,297.38,190.03,78.01,102.67
2014-05-07,84.62,292.71,189.3,77.96,103.11
2014-05-08,84.0,288.32,188.91,78.69,102.32
2014-05-09,83.65,292.24,190.08,79.2,101.95
2014-05-12,84.69,302.86,192.57,79.15,102.23
2014-05-13,84.82,304.64,192.19,79.14,102.36
2014-05-14,84.84,297.62,188.72,78.74,102.29
2014-05-15,84.12,295.19,186.46,76.83,100.78
2014-05-16,85.36,297.7,187.06,77.01,100.74
2014-05-19,86.37,296.76,187.0,76.61,100.87
2014-05-20,86.39,301.19,184.89,75.69,100.67
2014-05-21,86.62,305.01,186.39,75.66,102.03
2014-05-22,86.75,304.91,185.68,75.39,101.5
2014-05-23,87.73,312.24,185.94,75.61,101.32
2014-05-27,89.38,310.82,184.78,75.59,101.36
2014-05-28,89.14,310.16,183.08,75.53,101.06
2014-05-29,90.77,313.78,183.76,75.98,101.27
2014-05-30,90.43,312.55,184.36,76.77,100.53
2014-06-02,89.81,308.84,185.69,76.76,99.94
2014-06-03,91.08,307.19,184.37,76.71,100.39
2014-06-04,92.12,306.78,184.51,77.13,100.04
2014-06-05,92.48,323.57,185.98,77.32,100.55
2014-06-06,92.22,329.67,186.37,77.21,101.6
2014-06-09,93.7,327.5,186.22,77.01,101.52
2014-06-10,94.25,332.41,184.29,76.62,101.46
2014-06-11,93.86,335.2,182.25,76.16,101.95
2014-06-12,92.29,325.91,181.22,75.73,101.66
2014-06-13,91.28,326.27,182.56,75.28,102.65
2014-06-16,92.2,327.62,182.35,75.34,102.92
2014-06-17,92.08,325.62,182.26,74.99,102.42
2014-06-18,92.18,334.38,183.6,75.7,102.73
2014-06-19,91.86,327.0,182.82,75.87,102.63
2014-06-20,90.91,324.2,181.55,75.68,103.83
2014-06-23,90.83,327.24,182.14,75.79,104.38
2014-06-24,90.28,324.16,180.88,75.97,102.73
2014-06-25,90.36,327.44,180.72,75.62,102.14
2014-06-26,90.9,325.69,180.37,74.91,102.03
2014-06-27,91.98,324.57,181.71,75.34,101.21
2014-06-30,92.93,324.78,181.27,75.07,100.68
2014-07-01,93.52,332.39,186.35,75.28,101.36
2014-07-02,93.48,332.85,188.39,75.62,101.57
2014-07-03,94.03,337.49,188.53,75.75,102.59
2014-07-07,95.97,333.55,188.04,76.07,102.65
2014-07-08,95.35,323.81,187.22,76.65,102.83
2014-07-09,95.39,329.97,188.42,77.21,103.55
2014-07-10,95.04,327.92,187.7,77.06,102.57
2014-07-11,95.22,346.2,188.0,76.82,101.74
2014-07-14,96.45,355.32,189.86,76.55,102.68
2014-07-15,95.32,354.44,188.49,76.84,102.39
2014-07-16,94.78,355.9,192.36,76.86,103.77
2014-07-17,93.09,352.45,192.49,76.61,102.31
2014-07-18,94.43,358.66,192.5,77.09,102.73
2014-07-21,93.94,359.76,190.85,76.77,103.08
2014-07-22,94.72,360.84,194.09,76.64,103.54
2014-07-23,97.19,358.14,193.63,76.99,104.25
2014-07-24,97.03,358.61,195.24,76.35,104.28
2014-07-25,97.67,324.01,194.4,75.97,103.18
2014-07-28,99.02,320.41,195.78,75.71,104.37
2014-07-29,98.38,320.0,194.57,75.44,103.55
2014-07-30,98.15,322.51,194.0,74.78,103.25
2014-07-31,95.6,312.99,191.67,73.58,98.94
2014-08-01,96.13,307.06,189.15,73.54,98.8
2014-08-04,95.59,313.65,189.64,73.54,100.13
2014-08-05,95.12,312.32,187.1,73.34,98.2
2014-08-06,94.96,313.89,185.97,74.2,98.98
2014-08-07,94.48,311.45,184.3,73.95,98.27
2014-08-08,94.74,316.8,186.63,74.67,99.74
2014-08-11,95.99,318.33,187.47,74.36,98.73
2014-08-12,95.97,319.32,187.34,74.22,98.49
2014-08-13,97.24,326.28,187.95,74.03,99.09
2014-08-14,97.5,333.21,187.88,74.39,99.09
2014-08-15,97.98,333.63,187.38,73.9,99.03
2014-08-18,99.16,334.53,189.36,74.49,99.52
2014-08-19,100.53,335.13,190.07,74.88,99.49
2014-08-20,100.57,335.78,190.1,74.96,99.7
2014-08-21,100.58,332.91,191.23,75.55,99.28
2014-08-22,101.32,331.59,190.41,75.73,98.5
2014-08-25,101.54,334.02,191.16,75.69,98.75
2014-08-26,100.89,341.83,192.99,75.52,99.64
2014-08-27,102.13,343.18,192.25,75.85,99.53
2014-08-28,102.25,340.02,192.0,75.9,99.57
2014-08-29,102.5,339.04,192.3,75.5,99.46
2014-09-02,103.3,342.38,191.56,75.75,98.49
2014-09-03,98.94,339.0,191.95,76.01,99.11
2014-09-04,98.12,345.95,190.68,76.56,98.36
2014-09-05,98.97,346.38,191.2,77.51,99.26
2014-09-08,98.36,342.34,190.14,76.53,97.77
2014-09-09,97.99,329.75,189.99,76.74,97.39
2014-09-10,101.0,331.33,191.54,76.51,96.81
2014-09-11,101.43,330.52,191.72,76.1,97.03
2014-09-12,101.66,331.19,191.28,75.77,95.78
2014-09-15,101.63,323.89,191.81,75.81,96.29
2014-09-16,100.86,327.76,192.96,76.32,97.43
2014-09-17,101.58,324.0,192.8,76.24,97.08
2014-09-18,101.79,325.0,193.75,76.22,96.61
2014-09-19,100.96,331.32,194.0,76.84,97.12
2014-09-22,101.06,324.5,193.11,76.31,96.54
2014-09-23,102.64,323.63,191.62,75.6,96.03
2014-09-24,101.75,328.21,192.31,77.08,95.82
2014-09-25,97.87,321.93,189.01,76.12,94.25
2014-09-26,100.75,323.21,190.06,76.49,95.43
2014-09-29,100.11,321.82,189.64,76.08,94.43
2014-09-30,100.75,322.44,189.83,76.47,94.05
2014-10-01,99.18,317.46,187.17,76.12,92.86
2014-10-02,99.9,318.41,186.91,76.23,93.3
2014-10-03,99.62,322.74,188.67,77.32,93.92
2014-10-06,99.62,322.2,189.04,77.35,94.52
2014-10-07,98.75,316.98,185.71,77.3,93.37
2014-10-08,100.8,322.7,189.36,78.24,94.61
2014-10-09,101.02,315.37,186.42,77.86,91.82
2014-10-10,100.73,311.39,185.93,78.29,91.6
2014-10-13,99.81,306.45,183.52,77.56,90.84
2014-10-14,98.75,308.31,183.8,77.98,90.55
2014-10-15,97.54,305.97,181.75,75.2,90.22
2014-10-16,96.26,302.86,179.84,73.82,90.6
2014-10-17,97.67,303.64,182.05,74.1,91.21
2014-10-20,99.76,306.21,169.1,75.14,91.77
2014-10-21,102.47,315.33,163.23,76.02,93.65
2014-10-22,102.99,312.97,161.79,76.03,93.13
2014-10-23,104.83,313.18,162.18,76.25,94.11
2014-10-24,105.22,287.06,162.08,76.38,94.49
2014-10-27,105.11,289.97,161.87,76.59,93.71
2014-10-28,106.74,295.59,163.6,76.35,95.1
2014-10-29,107.34,294.12,163.46,76.39,94.59
2014-10-30,106.98,299.07,164.35,76.45,94.45
2014-10-31,108.0,305.46,164.4,76.27,96.71
2014-11-03,109.4,305.72,164.36,76.28,95.26
2014-11-04,108.6,302.81,162.65,77.26,94.52
2014-11-05,108.86,296.52,161.82,77.7,95.07
2014-11-06,108.7,296.64,161.46,77.81,96.26
2014-11-07,109.01,299.86,162.07,78.77,96.59
2014-11-10,108.83,305.11,163.49,79.44,96.28
2014-11-11,109.7,312.01,163.3,79.01,96.41
2014-11-12,111.25,311.51,161.92,79.2,95.38
2014-11-13,112.82,316.48,162.79,82.94,94.66
2014-11-14,114.18,327.82,164.16,82.96,95.09
2014-11-17,113.99,323.05,164.16,83.57,95.11
2014-11-18,115.47,324.93,161.89,83.79,94.87
2014-11-19,114.67,326.54,161.43,84.99,95.61
2014-11-20,116.31,330.54,160.64,84.58,95.82
2014-11-21,116.47,332.63,160.92,84.65,96.81
2014-11-24,118.62,335.64,162.15,85.4,95.72
2014-11-25,117.6,335.04,161.76,84.95,94.78
2014-11-26,119.0,333.57,161.95,84.98,94.48
2014-11-28,118.93,338.64,162.17,87.54,90.54
2014-12-01,115.07,326.0,161.54,86.22,92.35
2014-12-02,114.63,326.31,162.67,86.4,94.19
2014-12-03,115.93,316.5,164.52,84.94,94.95
2014-12-04,115.49,316.93,164.05,84.76,94.37
2014-12-05,115.0,312.63,163.27,84.12,93.82
2014-12-08,112.4,306.64,161.86,84.23,91.7
2014-12-09,114.12,312.5,162.99,83.56,91.38
2014-12-10,111.95,305.84,160.51,82.98,88.67
2014-12-11,111.62,307.36,161.07,83.83,89.2
2014-12-12,109.73,307.32,155.38,83.81,86.6
2014-12-15,108.22,306.07,153.06,83.94,86.9
2014-12-16,106.74,295.06,151.41,82.96,86.41
2014-12-17,109.41,298.88,151.93,84.23,89.02
2014-12-18,112.65,297.73,157.68,85.94,91.16
2014-12-19,111.78,299.9,158.51,85.16,93.64
2014-12-22,112.94,306.54,161.44,86.38,93.33
2014-12-23,112.54,306.28,162.24,86.66,94.59
2014-12-24,112.01,303.03,161.82,86.43,93.78
2014-12-26,113.99,309.09,162.34,86.91,93.21
2014-12-29,113.91,312.04,160.51,86.64,93.07
2014-12-30,112.52,310.3,160.05,86.79,93.02
2014-12-31,110.38,310.35,160.44,85.88,92.45
2015-01-02,109.33,308.52,162.06,85.9,92.83
2015-01-05,106.25,302.19,159.51,85.65,90.29
2015-01-06,106.26,295.29,156.07,86.31,89.81
2015-01-07,107.75,298.42,155.05,88.6,90.72
2015-01-08,111.89,300.46,158.42,90.47,92.23
2015-01-09,112.01,296.93,159.11,89.35,92.1
2015-01-12,109.25,291.41,156.44,90.02,90.33
2015-01-13,110.22,294.74,156.81,89.31,90.0
2015-01-14,109.8,293.27,155.8,86.61,89.74
2015-01-15,106.82,286.95,154.57,87.38,88.96
2015-01-16,105.99,290.74,157.14,86.77,91.12
2015-01-20,108.72,289.44,156.95,86.69,91.09
2015-01-21,109.55,297.25,152.09,86.64,91.87
2015-01-22,112.4,310.32,155.39,88.3,92.87
2015-01-23,112.98,312.39,155.87,88.51,90.89
2015-01-26,113.1,309.66,156.36,88.63,91.76
2015-01-27,109.14,306.75,153.67,87.53,90.95
2015-01-28,115.31,303.91,151.55,86.82,87.95
2015-01-29,118.9,311.78,155.48,87.72,87.58
2015-01-30,117.16,354.53,153.31,84.98,87.42
2015-02-02,118.63,364.47,154.66,85.71,89.58
2015-02-03,118.65,363.55,158.47,86.19,92.25
2015-02-04,119.56,364.75,156.96,86.65,91.46
2015-02-05,119.94,373.89,157.91,87.28,92.36
2015-02-06,118.93,374.28,156.72,87.33,91.5
2015-02-09,119.72,370.56,155.75,85.91,91.56
2015-02-10,122.02,373.0,158.56,87.29,91.01
2015-02-11,124.88,375.14,158.2,86.34,90.6
2015-02-12,126.46,377.17,158.52,85.89,92.37
2015-02-13,127.08,381.83,160.4,85.81,93.37
2015-02-17,127.83,375.43,160.96,85.96,93.05
2015-02-18,128.72,373.37,162.19,86.29,91.01
2015-02-19,128.45,379.0,163.89,83.52,89.44
2015-02-20,129.5,383.66,163.65,84.3,89.92
2015-02-23,133.0,380.14,162.91,84.6,89.01
2015-02-24,132.17,378.59,164.83,84.57,89.42
2015-02-25,128.79,385.37,162.81,83.57,89.6
2015-02-26,130.42,384.8,160.87,83.8,88.65
2015-02-27,128.46,380.16,161.94,83.93,88.54
2015-03-02,129.09,385.66,160.48,83.96,88.04
2015-03-03,129.36,384.61,161.03,83.37,87.62
2015-03-04,128.54,382.72,159.42,82.58,87.18
2015-03-05,126.41,387.83,161.18,83.57,86.74
2015-03-06,126.6,380.09,158.5,82.59,85.63
2015-03-09,127.14,378.56,160.77,82.88,85.16
2015-03-10,124.51,369.51,157.81,82.07,84.26
2015-03-11,122.24,366.37,156.8,80.69,84.02
2015-03-12,124.45,374.24,157.98,81.9,84.22
2015-03-13,123.59,370.58,154.28,81.9,83.87
2015-03-16,124.95,373.35,157.08,83.29,84.76
2015-03-17,127.04,371.92,156.96,82.62,84.08
2015-03-18,128.47,375.14,159.81,82.53,86.07
2015-03-19,127.5,373.24,159.81,81.52,84.41
2015-03-20,125.9,378.49,162.88,83.24,84.54
2015-03-23,127.21,375.11,164.63,83.31,85.43
2015-03-24,126.69,374.09,163.0,83.05,84.52
2015-03-25,123.38,370.96,159.2,81.32,84.86
2015-03-26,124.24,367.35,160.59,81.89,84.32
2015-03-27,123.25,370.56,160.4,81.35,83.58
2015-03-30,126.37,374.59,162.67,82.53,85.63
2015-03-31,124.43,372.1,160.5,82.25,85.0
2015-04-01,124.25,370.26,159.18,80.71,84.46
2015-04-02,125.32,372.25,160.45,80.73,84.3
2015-04-06,127.35,377.04,162.04,80.99,85.13
2015-04-07,126.01,374.41,162.07,80.5,85.75
2015-04-08,125.6,381.2,161.85,81.03,84.06
2015-04-09,126.56,383.54,162.34,80.84,84.65
2015-04-10,127.1,382.65,162.86,80.65,85.56
2015-04-13,126.85,382.36,162.38,80.29,85.34
2015-04-14,126.3,385.11,162.3,80.15,86.63
2015-04-15,126.78,383.45,164.13,79.74,88.08
2015-04-16,126.17,386.04,163.13,79.24,87.73
2015-04-17,124.75,375.56,160.67,77.88,86.93
2015-04-20,127.6,389.51,166.16,78.14,87.24
2015-04-21,126.91,391.18,164.26,78.03,86.88
2015-04-22,128.62,389.8,165.36,78.43,87.46
2015-04-23,129.67,389.99,170.24,79.18,87.54
2015-04-24,130.28,445.1,169.78,79.84,86.97
2015-04-27,132.65,438.56,170.73,79.37,87.01
2015-04-28,130.56,429.31,173.92,79.1,87.8
2015-04-29,128.64,429.37,174.4,77.88,87.87
2015-04-30,125.15,421.78,171.29,78.05,87.37
2015-05-01,128.95,422.87,173.67,78.6,88.85
2015-05-04,128.7,423.04,173.97,79.18,89.11
2015-05-05,125.8,421.19,173.08,78.13,88.61
2015-05-06,125.01,419.1,170.05,77.65,88.19
2015-05-07,125.26,426.88,170.99,78.03,87.6
2015-05-08,127.62,433.69,172.68,78.53,88.99
2015-05-11,126.32,432.85,171.12,78.1,86.78
2015-05-12,125.86,431.02,170.55,78.96,87.02
2015-05-13,126.01,426.87,172.28,78.16,86.56
2015-05-14,128.95,432.28,174.05,78.72,86.97
2015-05-15,128.77,426.0,173.26,79.24,87.35
2015-05-18,130.19,425.24,173.06,79.92,86.85
2015-05-19,130.07,421.71,173.48,76.43,86.99
2015-05-20,130.06,423.86,173.76,75.9,87.13
2015-05-21,131.39,431.63,173.34,76.11,87.21
2015-05-22,132.54,427.63,172.22,75.86,86.52
2015-05-26,129.62,425.47,170.13,74.9,85.35
2015-05-27,132.04,431.42,172.0,75.19,85.11
2015-05-28,131.78,426.57,171.71,74.84,85.11
2015-05-29,130.28,429.23,169.65,74.27,85.2
2015-06-01,130.54,430.92,170.18,74.73,85.13
2015-06-02,129.96,430.99,169.65,74.53,85.14
2015-06-03,130.12,436.59,169.92,74.89,84.95
2015-06-04,129.36,430.78,168.38,74.15,84.22
2015-06-05,128.65,426.95,167.4,73.06,84.28
2015-06-08,127.8,423.5,165.34,72.61,84.85
2015-06-09,127.42,425.48,165.68,72.47,84.58
2015-06-10,128.88,430.77,168.92,72.93,85.21
2015-06-11,128.59,432.97,168.78,72.94,85.09
2015-06-12,127.17,429.92,166.99,72.43,84.02
2015-06-15,126.92,423.67,166.26,71.93,83.72
2015-06-16,127.6,427.26,166.84,72.35,84.68
2015-06-17,127.3,427.81,167.17,72.73,84.73
2015-06-18,127.88,439.39,168.25,72.98,85.48
2015-06-19,126.6,434.92,166.99,72.74,85.21
2015-06-22,127.61,436.29,167.73,72.79,85.17
2015-06-23,127.03,445.99,168.62,72.57,85.07
2015-06-24,128.11,440.84,166.97,72.38,84.68
2015-06-25,127.5,440.1,166.08,71.86,83.93
2015-06-26,126.75,438.1,165.46,72.12,83.86
2015-06-29,124.53,429.86,162.97,71.42,82.82
2015-06-30,125.42,434.09,162.66,70.93,83.2
2015-07-01,126.6,437.39,164.49,71.88,82.37
2015-07-02,126.44,437.71,165.09,71.86,83.14
2015-07-06,126.0,436.04,164.73,72.53,82.53
2015-07-07,125.69,436.72,165.0,73.79,82.87
2015-07-08,122.57,429.7,163.16,73.06,81.97
2015-07-09,120.07,434.39,163.85,72.78,81.6
2015-07-10,123.28,443.51,166.95,73.12,82.22
2015-07-13,125.66,455.57,169.38,73.88,82.42
2015-07-14,125.61,465.57,168.61,73.79,83.11
2015-07-15,126.82,461.19,168.53,73.65,82.76
2015-07-16,128.51,475.48,171.0,73.83,82.91
2015-07-17,129.62,483.01,172.51,73.39,82.61
2015-07-20,132.07,488.1,173.22,73.1,81.76
2015-07-21,130.75,488.0,163.07,72.74,81.66
2015-07-22,125.22,488.27,160.35,73.16,81.79
2015-07-23,125.16,482.18,161.73,72.51,81.14
2015-07-24,124.5,529.42,159.75,71.58,79.94
2015-07-27,122.77,531.41,159.07,71.38,79.26
2015-07-28,123.38,526.03,160.05,72.1,82.48
2015-07-29,122.99,529.0,161.09,72.23,83.14
2015-07-30,122.37,536.76,160.96,72.16,83.01
2015-07-31,121.3,536.15,161.99,71.98,79.21
2015-08-03,118.44,535.03,158.71,72.18,78.06
2015-08-04,114.64,531.9,157.6,72.25,77.17
2015-08-05,115.4,537.01,157.9,73.51,77.17
2015-08-06,115.13,529.46,156.32,72.79,78.09
2015-08-07,115.52,522.62,155.12,71.25,76.83
2015-08-10,119.72,524.0,156.75,71.48,78.75
2015-08-11,113.49,527.46,155.51,71.93,77.49
2015-08-12,115.24,525.91,156.16,72.58,78.79
2015-08-13,115.15,529.66,155.07,72.11,78.65
2015-08-14,115.96,531.52,155.75,72.38,78.36
2015-08-17,117.16,535.22,156.31,71.91,78.77
2015-08-18,116.5,535.02,156.01,69.48,77.9
2015-08-19,115.01,532.92,153.94,68.57,76.23
2015-08-20,112.65,515.78,152.66,68.43,74.57
2015-08-21,105.76,494.47,148.85,66.54,72.13
2015-08-24,103.12,463.37,143.47,63.95,68.72
2015-08-25,103.74,466.37,140.96,63.1,68.71
2015-08-26,109.69,500.77,146.7,64.83,72.5
2015-08-27,112.92,518.37,148.54,66.08,74.85
2015-08-28,113.29,518.01,147.98,64.94,75.07
2015-08-31,112.76,512.89,147.89,64.73,75.24
2015-09-01,107.72,496.54,142.68,63.82,72.08
2015-09-02,112.34,510.55,145.05,64.44,73.23
2015-09-03,110.37,504.72,146.78,64.86,73.79
2015-09-04,109.27,499.0,143.7,63.89,72.46
2015-09-08,112.31,517.54,147.23,66.38,73.5
2015-09-09,110.15,516.89,145.05,65.12,72.0
2015-09-10,112.57,522.24,146.2,64.12,72.52
2015-09-11,114.21,529.44,147.37,64.65,72.69
2015-09-14,115.31,521.38,145.65,64.28,72.49
2015-09-15,116.28,522.37,147.53,64.32,72.86
2015-09-16,116.41,527.39,148.41,64.69,74.3
2015-09-17,113.92,538.87,148.14,64.47,74.46
2015-09-18,113.45,540.26,144.51,63.34,72.68
2015-09-21,115.21,548.39,146.48,63.72,73.39
2015-09-22,113.4,538.4,144.43,63.59,72.74
2015-09-23,114.32,536.07,143.66,63.72,72.3
2015-09-24,115.0,533.75,144.41,63.83,72.73
2015-09-25,114.71,524.25,145.42,63.78,73.23
2015-09-28,112.44,504.06,142.52,63.66,72.6
2015-09-29,109.06,496.07,142.47,63.78,72.97
2015-09-30,110.3,511.89,144.97,64.84,74.35
2015-10-01,109.58,520.72,143.59,64.27,74.06
2015-10-02,110.38,532.54,144.58,64.98,75.88
2015-10-05,110.78,543.68,149.04,65.87,76.81
2015-10-06,111.31,537.48,148.78,65.68,77.89
2015-10-07,110.78,541.94,150.09,66.36,79.2
2015-10-08,109.5,533.16,152.28,66.88,80.03
2015-10-09,112.12,539.8,152.39,66.69,79.26
2015-10-12,111.6,550.19,151.14,66.93,79.3
2015-10-13,111.79,548.9,149.62,66.73,79.16
2015-10-14,110.21,544.83,150.01,60.03,80.16
2015-10-15,111.86,562.44,150.09,59.33,81.48
2015-10-16,111.04,570.76,150.39,58.89,82.48
2015-10-19,111.73,573.15,149.22,58.85,80.99
2015-10-20,113.77,560.88,140.64,58.75,80.83
2015-10-21,113.76,555.77,140.92,58.64,80.21
2015-10-22,115.5,563.91,144.09,58.9,82.89
2015-10-23,119.08,599.03,144.68,58.3,82.98
2015-10-26,115.28,608.61,143.66,58.02,81.22
2015-10-27,114.55,611.01,137.86,57.48,81.09
2015-10-28,119.27,617.1,140.83,57.64,82.28
2015-10-29,120.53,626.55,140.55,57.96,82.23
2015-10-30,119.5,625.9,140.08,57.24,82.74
2015-11-02,121.18,628.35,140.37,57.61,85.28
2015-11-03,122.57,625.31,141.88,58.11,86.85
2015-11-04,122.0,640.95,141.63,58.37,85.98
2015-11-05,120.92,655.65,139.89,58.61,84.81
2015-11-06,121.06,659.37,138.25,58.78,84.47
2015-11-09,120.57,655.49,135.31,58.49,81.95
2015-11-10,116.77,659.68,135.47,58.68,82.35
2015-11-11,116.11,673.25,135.02,57.58,81.62
2015-11-12,115.72,665.6,133.04,56.95,79.41
2015-11-13,112.34,642.35,131.75,56.42,78.1
2015-11-16,114.18,647.81,133.71,57.87,80.9
2015-11-17,113.69,643.3,133.82,59.92,79.96
2015-11-18,117.29,663.54,135.82,60.93,80.74
2015-11-19,118.78,661.27,136.74,60.7,80.3
2015-11-20,119.3,668.45,138.5,60.07,79.79
