avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_inc_price,inc_pct,weekday_pct,fancy_car_user,city_Carthag,city_Harko,phone_iPhone,first_month_cat_more_1_trip,first_month_cat_no_trips,month_5_still_here
1.11,5.0,2.5,1.13,50.0,0.0,True,1,0,0,0,0,0
15.16,5.0,4.4,1.0,0.0,92.3,False,0,1,1,1,0,1
1.77,4.8,4.9,1.0,0.0,84.6,False,0,1,1,0,1,1
3.75,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
4.1,5.0,5.0,1.25,50.0,50.0,False,1,0,1,1,0,0
3.13,4.3,4.0,1.0,0.0,66.7,True,0,0,1,0,1,0
0.96,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,0,0
3.09,5.0,5.0,1.0,0.0,100.0,True,0,0,0,0,1,0
6.32,5.0,4.5,1.0,0.0,100.0,True,1,0,0,1,0,0
9.13,5.0,5.0,1.0,0.0,40.0,False,1,0,1,1,0,0
4.22,4.9,4.8,1.05,9.1,72.7,False,0,0,1,0,0,1
4.13,4.0,5.0,1.0,0.0,100.0,True,1,0,1,0,1,0
2.35,5.0,,1.0,0.0,100.0,False,0,0,0,0,0,0
6.43,4.7,5.0,1.02,7.1,92.9,True,0,0,0,0,1,1
3.0,5.0,,1.0,0.0,100.0,True,0,1,1,0,1,1
5.24,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
18.4,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,0
3.79,5.0,,1.0,0.0,0.0,False,0,0,1,0,0,0
0.88,5.0,5.0,1.0,0.0,33.3,True,0,1,1,0,0,1
4.97,4.7,2.5,1.0,0.0,66.7,True,0,0,0,0,0,0
2.4,4.9,4.9,1.12,18.4,34.2,False,0,1,1,1,0,1
3.2,5.0,,1.0,0.0,100.0,False,0,0,0,0,1,1
1.79,4.6,5.0,1.31,41.7,58.3,False,0,1,1,0,0,1
2.86,4.9,4.9,1.13,13.3,60.0,False,0,1,1,1,0,1
3.01,5.0,4.9,1.11,10.3,86.2,True,0,1,0,1,0,1
2.79,4.9,5.0,1.11,11.1,88.9,False,0,0,1,0,0,1
6.47,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,0,0
11.2,5.0,5.0,1.0,0.0,100.0,True,0,1,1,0,1,1
3.8,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
2.81,4.7,4.5,1.17,11.1,83.3,False,0,1,1,1,0,1
8.98,4.4,3.0,1.05,10.0,90.0,False,0,0,1,0,1,1
4.95,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,1,0
8.4,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
2.49,4.9,5.0,1.07,14.3,42.9,True,1,0,1,1,0,0
6.37,4.9,5.0,1.07,4.2,25.0,False,1,0,1,1,0,0
0.89,5.0,2.7,1.0,0.0,100.0,True,0,1,1,0,1,0
8.19,4.9,4.0,1.0,0.0,84.6,True,1,0,1,0,0,1
24.06,5.0,5.0,1.0,0.0,78.6,True,0,1,1,1,0,0
5.66,4.9,5.0,1.0,0.0,71.4,True,1,0,1,1,0,1
5.83,5.0,4.7,1.13,25.0,0.0,True,0,0,1,1,0,0
3.49,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,1,1
3.53,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
3.61,1.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
6.46,5.0,5.0,1.19,25.0,0.0,False,0,1,0,0,1,1
2.53,4.7,5.0,1.0,0.0,71.4,True,1,0,1,0,1,1
1.49,4.9,5.0,1.21,42.9,42.9,True,1,0,1,1,0,0
2.46,4.7,4.8,1.14,19.0,71.4,False,0,0,1,1,0,0
0.81,3.0,5.0,1.13,50.0,0.0,False,0,1,0,0,1,0
46.75,5.0,5.0,1.0,0.0,50.0,True,0,1,1,0,1,0
32.02,5.0,5.0,1.0,0.0,50.0,False,1,0,0,0,1,0
13.24,4.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,0
2.46,4.5,4.8,1.0,0.0,49.1,True,0,0,1,1,0,1
4.6,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,0
12.28,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,0,0
3.39,4.6,5.0,1.0,0.0,87.5,False,1,0,1,0,0,1
10.65,5.0,1.5,1.0,0.0,0.0,False,1,0,1,1,0,1
3.68,4.9,4.4,1.06,6.3,62.5,False,0,1,1,1,0,1
3.32,4.8,4.7,1.18,26.7,73.3,False,1,0,0,1,0,0
1.48,4.3,4.0,1.0,0.0,25.0,False,0,0,1,0,0,1
1.73,4.5,3.5,1.0,0.0,0.0,False,0,1,1,0,0,0
2.79,4.9,3.5,1.53,33.3,66.7,True,1,0,1,0,0,1
1.14,5.0,3.0,1.0,0.0,0.0,True,0,0,1,0,1,0
15.07,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,0,0
3.81,3.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
3.13,4.9,4.6,1.0,0.0,50.0,True,1,0,1,1,0,1
1.26,4.2,4.8,1.06,23.1,46.2,False,0,0,1,1,0,1
8.29,4.5,4.8,1.12,19.0,33.3,False,0,0,1,0,0,1
6.46,4.8,5.0,1.0,0.0,83.3,True,1,0,1,0,1,0
6.22,5.0,3.3,1.0,0.0,100.0,False,0,0,1,1,0,0
4.87,4.5,4.7,1.14,14.3,57.1,False,0,0,0,1,0,0
2.85,4.6,4.5,1.19,22.5,85.0,False,0,1,1,1,0,1
2.68,4.7,4.3,1.4,30.0,50.0,False,0,0,1,1,0,1
2.75,2.5,3.0,1.0,0.0,0.0,False,0,0,0,1,0,0
2.91,4.9,4.2,1.38,35.0,25.0,True,0,1,1,1,0,1
4.55,5.0,5.0,1.0,0.0,33.3,False,0,0,1,0,0,1
2.07,4.7,5.0,1.04,8.7,73.9,True,0,1,0,1,0,1
2.88,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,0,0
3.07,5.0,5.0,1.16,13.6,100.0,True,1,0,1,1,0,1
7.02,5.0,5.0,1.0,0.0,0.0,False,0,0,0,1,0,0
20.01,5.0,4.0,1.0,0.0,100.0,True,1,0,1,0,0,0
3.86,4.8,5.0,1.0,0.0,100.0,False,0,1,0,0,1,1
16.28,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
1.27,5.0,4.7,1.25,25.0,100.0,False,0,1,1,0,1,1
3.25,5.0,,1.0,0.0,0.0,False,0,0,1,0,0,0
2.0,4.8,5.0,1.05,20.0,100.0,True,0,0,0,0,1,0
3.95,5.0,5.0,1.05,14.3,57.1,False,1,0,0,0,0,1
13.28,5.0,3.0,1.0,0.0,100.0,True,0,1,1,0,0,1
3.67,5.0,,1.0,0.0,100.0,False,0,0,1,0,1,0
2.99,5.0,5.0,1.0,0.0,100.0,False,0,0,0,1,0,0
2.38,4.7,4.7,1.13,6.3,100.0,False,0,0,1,1,0,0
3.56,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,0,0
7.23,5.0,5.0,1.0,0.0,100.0,True,0,1,1,0,1,1
10.03,5.0,4.5,1.0,0.0,0.0,True,0,0,0,1,0,0
3.88,4.9,4.7,1.02,3.7,85.2,True,0,1,1,0,0,1
2.7,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,0,0
4.93,4.7,5.0,1.0,0.0,100.0,True,0,0,0,1,0,1
5.19,4.4,4.6,1.0,0.0,63.6,False,0,0,1,1,0,1
3.92,4.8,5.0,1.0,0.0,50.0,True,1,0,0,0,1,0
2.39,4.8,5.0,1.05,20.0,80.0,False,1,0,0,1,0,0
3.47,5.0,,1.0,0.0,0.0,True,0,1,1,0,0,1
2.64,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,1,1
6.74,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,0,0
1.5,5.0,5.0,1.0,0.0,66.7,False,1,0,1,0,0,0
14.79,4.7,4.8,1.08,16.7,83.3,True,0,0,1,1,0,1
5.29,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,0
1.51,5.0,1.0,1.0,0.0,100.0,False,0,0,0,0,1,0
0.04,4.0,,1.0,0.0,0.0,False,0,0,1,0,1,0
6.24,5.0,4.5,1.0,0.0,50.0,False,0,0,1,0,0,1
4.6,4.3,3.9,1.0,0.0,58.1,False,0,0,0,1,0,1
1.95,3.0,5.0,1.0,0.0,100.0,False,0,1,1,0,1,1
12.58,5.0,5.0,1.0,0.0,100.0,True,1,0,0,0,1,0
5.19,4.0,4.3,1.19,50.0,25.0,False,0,0,0,0,1,1
5.39,5.0,4.0,1.0,0.0,75.0,False,1,0,1,1,0,1
4.51,4.8,3.0,1.0,0.0,100.0,True,0,0,0,0,0,1
7.04,4.8,4.0,1.0,0.0,50.0,True,0,0,0,0,1,0
1.93,4.7,3.6,1.0,0.0,87.0,True,0,0,0,1,0,1
2.81,5.0,5.0,1.21,28.6,42.9,False,0,0,1,1,0,1
1.25,5.0,5.0,1.0,0.0,100.0,True,0,1,1,0,0,1
3.07,3.8,4.0,1.0,0.0,50.0,False,0,0,1,1,0,0
9.0,4.7,5.0,1.17,33.3,33.3,False,1,0,1,0,1,0
5.29,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
1.65,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,0
2.7,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,1
1.98,4.9,4.0,1.06,5.9,64.7,True,0,1,1,1,0,1
1.29,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,1,0
1.74,4.3,4.6,1.16,36.8,84.2,False,0,1,1,0,1,1
4.41,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,0,1
4.78,4.9,4.4,1.0,0.0,66.7,False,0,0,1,1,0,1
2.11,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,1
10.83,5.0,,1.0,0.0,100.0,False,1,0,0,0,0,0
6.73,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
3.11,4.9,4.2,1.29,28.6,14.3,False,0,0,1,0,0,1
5.0,5.0,4.7,1.0,0.0,75.0,True,0,0,1,1,0,1
2.52,4.8,4.9,1.1,20.8,70.8,False,0,1,0,1,0,1
13.75,5.0,4.0,1.0,0.0,100.0,True,0,1,0,0,1,1
1.68,5.0,4.0,2.25,100.0,0.0,False,0,0,1,0,0,0
4.54,3.7,1.0,1.0,0.0,0.0,True,1,0,0,0,0,0
6.16,4.7,4.8,1.23,23.1,38.5,True,1,0,1,0,1,1
2.4,4.8,5.0,1.0,0.0,25.0,False,1,0,0,1,0,0
4.05,5.0,2.0,1.0,0.0,100.0,True,0,1,1,0,1,1
0.96,5.0,5.0,1.0,0.0,0.0,True,0,1,1,1,0,1
3.96,4.8,4.1,1.13,29.2,37.5,True,1,0,1,0,1,1
2.68,4.5,5.0,1.0,0.0,50.0,False,0,0,1,1,0,0
5.66,4.3,4.7,1.0,0.0,63.6,False,0,0,1,1,0,0
1.78,4.2,5.0,1.0,0.0,83.3,True,0,0,1,0,1,0
5.51,4.9,4.5,1.0,0.0,66.7,True,1,0,1,1,0,1
0.05,5.0,1.0,1.0,0.0,100.0,False,0,0,1,0,0,0
2.11,4.7,4.8,1.01,3.1,69.2,True,0,0,0,0,1,1
10.96,5.0,5.0,1.0,0.0,100.0,False,0,0,1,1,0,0
1.17,5.0,3.0,1.0,0.0,0.0,False,0,0,1,0,1,1
2.07,4.6,4.7,1.04,12.0,54.3,False,0,1,1,1,0,1
4.41,4.6,4.0,1.55,20.0,20.0,False,1,0,1,0,1,1
2.73,4.4,5.0,1.09,14.3,92.9,False,0,0,0,1,0,0
6.25,4.4,3.7,1.0,0.0,60.0,False,0,0,1,1,0,1
6.06,4.7,4.3,1.0,0.0,100.0,False,0,1,1,0,1,1
4.38,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,1,1
11.38,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,0,1
0.96,5.0,4.0,1.0,0.0,100.0,False,0,0,0,0,0,0
2.44,5.0,4.4,1.0,0.0,36.4,True,0,0,1,1,0,0
1.84,5.0,5.0,1.0,0.0,75.0,True,1,0,1,1,0,0
2.3,4.5,4.9,1.03,1.8,67.3,True,0,0,1,1,0,1
1.76,4.8,4.2,1.03,6.3,68.8,False,1,0,0,1,0,1
3.07,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
0.89,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,0,1
3.64,4.9,5.0,1.06,4.5,90.9,False,0,0,0,1,0,0
2.77,4.8,5.0,1.07,13.3,40.0,True,1,0,0,1,0,1
1.99,4.9,4.2,1.0,0.0,61.5,False,0,0,1,0,0,1
5.66,5.0,4.7,1.0,0.0,20.0,True,1,0,1,1,0,0
9.03,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,0
20.34,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,0,0
2.48,4.7,4.8,1.32,42.9,57.1,True,1,0,1,0,0,0
2.48,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,0,0
1.03,4.0,4.0,1.55,60.0,40.0,False,0,0,0,0,0,1
2.9,4.8,4.4,1.14,21.1,42.1,False,0,0,0,1,0,1
3.83,4.8,4.2,1.0,0.0,41.7,True,0,0,1,0,0,1
1.95,4.8,4.6,1.0,0.0,100.0,False,1,0,1,1,0,1
6.19,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,0,1
0.87,4.8,5.0,1.25,50.0,100.0,False,0,0,1,0,1,0
4.85,4.8,3.4,1.08,22.2,66.7,False,1,0,1,1,0,0
5.07,5.0,2.5,1.13,50.0,0.0,False,1,0,0,1,0,0
4.1,4.4,4.6,1.23,16.7,40.0,True,0,0,1,1,0,1
16.41,3.0,5.0,1.0,0.0,0.0,False,0,0,0,0,1,0
2.32,5.0,5.0,1.0,0.0,50.0,True,0,0,0,1,0,0
2.41,4.9,5.0,1.07,15.4,64.1,True,0,1,1,1,0,1
11.57,4.7,4.3,1.08,33.3,33.3,False,0,1,1,0,1,0
0.0,5.0,1.0,1.0,0.0,0.0,False,0,0,0,0,1,1
2.9,4.5,5.0,1.38,50.0,50.0,False,0,0,1,1,0,0
3.54,4.9,4.2,1.05,5.0,65.0,True,0,0,0,1,0,1
31.09,4.7,5.0,1.0,0.0,100.0,True,0,0,0,1,0,0
3.59,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,0
2.24,4.6,4.7,1.0,0.0,81.8,False,0,0,1,1,0,1
5.18,4.8,4.4,1.0,0.0,66.7,False,0,0,0,1,0,1
6.11,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,0,0
4.64,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,0,0
1.13,5.0,4.7,1.0,0.0,100.0,True,1,0,0,0,1,0
2.73,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,1
1.29,4.5,5.0,1.0,0.0,0.0,False,0,0,1,0,0,1
3.8,4.7,4.0,1.0,0.0,66.7,True,0,0,0,1,0,1
2.58,5.0,4.0,1.0,0.0,0.0,False,1,0,1,0,1,1
19.08,5.0,,1.0,0.0,0.0,True,0,0,0,0,0,0
1.4,4.2,3.0,1.0,0.0,60.0,False,0,0,1,0,0,1
12.06,5.0,5.0,1.0,0.0,50.0,True,0,0,1,0,0,1
1.42,5.0,5.0,1.0,0.0,66.7,True,0,0,1,1,0,0
4.81,5.0,,1.0,0.0,100.0,True,0,0,1,0,0,1
17.84,5.0,,1.0,0.0,100.0,True,1,0,0,0,1,0
2.73,4.8,4.3,1.02,2.9,64.5,False,0,0,1,1,0,1
1.15,4.8,4.5,1.2,28.6,92.9,False,0,0,1,1,0,0
4.04,5.0,4.8,1.0,0.0,62.5,True,1,0,1,0,1,0
17.34,5.0,,1.0,0.0,100.0,True,0,0,1,0,0,0
2.26,4.4,4.2,1.16,12.5,54.2,False,0,0,1,1,0,1
14.18,5.0,4.3,1.0,0.0,33.3,True,0,0,1,0,1,1
2.28,4.6,3.8,1.0,0.0,41.9,True,0,0,1,1,0,1
3.74,4.7,4.0,1.0,0.0,0.0,False,0,0,0,0,1,0
1.39,5.0,,1.0,0.0,100.0,False,0,1,1,0,1,1
3.02,4.9,4.9,1.0,0.0,100.0,False,1,0,0,1,0,0
18.57,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
5.79,5.0,5.0,1.0,0.0,33.3,False,1,0,0,1,0,0
11.08,5.0,,1.0,0.0,0.0,False,0,0,0,0,0,0
5.01,4.7,5.0,1.08,33.3,0.0,True,0,1,1,0,1,1
4.42,5.0,3.0,1.83,66.7,0.0,False,1,0,0,1,0,0
5.34,4.8,4.8,1.28,22.2,61.1,False,1,0,1,0,0,1
4.72,5.0,,1.0,0.0,0.0,True,0,0,1,0,0,0
15.75,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
4.58,4.9,4.5,1.29,14.3,85.7,False,1,0,0,1,0,0
21.63,5.0,5.0,2.0,100.0,0.0,False,1,0,0,0,0,0
5.86,4.3,3.3,1.31,25.0,50.0,False,1,0,1,0,1,0
2.96,5.0,5.0,1.13,50.0,50.0,False,0,0,0,1,0,0
5.32,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,0,0
4.1,5.0,5.0,1.0,0.0,75.0,False,1,0,0,0,0,1
2.11,4.8,4.8,1.27,26.7,53.3,False,0,1,1,0,0,1
5.24,5.0,,1.0,0.0,100.0,False,1,0,1,0,1,1
10.12,4.5,5.0,1.0,0.0,83.3,False,1,0,0,1,0,1
3.28,5.0,,1.5,100.0,100.0,False,1,0,1,0,0,0
2.7,4.9,4.9,1.06,9.5,52.4,True,0,1,1,1,0,1
6.1,5.0,,1.0,0.0,100.0,True,0,0,1,0,1,1
4.79,4.5,5.0,1.0,0.0,0.0,False,0,1,1,0,0,1
4.22,5.0,5.0,1.06,25.0,50.0,False,1,0,0,1,0,0
6.1,4.8,5.0,1.0,0.0,66.7,False,0,0,0,0,0,1
7.5,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,1,0
4.26,4.5,4.5,1.0,0.0,100.0,False,1,0,1,0,1,1
2.66,4.6,3.9,1.18,32.4,55.9,False,1,0,0,1,0,1
14.78,5.0,5.0,1.0,0.0,0.0,True,1,0,1,0,0,0
3.28,5.0,5.0,1.25,100.0,100.0,False,0,0,1,0,1,1
1.82,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,0
1.38,4.5,4.9,1.05,3.6,74.5,True,0,0,1,1,0,0
3.63,4.0,5.0,1.0,0.0,100.0,False,0,0,0,0,0,0
1.96,5.0,5.0,1.0,0.0,0.0,True,0,0,1,1,0,1
7.46,4.8,4.9,1.21,20.0,50.0,False,0,0,1,1,0,1
2.04,4.8,4.9,1.0,0.0,20.0,False,1,0,0,1,0,0
2.15,4.8,4.7,1.02,9.1,59.1,False,0,0,1,1,0,1
2.77,4.8,4.0,1.02,2.4,90.5,True,1,0,0,1,0,1
2.35,5.0,4.3,1.0,0.0,100.0,False,0,0,0,0,1,0
9.71,4.0,5.0,1.0,0.0,33.3,False,0,1,1,0,1,1
0.75,5.0,4.0,1.0,0.0,100.0,True,0,0,1,0,0,0
5.39,4.9,4.0,1.13,13.6,68.2,False,1,0,1,0,0,0
2.23,5.0,5.0,1.0,0.0,100.0,False,0,1,1,1,0,0
0.01,1.0,,1.0,0.0,0.0,True,1,0,1,0,0,0
1.88,4.7,4.7,1.4,38.7,32.3,True,1,0,1,1,0,1
4.14,4.7,4.6,1.0,0.0,55.0,False,0,1,1,1,0,1
6.65,4.3,4.0,1.09,21.4,64.3,True,1,0,0,1,0,1
3.36,5.0,,1.75,50.0,50.0,False,0,0,1,0,0,0
2.23,5.0,4.0,1.0,0.0,100.0,False,0,0,1,0,1,0
5.77,5.0,5.0,1.0,0.0,60.0,True,1,0,1,0,0,0
7.28,5.0,,1.0,0.0,100.0,False,1,0,1,0,0,0
2.87,4.7,4.6,1.09,11.8,41.2,True,0,0,1,1,0,1
2.74,4.4,1.0,1.02,10.0,80.0,False,1,0,1,1,0,1
2.18,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,1,0
12.19,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,0,0
2.86,4.9,4.6,1.03,5.9,64.7,False,1,0,0,0,1,1
1.83,5.0,,1.0,0.0,0.0,True,0,1,1,0,1,1
6.87,5.0,5.0,1.0,0.0,33.3,True,1,0,1,0,0,0
1.86,5.0,,1.0,0.0,100.0,False,0,0,0,0,0,0
1.6,4.9,5.0,1.2,20.0,60.0,False,0,0,1,0,0,1
4.09,4.8,4.6,1.14,16.7,61.1,True,0,1,1,1,0,1
1.95,4.3,4.7,1.21,25.8,79.0,True,1,0,1,1,0,1
3.27,5.0,,1.38,25.0,75.0,False,0,0,0,0,0,0
3.2,1.0,4.0,1.0,0.0,0.0,False,0,0,1,0,0,0
14.14,4.8,4.7,1.13,25.0,75.0,False,1,0,1,1,0,0
1.29,4.5,4.3,1.0,0.0,0.0,False,0,0,1,1,0,0
4.66,4.6,4.6,1.1,15.6,78.1,True,0,0,0,1,0,1
4.54,5.0,4.8,1.0,0.0,40.0,False,0,1,1,0,1,1
3.31,5.0,5.0,1.0,0.0,50.0,False,1,0,1,0,1,0
2.24,4.6,4.7,1.0,0.0,80.0,False,0,0,1,0,1,0
0.84,4.5,3.8,1.0,0.0,84.6,False,1,0,0,1,0,0
10.09,4.8,5.0,1.0,0.0,93.8,True,0,1,1,1,0,1
4.07,4.5,5.0,1.0,0.0,0.0,True,1,0,0,1,0,0
5.52,5.0,5.0,1.11,33.3,55.6,True,0,0,1,1,0,0
2.08,4.8,4.2,1.06,7.7,46.2,False,1,0,1,1,0,1
1.75,4.6,5.0,1.09,12.5,12.5,True,0,0,0,1,0,0
1.55,5.0,3.8,1.06,25.0,100.0,False,0,0,0,1,0,0
7.63,5.0,4.0,1.0,0.0,100.0,False,1,0,1,0,1,0
0.96,2.0,1.0,1.0,0.0,0.0,False,0,0,1,0,0,0
3.27,4.9,5.0,1.02,10.0,40.0,False,0,0,0,1,0,1
1.98,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,1
3.47,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
9.92,5.0,5.0,1.58,33.3,33.3,False,0,1,0,1,0,0
4.92,5.0,,1.0,0.0,100.0,False,0,1,0,0,1,1
25.57,5.0,,1.0,0.0,0.0,False,0,0,1,0,1,0
2.84,4.5,3.4,1.09,13.0,69.6,False,1,0,1,1,0,1
5.26,5.0,4.0,1.0,0.0,40.0,False,1,0,1,0,1,1
2.69,5.0,4.0,1.38,16.7,50.0,True,0,0,1,1,0,1
4.49,4.6,5.0,1.0,0.0,76.9,False,0,0,1,1,0,1
5.88,4.7,5.0,1.0,0.0,33.3,True,0,0,1,1,0,0
14.45,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,1
3.57,5.0,,1.0,0.0,0.0,False,1,0,0,0,0,0
5.22,1.0,,1.0,0.0,0.0,False,0,0,1,0,1,0
3.19,4.9,5.0,1.0,0.0,63.6,False,0,0,1,1,0,1
8.47,4.4,5.0,1.0,0.0,58.3,False,0,1,0,1,0,1
3.01,5.0,5.0,1.0,0.0,100.0,False,0,1,0,0,0,0
2.24,4.5,5.0,1.0,0.0,50.0,True,0,0,1,0,1,0
5.26,4.7,4.0,1.0,0.0,33.3,False,0,0,1,0,0,1
7.06,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,0,0
2.19,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
3.25,4.5,3.7,1.03,4.1,78.1,True,1,0,0,1,0,0
14.09,5.0,5.0,1.0,0.0,100.0,False,1,0,0,1,0,0
1.86,5.0,5.0,1.0,0.0,100.0,True,1,0,0,1,0,0
6.83,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,0
13.1,5.0,5.0,1.0,0.0,0.0,False,0,1,1,0,0,0
2.67,5.0,5.0,1.0,0.0,25.0,False,0,1,1,0,0,1
2.66,5.0,,1.0,0.0,100.0,False,1,0,0,0,1,0
7.64,5.0,4.0,1.0,0.0,0.0,False,0,0,0,0,0,0
13.63,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
2.63,4.9,4.9,1.23,19.0,38.1,True,0,0,1,1,0,1
3.58,5.0,5.0,1.0,0.0,75.0,False,1,0,1,1,0,0
6.5,4.3,5.0,1.08,33.3,33.3,False,0,0,1,1,0,0
2.17,4.7,4.7,1.0,0.0,66.7,False,0,0,1,1,0,0
2.86,4.8,4.2,1.01,5.6,61.1,False,1,0,0,1,0,1
14.8,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,0,0
4.97,5.0,4.7,1.0,0.0,100.0,True,1,0,0,1,0,0
1.24,4.6,4.8,1.0,0.0,20.0,True,0,0,0,1,0,0
3.01,4.8,4.6,1.0,0.0,75.0,False,0,0,1,1,0,1
2.45,4.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,1
1.46,5.0,5.0,1.0,0.0,50.0,False,0,1,0,0,1,0
4.84,5.0,3.8,1.2,20.0,10.0,True,0,1,1,1,0,0
2.4,5.0,4.5,1.04,14.3,71.4,False,1,0,1,0,1,1
7.93,5.0,5.0,1.0,0.0,0.0,True,0,0,1,0,0,0
3.27,5.0,4.5,1.0,0.0,50.0,False,0,0,1,0,0,0
1.16,5.0,5.0,1.0,0.0,100.0,True,0,1,1,1,0,0
2.65,4.4,4.0,1.18,28.6,0.0,False,0,0,1,1,0,0
3.01,5.0,5.0,1.27,40.0,50.0,False,1,0,1,1,0,0
0.0,5.0,,1.5,100.0,100.0,False,0,1,1,0,1,1
4.51,4.6,4.6,1.0,0.0,37.5,True,0,0,1,1,0,1
2.52,4.5,5.0,1.0,0.0,50.0,False,0,0,0,0,0,0
11.76,5.0,5.0,1.0,0.0,100.0,True,0,0,0,0,1,0
19.01,5.0,4.5,1.0,0.0,100.0,False,1,0,0,0,0,0
2.96,4.6,4.5,1.14,12.3,66.2,True,0,0,1,1,0,1
4.19,5.0,5.0,1.0,0.0,66.7,True,1,0,1,1,0,0
7.1,4.3,5.0,1.0,0.0,33.3,False,0,0,1,0,0,0
1.19,4.8,4.6,1.09,12.5,100.0,True,0,0,1,1,0,0
19.84,5.0,,1.0,0.0,50.0,False,1,0,1,0,0,0
14.03,5.0,5.0,1.0,0.0,100.0,False,0,1,0,0,0,0
6.01,5.0,4.0,1.13,25.0,25.0,False,0,1,0,1,0,0
10.49,5.0,5.0,1.0,0.0,100.0,False,0,1,0,0,1,0
4.08,5.0,5.0,1.17,33.3,66.7,False,1,0,1,0,0,1
2.1,4.8,4.8,1.05,5.0,75.0,False,1,0,1,1,0,1
3.5,4.9,4.9,1.14,13.3,56.7,True,0,1,1,1,0,1
5.56,5.0,5.0,1.08,33.3,100.0,False,1,0,1,1,0,0
3.47,5.0,,1.0,0.0,100.0,False,0,0,1,0,1,1
2.77,4.9,4.1,1.12,17.6,47.1,False,0,0,1,1,0,1
6.84,4.3,5.0,1.0,0.0,83.3,True,0,0,1,1,0,0
5.74,5.0,,1.0,0.0,100.0,True,0,0,0,0,0,0
2.14,5.0,5.0,1.0,0.0,0.0,True,0,1,1,0,1,0
17.98,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,1,0
2.65,5.0,4.7,1.16,23.1,11.5,True,0,1,1,1,0,1
1.37,5.0,,1.0,0.0,0.0,False,1,0,0,0,0,1
3.58,5.0,5.0,1.0,0.0,50.0,True,1,0,1,0,1,1
19.84,3.5,4.0,1.0,0.0,100.0,True,0,1,1,1,0,1
4.22,5.0,,1.0,0.0,0.0,False,0,0,1,0,1,1
