season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won
2015,10694,318,0,1,7,85,78,1
2015,10816,318,0,-4,-8,60,68,0
2015,6311,440,0,1,9,87,78,1
2015,10717,440,0,-7,-3,53,56,0
2015,3230,652,0,-11,1,57,56,1
2015,10084,671,0,13,12,79,67,1
2015,2112,760,0,0,1,56,55,1
2015,10498,1009,0,7,6,68,62,1
2015,6572,1043,0,3,3,67,64,1
2015,8912,1043,0,-5,-8,48,56,0
2015,5344,1077,0,0,4,94,90,1
2015,4294,1478,0,7,13,64,51,1
2015,7231,1478,0,-1,-1,65,66,0
2015,10694,1612,0,15,14,86,72,1
2015,3950,2078,0,3,31,83,52,1
2015,760,2112,0,0,-1,55,56,0
2015,6694,2112,0,8,6,72,66,1
2015,7197,2112,0,5,-13,53,66,0
2015,3298,2370,0,-1,-14,52,66,0
2015,5276,2370,0,-6,-20,61,81,0
2015,7455,2370,0,-15,-29,56,85,0
2015,7723,2370,0,-7,-19,49,68,0
2015,9795,2370,0,-4,-6,57,63,0
2015,10694,2370,0,0,-5,63,68,0
2015,3162,2540,0,9,10,84,74,1
2015,2540,3162,0,-9,-10,74,84,0
2015,9795,3162,0,-1,11,75,64,1
2015,5276,3196,0,3,7,70,63,1
2015,652,3230,0,11,-1,56,57,0
2015,10816,3230,0,8,8,75,67,1
2015,2370,3298,0,1,14,66,52,1
2015,3950,3298,0,-5,-19,68,87,0
2015,5806,3298,0,-13,-10,76,86,0
2015,9432,3298,0,-9,-12,62,74,0
2015,4294,3360,0,15,23,79,56,1
2015,4835,3360,0,0,-10,64,74,0
2015,6311,3434,0,9,2,67,65,1
2015,10594,3848,0,3,5,81,76,1
2015,2078,3950,0,-3,-31,52,83,0
2015,3298,3950,0,5,19,87,68,1
2015,9299,3984,0,-11,1,60,59,1
2015,6144,4179,0,-13,-19,56,75,0
2015,10594,4179,0,-5,13,78,65,1
2015,1478,4294,0,-7,-13,51,64,0
2015,3360,4294,0,-15,-23,56,79,0
2015,6572,4294,0,-2,-2,66,68,0
2015,10498,4294,0,-4,-39,39,78,0
2015,10694,4294,0,0,7,71,64,1
2015,10050,4362,0,15,41,93,52,1
2015,5276,4626,0,-3,6,76,70,1
2015,5959,4626,0,-4,-10,65,75,0
2015,6470,4626,0,-1,-13,53,66,0
2015,9347,4626,0,-9,-2,55,57,0
2015,5959,4762,0,1,1,66,65,1
2015,3360,4835,0,0,10,74,64,1
2015,9948,4971,0,-9,-3,62,65,0
2015,10498,4971,0,-1,10,69,59,1
2015,2370,5276,0,6,20,81,61,1
2015,3196,5276,0,-3,-7,63,70,0
2015,4626,5276,0,3,-6,70,76,0
2015,6694,5276,0,4,-4,58,62,0
2015,10084,5276,0,5,-6,54,60,0
2015,1077,5344,0,0,-4,90,94,0
2015,10816,5344,0,5,19,76,57,1
2015,3298,5806,0,13,10,86,76,1
2015,4626,5959,0,4,10,75,65,1
2015,4762,5959,0,-1,-1,65,66,0
2015,10050,5959,0,7,-3,68,71,0
2015,4179,6144,0,13,19,75,56,1
2015,440,6311,0,-1,-9,78,87,0
2015,3434,6311,0,-9,-2,65,67,0
2015,10694,6311,0,3,7,79,72,1
2015,7455,6334,0,0,4,81,77,1
2015,6572,6402,0,11,4,69,65,1
2015,4626,6470,0,1,13,66,53,1
2015,10782,6470,0,-7,-17,54,71,0
2015,1043,6572,0,-3,-3,64,67,0
2015,4294,6572,0,2,2,68,66,1
2015,6402,6572,0,-11,-4,65,69,0
2015,10594,6572,0,-4,-11,70,81,0
2015,318,6659,0,8,15,73,58,1
2015,9914,6659,0,3,-3,72,75,0
2015,175,6694,0,-11,-9,60,69,0
2015,2112,6694,0,-8,-6,66,72,0
2015,5276,6694,0,-4,4,62,58,1
2015,6826,6728,0,1,6,79,73,1
2015,6728,6826,0,-1,-6,73,79,0
2015,10694,6826,0,7,7,72,65,1
2015,2112,7197,0,-5,13,66,53,1
2015,1478,7231,0,1,1,66,65,1
2015,2370,7455,0,15,29,85,56,1
2015,6334,7455,0,0,-4,77,81,0
2015,2370,7723,0,7,19,68,49,1
2015,8435,7723,0,-1,-12,64,76,0
2015,9795,8021,0,7,7,57,50,1
2015,9432,8089,0,-5,1,60,59,1
2015,7723,8435,0,1,12,76,64,1
2015,1043,8912,0,5,8,56,48,1
2015,318,9265,0,13,21,93,72,1
2015,3984,9299,0,11,-1,59,60,0
2015,9432,9299,0,3,17,92,75,1
2015,4626,9347,0,9,2,57,55,1
2015,3298,9432,0,9,12,74,62,1
2015,8089,9432,0,5,-1,59,60,0
2015,9299,9432,0,-3,-17,75,92,0
2015,2370,9795,0,4,6,63,57,1
2015,3162,9795,0,1,-11,64,75,0
2015,8021,9795,0,-7,-7,50,57,0
2015,6659,9914,0,-3,3,75,72,1
2015,4971,9948,0,9,3,65,62,1
2015,4362,10050,0,-15,-41,52,93,0
2015,5959,10050,0,-7,3,71,68,1
2015,671,10084,0,-13,-12,67,79,0
2015,5276,10084,0,-5,6,60,54,1
2015,1009,10498,0,-7,-6,62,68,0
2015,4294,10498,0,4,39,78,39,1
2015,4971,10498,0,1,-10,59,69,0
2015,3848,10594,0,-3,-5,76,81,0
2015,4179,10594,0,5,-13,65,78,0
2015,6572,10594,0,4,11,81,70,1
2015,318,10694,0,-1,-7,78,85,0
2015,1612,10694,0,-15,-14,72,86,0
2015,2370,10694,0,0,5,68,63,1
2015,4294,10694,0,0,-7,64,71,0
2015,6311,10694,0,-3,-7,72,79,0
2015,6826,10694,0,-7,-7,65,72,0
2015,440,10717,0,7,3,56,53,1
2015,6470,10782,0,7,17,71,54,1
2015,318,10816,0,4,8,68,60,1
2015,3230,10816,0,-8,-8,67,75,0
2015,5344,10816,0,-5,-19,57,76,0
2016,10595,319,0,-5,10,65,55,1
2016,3985,387,0,8,17,78,61,1
2016,7232,387,0,7,-2,83,85,0
2016,4180,585,0,15,26,105,79,1
2016,10851,653,0,-7,4,79,75,1
2016,5175,1010,0,11,7,79,72,1
2016,9015,1044,0,1,-10,61,71,0
2016,10085,1044,0,8,8,77,69,1
2016,3469,1170,0,-9,11,77,66,1
2016,3849,1411,0,7,25,99,74,1
2016,8470,1479,0,1,2,78,76,1
2016,1810,1708,0,-1,7,74,67,1
2016,1708,1810,0,1,-7,67,74,0
2016,4180,1810,0,8,12,73,61,1
2016,6695,1922,0,13,14,82,68,1
2016,8693,2113,0,-3,19,70,51,1
2016,6827,2371,0,3,14,82,68,1
2016,9626,2371,0,-9,-8,85,93,0
2016,10851,2371,0,-8,-7,64,71,0
2016,2776,2706,0,0,31,96,65,1
2016,2706,2776,0,0,-31,65,96,0
2016,6312,2776,0,15,16,83,67,1
2016,9796,2977,0,11,11,80,69,1
2016,7990,3299,0,5,-16,52,68,0
2016,8693,3299,0,1,3,63,60,1
2016,9796,3299,0,8,-23,59,82,0
2016,10085,3361,0,15,36,81,45,1
2016,1170,3469,0,9,-11,66,77,0
2016,4972,3469,0,8,13,73,60,1
2016,6827,3556,0,15,39,91,52,1
2016,8270,3556,0,0,-4,55,59,0
2016,1411,3849,0,-7,-25,74,99,0
2016,4295,3849,0,1,-6,67,73,0
2016,6312,3849,0,4,15,101,86,1
2016,3985,3917,0,9,13,94,81,1
2016,8777,3951,0,-3,-2,70,72,0
2016,10051,3951,0,5,19,87,68,1
2016,387,3985,0,-8,-17,61,78,0
2016,3917,3985,0,-9,-13,81,94,0
2016,10085,3985,0,3,13,84,71,1
2016,585,4180,0,-15,-26,79,105,0
2016,1810,4180,0,-8,-12,61,73,0
2016,4972,4180,0,-4,-16,63,79,0
2016,10051,4180,0,-1,5,64,59,1
2016,3849,4295,0,-1,6,73,67,1
2016,8659,4295,0,-9,-28,57,85,0
2016,3469,4972,0,-8,-13,60,73,0
2016,4180,4972,0,4,16,79,63,1
2016,7537,4972,0,-7,-5,74,79,0
2016,1010,5175,0,-11,-7,72,79,0
2016,10051,5175,0,1,23,92,69,1
2016,10595,5175,0,-8,-8,57,65,0
2016,6573,5243,0,5,7,70,63,1
2016,9198,5243,0,0,-5,62,67,0
2016,5746,5277,0,-13,9,90,81,1
2016,5277,5746,0,13,-9,81,90,0
2016,8693,5746,0,5,25,75,50,1
2016,2776,6312,0,-15,-16,67,83,0
2016,3849,6312,0,-4,-15,86,101,0
2016,6573,6312,0,-5,-14,74,88,0
2016,7198,6312,0,-8,-19,66,85,0
2016,8693,6312,0,-9,-17,66,83,0
2016,10051,6312,0,-1,3,77,74,1
2016,8913,6471,0,5,-3,72,75,0
2016,8947,6471,0,8,4,92,88,1
2016,5243,6573,0,-5,-7,63,70,0
2016,6312,6573,0,5,14,88,74,1
2016,8022,6573,0,-8,-1,75,76,0
2016,10695,6573,0,-1,-5,56,61,0
2016,1922,6695,0,-13,-14,68,82,0
2016,6827,6695,0,1,-12,68,80,0
2016,8947,6695,0,-1,-14,63,77,0
2016,9915,6695,0,-8,-4,81,85,0
2016,10051,6695,0,0,44,95,51,1
2016,2371,6827,0,-3,-14,68,82,0
2016,3556,6827,0,-15,-39,52,91,0
2016,6695,6827,0,-1,12,80,68,1
2016,8470,6827,0,-7,-5,64,69,0
2016,9915,6861,0,-3,8,75,67,1
2016,10695,7031,0,3,4,47,43,1
2016,6312,7198,0,8,19,85,66,1
2016,9694,7198,0,1,-1,69,70,0
2016,387,7232,0,-7,2,85,83,1
2016,4972,7537,0,7,5,79,74,1
2016,3299,7990,0,-5,16,68,52,1
2016,6573,8022,0,8,1,76,75,1
2016,10499,8022,0,11,-14,56,70,0
2016,3556,8270,0,0,4,59,55,1
2016,1479,8470,0,-1,-2,76,78,0
2016,6827,8470,0,7,5,69,64,1
2016,4295,8659,0,9,28,85,57,1
2016,2113,8693,0,3,-19,51,70,0
2016,3299,8693,0,-1,-3,60,63,0
2016,5746,8693,0,-5,-25,50,75,0
2016,6312,8693,0,9,17,83,66,1
2016,10085,8693,0,9,-6,62,68,0
2016,3951,8777,0,3,2,72,70,1
2016,6471,8913,0,-5,3,75,72,1
2016,6471,8947,0,-8,-4,88,92,0
2016,6695,8947,0,1,14,77,63,1
2016,10533,8947,0,-11,-27,65,92,0
2016,1044,9015,0,-1,10,71,61,1
2016,5243,9198,0,0,5,67,62,1
2016,10051,9565,0,13,30,86,56,1
2016,2371,9626,0,9,8,93,85,1
2016,7198,9694,0,-1,1,70,69,1
2016,2977,9796,0,-11,-11,69,80,0
2016,3299,9796,0,-8,23,82,59,1
2016,6695,9915,0,8,4,85,81,1
2016,6861,9915,0,3,-8,67,75,0
2016,10595,9983,0,0,20,70,50,1
2016,3951,10051,0,-5,-19,68,87,0
2016,4180,10051,0,1,-5,59,64,0
2016,5175,10051,0,-1,-23,69,92,0
2016,6312,10051,0,1,-3,74,77,0
2016,6695,10051,0,0,-44,51,95,0
2016,9565,10051,0,-13,-30,56,86,0
2016,1044,10085,0,-8,-8,69,77,0
2016,3361,10085,0,-15,-36,45,81,0
2016,3985,10085,0,-3,-13,71,84,0
2016,8693,10085,0,-9,6,68,62,1
2016,10817,10465,0,13,18,71,53,1
2016,8022,10499,0,-11,14,70,56,1
2016,8947,10533,0,11,27,92,65,1
2016,319,10595,0,5,-10,55,65,0
2016,5175,10595,0,8,8,65,57,1
2016,9983,10595,0,0,-20,50,70,0
2016,6573,10695,0,1,5,61,56,1
2016,7031,10695,0,-3,-4,43,47,0
2016,10817,10695,0,5,-3,63,66,0
2016,10465,10817,0,-13,-18,53,71,0
2016,10695,10817,0,-5,3,66,63,1
2016,653,10851,0,7,-4,75,79,0
2016,2371,10851,0,8,7,71,64,1
2017,6323,320,0,-13,-18,82,100,0
2017,8539,320,0,-5,-9,60,69,0
2017,10818,320,0,-9,2,73,71,1
2017,6313,442,0,7,7,72,65,1
2017,7991,442,0,-1,-6,71,77,0
2017,6146,654,0,-11,-18,73,91,0
2017,8159,654,0,-4,20,70,50,1
2017,9695,654,0,-8,-4,78,82,0
2017,10500,984,0,9,6,86,80,1
2017,5747,1045,0,-8,-9,65,74,0
2017,6313,1045,0,3,12,92,80,1
2017,10662,1045,0,-9,-12,64,76,0
2017,4215,1480,0,-5,-14,61,75,0
2017,9434,1480,0,3,12,79,67,1
2017,7321,1912,0,-5,12,84,72,1
2017,10596,2114,0,-3,6,64,58,1
2017,8159,2372,0,-5,7,88,81,1
2017,9135,2372,0,-13,-22,65,87,0
2017,2811,2639,0,9,15,80,65,1
2017,2910,2777,0,11,6,86,80,1
2017,2639,2811,0,-9,-15,65,80,0
2017,8159,2811,0,-3,7,77,70,1
2017,10086,2811,0,-1,-26,39,65,0
2017,10696,2811,0,-4,-1,83,84,0
2017,2777,2910,0,-11,-6,80,86,0
2017,10818,2910,0,-8,25,91,66,1
2017,6313,3300,0,0,6,71,65,1
2017,6506,3300,0,-7,-6,73,79,0
2017,7538,3300,0,-15,-20,46,66,0
2017,8159,3300,0,-6,-4,73,77,0
2017,10500,3300,0,-3,-3,58,61,0
2017,10818,3300,0,-10,-24,59,83,0
2017,6828,3918,0,11,16,93,77,1
2017,6044,3986,0,-7,-11,73,84,0
2017,7233,3986,0,1,4,80,76,1
2017,4628,4113,0,13,15,78,63,1
2017,5278,4181,0,-8,-20,70,90,0
2017,6828,4181,0,-2,14,74,60,1
2017,7233,4181,0,-3,-32,66,98,0
2017,9315,4181,0,-15,-38,62,100,0
2017,1480,4215,0,5,14,75,61,1
2017,10364,4215,0,0,-7,88,95,0
2017,9434,4262,0,11,17,97,80,1
2017,5848,4296,0,-13,-9,70,79,0
2017,6313,4296,0,1,2,75,73,1
2017,9434,4296,0,-1,-11,75,86,0
2017,10596,4296,0,-8,-3,62,65,0
2017,4113,4628,0,-13,-15,63,78,0
2017,5244,4628,0,-5,4,73,69,1
2017,8159,4905,0,3,20,93,73,1
2017,10818,4973,0,-5,11,76,65,1
2017,5278,5176,0,-1,20,78,58,1
2017,4628,5244,0,5,-4,69,73,0
2017,6730,5244,0,-3,-1,91,92,0
2017,6828,5244,0,4,1,69,68,1
2017,4181,5278,0,8,20,90,70,1
2017,5176,5278,0,1,-20,58,78,0
2017,5747,5312,0,-7,9,81,72,1
2017,6178,5713,0,0,-1,66,67,0
2017,10052,5713,0,15,20,76,56,1
2017,1045,5747,0,8,9,74,65,1
2017,5312,5747,0,7,-9,72,81,0
2017,4296,5848,0,13,9,79,70,1
2017,9315,5927,0,0,4,67,63,1
2017,3986,6044,0,7,11,84,73,1
2017,654,6146,0,11,18,91,73,1
2017,5713,6178,0,0,1,67,66,1
2017,442,6313,0,-7,-7,65,72,0
2017,1045,6313,0,-3,-12,80,92,0
2017,3300,6313,0,0,-6,65,71,0
2017,4296,6313,0,-1,-2,73,75,0
2017,6828,6313,0,-2,-1,76,77,0
2017,9267,6313,0,-15,-39,64,103,0
2017,320,6323,0,13,18,100,82,1
2017,3300,6506,0,7,6,79,73,1
2017,9984,6506,0,-1,-2,66,68,0
2017,7165,6574,0,-7,-2,58,60,0
2017,10500,6574,0,1,12,83,71,1
2017,5244,6730,0,3,1,92,91,1
2017,3918,6828,0,-11,-16,77,93,0
2017,4181,6828,0,2,-14,60,74,0
2017,5244,6828,0,-4,-1,68,69,0
2017,6313,6828,0,2,1,77,76,1
2017,7321,6828,0,-8,-3,72,75,0
2017,6574,7165,0,7,2,60,58,1
2017,9695,7199,0,0,4,75,71,1
2017,3986,7233,0,-1,-4,76,80,0
2017,4181,7233,0,3,32,98,66,1
2017,10018,7233,0,-9,-10,70,80,0
2017,1912,7321,0,5,-12,72,84,0
2017,6828,7321,0,8,3,75,72,1
2017,3300,7538,0,15,20,66,46,1
2017,442,7991,0,1,6,77,71,1
2017,9695,8091,0,-5,1,66,65,1
2017,654,8159,0,4,-20,50,70,0
2017,2372,8159,0,5,-7,81,88,0
2017,2811,8159,0,3,-7,70,77,0
2017,3300,8159,0,6,4,77,73,1
2017,4905,8159,0,-3,-20,73,93,0
2017,320,8539,0,5,9,69,60,1
2017,9916,8539,0,-3,-8,77,85,0
2017,2372,9135,0,13,22,87,65,1
2017,6313,9267,0,15,39,103,64,1
2017,4181,9315,0,15,38,100,62,1
2017,5927,9315,0,0,-4,63,67,0
2017,1480,9434,0,-3,-12,67,79,0
2017,4262,9434,0,-11,-17,80,97,0
2017,4296,9434,0,1,11,86,75,1
2017,10086,9627,0,7,5,76,71,1
2017,654,9695,0,8,4,82,78,1
2017,7199,9695,0,0,-4,71,75,0
2017,8091,9695,0,5,-1,65,66,0
2017,8539,9916,0,3,8,85,77,1
2017,6506,9984,0,1,2,68,66,1
2017,7233,10018,0,9,10,80,70,1
2017,5713,10052,0,-15,-20,56,76,0
2017,10696,10052,0,-7,3,65,62,1
2017,2811,10086,0,1,26,65,39,1
2017,9627,10086,0,-7,-5,71,76,0
2017,10696,10120,0,1,10,84,74,1
2017,4215,10364,0,0,7,95,88,1
2017,984,10500,0,-9,-6,80,86,0
2017,3300,10500,0,3,3,61,58,1
2017,6574,10500,0,-1,-12,71,83,0
2017,2114,10596,0,3,-6,58,64,0
2017,4296,10596,0,8,3,65,62,1
2017,1045,10662,0,9,12,76,64,1
2017,2811,10696,0,4,1,84,83,1
2017,10052,10696,0,7,-3,62,65,0
2017,10120,10696,0,-1,-10,74,84,0
2017,320,10818,0,9,-2,71,73,0
2017,2910,10818,0,8,-25,66,91,0
2017,3300,10818,0,10,24,83,59,1
2017,4973,10818,0,5,-11,65,76,0
