,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,parcel_0,parcel_1,parcel_2
1159,0.0,1.0,3.0,2.0,3.0,0.0,1.0,5.0,1.0,0.0,1.0,4.0,5.0,2.0,3.0,0.0,8.0,1.0,1.0,4.0,1,1,0
1160,1.0,0.0,2.0,2.0,3.0,4.0,3.0,5.0,4.0,4.0,2.0,4.0,1.0,1.0,4.0,0.0,3.0,3.0,2.0,4.0,1,1,1
1161,1.0,0.0,3.0,3.0,1.0,0.0,6.0,2.0,0.0,2.0,5.0,3.0,4.0,4.0,4.0,1.0,3.0,0.0,1.0,3.0,1,1,0
1162,1.0,2.0,2.0,1.0,2.0,1.0,8.0,5.0,0.0,2.0,1.0,3.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,1,1,0
1163,0.0,2.0,3.0,9.0,6.0,0.0,1.0,4.0,1.0,3.0,2.0,6.0,7.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0,1,0
1164,2.0,1.0,2.0,2.0,3.0,2.0,8.0,4.0,2.0,3.0,5.0,8.0,4.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1,1,1
1165,0.0,1.0,1.0,3.0,3.0,2.0,8.0,7.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,0.0,1.0,0.0,3.0,0.0,1,1,1
1166,1.0,1.0,2.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,6.0,3.0,2.0,2.0,3.0,2.0,0.0,3.0,1.0,5.0,0,0,0
1167,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,4.0,3.0,3.0,2.0,3.0,2.0,5.0,2.0,1.0,1.0,0,0,0
1168,0.0,2.0,1.0,4.0,4.0,1.0,3.0,3.0,2.0,1.0,4.0,4.0,10.0,0.0,8.0,3.0,1.0,0.0,3.0,0.0,0,1,0
1169,2.0,0.0,2.0,4.0,2.0,4.0,2.0,3.0,0.0,3.0,4.0,4.0,7.0,4.0,8.0,1.0,2.0,0.0,2.0,2.0,0,1,0
1170,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,5.0,3.0,4.0,5.0,4.0,7.0,1.0,2.0,0.0,4.0,1.0,0,1,0
1171,1.0,1.0,2.0,2.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,7.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,1,1,1
1172,7.0,3.0,1.0,1.0,1.0,3.0,0.0,6.0,1.0,5.0,6.0,0.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,0,0,0
1173,0.0,2.0,2.0,2.0,4.0,2.0,2.0,9.0,1.0,2.0,4.0,0.0,4.0,2.0,8.0,0.0,4.0,2.0,1.0,4.0,1,1,0
1174,1.0,3.0,2.0,3.0,3.0,3.0,1.0,4.0,5.0,2.0,1.0,5.0,5.0,5.0,2.0,1.0,4.0,1.0,6.0,3.0,1,1,1
1175,1.0,3.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,0.0,2.0,3.0,4.0,0.0,2.0,2.0,3.0,2.0,1,1,1
1176,5.0,4.0,1.0,2.0,5.0,3.0,3.0,8.0,1.0,2.0,3.0,5.0,0.0,3.0,8.0,0.0,3.0,1.0,1.0,3.0,1,1,0
1177,3.0,1.0,3.0,2.0,5.0,1.0,1.0,4.0,5.0,4.0,3.0,2.0,1.0,2.0,3.0,0.0,5.0,3.0,2.0,2.0,0,0,0
1178,0.0,2.0,4.0,3.0,2.0,0.0,3.0,8.0,0.0,1.0,2.0,10.0,5.0,5.0,1.0,2.0,0.0,0.0,2.0,1.0,0,1,0
1179,6.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,7.0,7.0,4.0,3.0,1.0,6.0,3.0,3.0,3.0,0,0,0
1180,1.0,2.0,1.0,0.0,5.0,1.0,6.0,3.0,0.0,0.0,3.0,7.0,2.0,1.0,3.0,4.0,6.0,3.0,2.0,0.0,1,0,0
1181,1.0,4.0,2.0,6.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,5.0,1.0,1.0,4.0,1.0,5.0,1.0,3.0,1.0,1,1,1
1182,2.0,1.0,0.0,5.0,4.0,1.0,2.0,4.0,1.0,3.0,5.0,7.0,5.0,5.0,4.0,0.0,3.0,0.0,3.0,1.0,0,1,0
1183,2.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,2.0,5.0,1.0,1,1,1
1184,3.0,3.0,0.0,0.0,0.0,3.0,6.0,12.0,0.0,0.0,2.0,5.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,0.0,1,0,0
1185,1.0,4.0,2.0,6.0,4.0,1.0,5.0,3.0,0.0,2.0,5.0,0.0,6.0,3.0,6.0,0.0,4.0,0.0,0.0,1.0,1,1,0
1186,4.0,3.0,2.0,3.0,2.0,4.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,0,0,0
1187,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,1.0,3.0,1.0,4.0,4.0,1.0,5.0,3.0,1.0,3.0,0,0,0
1188,1.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,5.0,2.0,2.0,3.0,6.0,2.0,2.0,1.0,1,1,1
1189,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,6.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,1,1,1
1190,0.0,1.0,6.0,4.0,8.0,1.0,1.0,8.0,0.0,1.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1,1,0
1191,0.0,2.0,8.0,3.0,3.0,1.0,6.0,4.0,3.0,0.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,0.0,1.0,0.0,1,1,0
1192,2.0,1.0,2.0,1.0,4.0,2.0,4.0,4.0,5.0,1.0,3.0,2.0,3.0,2.0,6.0,1.0,2.0,2.0,2.0,4.0,1,1,1
1193,1.0,1.0,4.0,2.0,1.0,0.0,5.0,6.0,1.0,1.0,3.0,6.0,4.0,2.0,3.0,0.0,2.0,4.0,0.0,1.0,1,1,0
1194,4.0,3.0,4.0,4.0,1.0,1.0,4.0,0.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,4.0,0,0,0
1195,4.0,0.0,1.0,4.0,3.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,4.0,5.0,3.0,3.0,1.0,0.0,4.0,0.0,1,1,0
1196,2.0,2.0,4.0,1.0,1.0,2.0,3.0,5.0,1.0,3.0,3.0,1.0,7.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,1,1,0
1197,3.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,5.0,2.0,5.0,1.0,1.0,4.0,2.0,3.0,1,1,1
1198,1.0,2.0,2.0,1.0,6.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,6.0,3.0,5.0,0.0,1.0,2.0,2.0,5.0,1,1,0
1199,3.0,1.0,1.0,5.0,2.0,0.0,2.0,3.0,0.0,2.0,3.0,2.0,3.0,5.0,4.0,0.0,1.0,2.0,2.0,1.0,0,1,0
1200,1.0,4.0,0.0,0.0,2.0,2.0,2.0,6.0,0.0,1.0,3.0,5.0,4.0,3.0,1.0,0.0,3.0,0.0,4.0,0.0,1,1,0
1201,3.0,2.0,2.0,7.0,0.0,0.0,1.0,5.0,4.0,0.0,5.0,7.0,3.0,6.0,0.0,1.0,2.0,0.0,5.0,4.0,0,1,0
1202,1.0,0.0,6.0,4.0,3.0,1.0,2.0,3.0,3.0,0.0,7.0,6.0,4.0,6.0,4.0,1.0,5.0,1.0,1.0,1.0,1,1,0
1203,0.0,0.0,1.0,2.0,4.0,1.0,4.0,11.0,0.0,2.0,2.0,3.0,4.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,1,1,0
1204,1.0,0.0,0.0,4.0,4.0,2.0,3.0,4.0,0.0,2.0,4.0,4.0,6.0,2.0,2.0,3.0,4.0,2.0,1.0,0.0,1,1,0
1205,0.0,3.0,2.0,3.0,1.0,0.0,5.0,5.0,1.0,1.0,5.0,6.0,9.0,2.0,4.0,1.0,2.0,0.0,3.0,0.0,1,1,0
1206,3.0,3.0,2.0,7.0,1.0,2.0,0.0,4.0,1.0,1.0,2.0,5.0,7.0,5.0,4.0,2.0,1.0,0.0,1.0,1.0,0,1,0
1207,1.0,1.0,1.0,3.0,1.0,6.0,8.0,3.0,1.0,4.0,0.0,1.0,1.0,1.0,3.0,2.0,4.0,0.0,3.0,3.0,0,0,0
1208,1.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,4.0,3.0,4.0,1.0,2.0,2.0,6.0,1.0,1,1,1
1209,2.0,2.0,3.0,1.0,2.0,1.0,1.0,8.0,0.0,4.0,4.0,3.0,3.0,2.0,6.0,0.0,3.0,1.0,1.0,1.0,1,1,0
1210,4.0,1.0,3.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,4.0,2.0,7.0,2.0,4.0,0.0,6.0,1.0,0.0,1.0,1,1,0
1211,0.0,0.0,3.0,2.0,11.0,1.0,1.0,4.0,0.0,1.0,3.0,4.0,4.0,0.0,2.0,0.0,2.0,1.0,2.0,3.0,1,1,0
1212,1.0,1.0,2.0,2.0,1.0,1.0,2.0,8.0,2.0,3.0,6.0,2.0,4.0,2.0,7.0,2.0,0.0,1.0,3.0,1.0,0,1,0
1213,1.0,3.0,5.0,0.0,2.0,0.0,1.0,2.0,3.0,4.0,3.0,3.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,0,0,0
1214,1.0,4.0,4.0,10.0,1.0,2.0,3.0,3.0,0.0,2.0,6.0,4.0,4.0,3.0,7.0,1.0,0.0,0.0,9.0,4.0,0,1,0
1215,0.0,3.0,7.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,5.0,3.0,2.0,0.0,2.0,0.0,1.0,3.0,5.0,2.0,1,1,1
1216,1.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,0.0,2.0,4.0,6.0,1.0,5.0,6.0,0.0,0.0,1.0,2.0,4.0,0,1,0
1217,0.0,0.0,2.0,0.0,1.0,0.0,7.0,8.0,0.0,1.0,3.0,6.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1,0,0
1218,3.0,3.0,3.0,1.0,6.0,3.0,3.0,6.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,1.0,0,0,0
1219,2.0,0.0,1.0,3.0,7.0,0.0,10.0,11.0,0.0,1.0,3.0,5.0,8.0,1.0,2.0,1.0,4.0,4.0,0.0,1.0,1,0,0
1220,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,4.0,3.0,4.0,3.0,1.0,2.0,0.0,2.0,2.0,2.0,5.0,1,1,1
1221,1.0,1.0,2.0,2.0,1.0,1.0,1.0,7.0,0.0,3.0,2.0,6.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1,1,0
1222,2.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,4.0,1.0,5.0,0.0,5.0,3.0,4.0,0.0,1,1,0
1223,2.0,6.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,4.0,0.0,4.0,0.0,2.0,4.0,1.0,4.0,2.0,0.0,2.0,0,0,0
1224,3.0,0.0,2.0,2.0,4.0,0.0,1.0,7.0,0.0,1.0,1.0,4.0,4.0,1.0,3.0,4.0,7.0,4.0,0.0,2.0,1,0,0
1225,0.0,1.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,3.0,6.0,6.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0,1,0
1226,3.0,0.0,3.0,3.0,4.0,3.0,4.0,1.0,3.0,6.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,5.0,2.0,3.0,0,0,0
1227,1.0,0.0,1.0,3.0,1.0,0.0,2.0,5.0,0.0,1.0,1.0,2.0,6.0,6.0,7.0,1.0,2.0,3.0,2.0,1.0,1,1,0
1228,0.0,1.0,3.0,3.0,3.0,2.0,4.0,4.0,1.0,5.0,4.0,7.0,8.0,5.0,7.0,2.0,0.0,0.0,6.0,2.0,0,1,0
1229,0.0,3.0,3.0,2.0,5.0,3.0,2.0,6.0,3.0,5.0,3.0,2.0,3.0,1.0,3.0,0.0,1.0,3.0,1.0,5.0,1,1,1
1230,2.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,5.0,5.0,5.0,3.0,5.0,2.0,0.0,3.0,1,1,0
1231,2.0,1.0,6.0,3.0,2.0,0.0,0.0,4.0,1.0,2.0,3.0,3.0,5.0,2.0,3.0,1.0,2.0,0.0,3.0,0.0,1,1,0
1232,2.0,0.0,3.0,3.0,3.0,1.0,3.0,5.0,0.0,1.0,6.0,2.0,6.0,5.0,3.0,1.0,1.0,0.0,3.0,1.0,1,1,0
1233,0.0,1.0,3.0,4.0,1.0,2.0,3.0,6.0,0.0,1.0,3.0,4.0,2.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,1,1,0
1234,0.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,2.0,1.0,4.0,5.0,1,1,1
1235,2.0,0.0,5.0,1.0,1.0,2.0,3.0,8.0,0.0,1.0,4.0,4.0,2.0,3.0,2.0,0.0,3.0,5.0,1.0,1.0,1,0,0
1236,2.0,2.0,4.0,4.0,5.0,2.0,8.0,2.0,3.0,5.0,1.0,6.0,5.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,1,1,1
1237,1.0,3.0,1.0,2.0,0.0,1.0,0.0,8.0,2.0,1.0,3.0,4.0,5.0,0.0,6.0,2.0,0.0,0.0,1.0,1.0,0,1,0
1238,0.0,2.0,3.0,5.0,3.0,0.0,0.0,5.0,1.0,1.0,3.0,6.0,3.0,5.0,6.0,2.0,3.0,0.0,5.0,2.0,0,1,0
1239,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,5.0,5.0,2.0,2.0,2.0,5.0,3.0,0.0,1.0,3.0,2.0,3.0,0,0,0
1240,0.0,1.0,0.0,2.0,3.0,0.0,2.0,5.0,1.0,1.0,5.0,5.0,5.0,0.0,5.0,5.0,3.0,0.0,3.0,2.0,1,1,0
1241,2.0,0.0,3.0,4.0,3.0,3.0,5.0,4.0,0.0,1.0,4.0,5.0,3.0,5.0,4.0,0.0,3.0,1.0,4.0,3.0,1,1,0
1242,4.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,5.0,5.0,1.0,4.0,3.0,3.0,5.0,1.0,1.0,1,0,0
1243,2.0,2.0,3.0,5.0,4.0,1.0,4.0,4.0,0.0,2.0,6.0,4.0,3.0,1.0,3.0,1.0,5.0,2.0,1.0,4.0,1,1,0
1244,4.0,4.0,1.0,1.0,4.0,1.0,4.0,0.0,5.0,0.0,3.0,1.0,3.0,4.0,0.0,3.0,3.0,4.0,1.0,3.0,0,0,0
1245,1.0,0.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,8.0,9.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,1,1,0
1246,2.0,2.0,3.0,1.0,2.0,0.0,2.0,6.0,0.0,1.0,10.0,6.0,8.0,4.0,3.0,1.0,3.0,0.0,0.0,2.0,1,1,0
1247,4.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,7.0,0.0,3.0,1.0,1.0,4.0,4.0,0.0,3.0,2.0,3.0,0,0,0
1248,2.0,1.0,3.0,1.0,4.0,2.0,3.0,6.0,0.0,2.0,4.0,4.0,8.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,1,0,0
1249,1.0,3.0,4.0,1.0,4.0,3.0,7.0,4.0,1.0,3.0,2.0,3.0,6.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1,1,1
1250,0.0,7.0,5.0,4.0,2.0,1.0,3.0,8.0,0.0,0.0,0.0,8.0,4.0,0.0,3.0,1.0,1.0,1.0,3.0,2.0,0,1,0
1251,2.0,1.0,2.0,5.0,2.0,0.0,3.0,11.0,3.0,0.0,4.0,5.0,3.0,5.0,3.0,2.0,1.0,0.0,4.0,3.0,0,1,0
1252,7.0,5.0,0.0,3.0,4.0,3.0,3.0,2.0,2.0,0.0,3.0,2.0,4.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,0,0,0
1253,1.0,1.0,4.0,4.0,0.0,3.0,2.0,3.0,1.0,3.0,1.0,6.0,9.0,5.0,1.0,0.0,1.0,4.0,1.0,2.0,1,1,1
1254,0.0,2.0,1.0,0.0,5.0,1.0,7.0,3.0,0.0,1.0,3.0,0.0,8.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1,0,0
1255,2.0,2.0,0.0,3.0,3.0,2.0,4.0,6.0,0.0,0.0,5.0,10.0,7.0,7.0,6.0,0.0,2.0,0.0,5.0,2.0,0,1,0
1256,2.0,4.0,3.0,1.0,4.0,2.0,0.0,1.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,0.0,2.0,1.0,0.0,2.0,0,0,0
1257,4.0,0.0,3.0,3.0,2.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,5.0,0.0,2.0,1.0,1,1,0
1258,3.0,3.0,3.0,1.0,4.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,0.0,1.0,4.0,2.0,1.0,0,0,0
1259,2.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0,1.0,0.0,5.0,4.0,6.0,4.0,3.0,2.0,1.0,0.0,1.0,1.0,0,1,0
1260,2.0,3.0,2.0,5.0,1.0,1.0,2.0,4.0,4.0,3.0,1.0,5.0,2.0,2.0,3.0,2.0,5.0,2.0,4.0,1.0,0,0,0
1261,2.0,3.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,0.0,4.0,1.0,5.0,2.0,1.0,1.0,0,0,0
1262,1.0,2.0,1.0,0.0,3.0,1.0,4.0,7.0,0.0,2.0,5.0,1.0,9.0,3.0,3.0,0.0,5.0,0.0,3.0,2.0,1,1,0
1263,1.0,1.0,4.0,6.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,3.0,5.0,4.0,3.0,3.0,1.0,1.0,4.0,0.0,0,1,0
1264,1.0,0.0,1.0,3.0,3.0,0.0,5.0,3.0,1.0,2.0,1.0,3.0,7.0,2.0,4.0,0.0,2.0,0.0,2.0,2.0,1,1,0
1265,2.0,2.0,5.0,4.0,6.0,1.0,2.0,3.0,0.0,3.0,4.0,3.0,7.0,4.0,11.0,1.0,1.0,5.0,2.0,3.0,1,1,0
1266,3.0,1.0,2.0,5.0,3.0,1.0,2.0,11.0,1.0,2.0,1.0,2.0,4.0,6.0,4.0,0.0,0.0,0.0,1.0,1.0,0,1,0
1267,1.0,0.0,0.0,3.0,1.0,0.0,5.0,6.0,0.0,0.0,7.0,4.0,7.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,1,0,0
1268,3.0,3.0,3.0,3.0,3.0,0.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,0.0,5.0,1.0,2.0,2.0,1.0,0,0,0
1269,2.0,0.0,1.0,2.0,6.0,1.0,3.0,3.0,0.0,1.0,4.0,5.0,8.0,1.0,3.0,3.0,5.0,2.0,1.0,0.0,1,1,0
1270,1.0,5.0,2.0,2.0,4.0,0.0,6.0,5.0,0.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,1,1,0
1271,1.0,3.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,2.0,7.0,3.0,5.0,1.0,1.0,1.0,3.0,3.0,0.0,2.0,1,1,0
1272,4.0,1.0,1.0,3.0,0.0,4.0,6.0,2.0,3.0,2.0,5.0,2.0,1.0,3.0,3.0,2.0,3.0,0.0,2.0,2.0,0,0,0
1273,3.0,1.0,4.0,2.0,5.0,0.0,3.0,3.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,0,0,0
1274,3.0,3.0,1.0,2.0,3.0,0.0,3.0,3.0,0.0,1.0,6.0,10.0,3.0,1.0,5.0,2.0,0.0,1.0,0.0,0.0,1,1,0
1275,0.0,3.0,2.0,1.0,1.0,1.0,7.0,3.0,0.0,1.0,1.0,1.0,5.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,1,0,0
1276,2.0,0.0,1.0,5.0,3.0,2.0,6.0,7.0,0.0,2.0,2.0,4.0,5.0,3.0,7.0,0.0,2.0,1.0,2.0,1.0,1,1,0
1277,0.0,0.0,3.0,1.0,1.0,1.0,3.0,6.0,2.0,1.0,0.0,3.0,6.0,0.0,3.0,1.0,2.0,2.0,6.0,5.0,1,1,1
1278,1.0,1.0,3.0,4.0,7.0,1.0,3.0,9.0,1.0,1.0,4.0,4.0,3.0,4.0,5.0,1.0,1.0,1.0,0.0,1.0,1,1,0
1279,1.0,1.0,2.0,1.0,4.0,0.0,6.0,1.0,1.0,0.0,5.0,2.0,2.0,3.0,5.0,1.0,0.0,3.0,3.0,1.0,1,1,0
1280,1.0,0.0,3.0,1.0,5.0,0.0,5.0,3.0,2.0,4.0,1.0,3.0,4.0,5.0,7.0,2.0,0.0,2.0,0.0,1.0,1,1,0
1281,2.0,1.0,2.0,0.0,1.0,0.0,5.0,4.0,5.0,1.0,1.0,4.0,5.0,1.0,3.0,0.0,2.0,0.0,2.0,1.0,1,1,1
1282,0.0,2.0,2.0,5.0,0.0,0.0,1.0,7.0,1.0,5.0,4.0,2.0,8.0,4.0,6.0,2.0,0.0,0.0,3.0,4.0,0,1,0
1283,1.0,1.0,4.0,0.0,11.0,0.0,10.0,5.0,0.0,0.0,1.0,6.0,3.0,5.0,5.0,0.0,3.0,1.0,1.0,0.0,1,0,0
1284,0.0,4.0,6.0,1.0,1.0,1.0,3.0,0.0,4.0,4.0,3.0,2.0,4.0,1.0,1.0,0.0,1.0,3.0,4.0,2.0,1,1,1
1285,4.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,5.0,2.0,1.0,0.0,3.0,2.0,4.0,0.0,2.0,0.0,0,0,0
1286,1.0,1.0,4.0,0.0,6.0,1.0,2.0,1.0,1.0,0.0,2.0,6.0,2.0,4.0,1.0,3.0,4.0,1.0,0.0,1.0,1,0,0
1287,2.0,6.0,3.0,2.0,2.0,0.0,1.0,4.0,0.0,1.0,2.0,2.0,10.0,5.0,4.0,1.0,3.0,0.0,2.0,3.0,0,1,0
1288,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,5.0,6.0,2.0,1.0,0.0,4.0,1.0,0.0,1.0,1,1,1
1289,3.0,1.0,5.0,0.0,3.0,0.0,5.0,8.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,5.0,3.0,0.0,1.0,1,0,0
1290,1.0,0.0,2.0,1.0,2.0,0.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,4.0,0.0,3.0,3.0,1,1,1
1291,2.0,3.0,7.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0,7.0,4.0,1.0,0.0,1.0,2.0,1.0,3.0,1,1,0
1292,3.0,0.0,3.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,5.0,2.0,5.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,1,1,0
1293,0.0,1.0,3.0,3.0,7.0,1.0,2.0,2.0,0.0,4.0,3.0,2.0,4.0,2.0,0.0,2.0,3.0,4.0,1.0,2.0,1,1,1
1294,6.0,1.0,0.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,5.0,4.0,0.0,2.0,4.0,3.0,0,0,0
1295,1.0,0.0,2.0,2.0,4.0,0.0,3.0,6.0,0.0,2.0,4.0,6.0,5.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1,1,0
1296,1.0,1.0,5.0,2.0,5.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,5.0,1.0,3.0,0.0,2.0,3.0,0.0,2.0,1,1,1
1297,1.0,2.0,2.0,1.0,3.0,0.0,1.0,8.0,1.0,1.0,1.0,5.0,6.0,0.0,8.0,3.0,3.0,6.0,5.0,2.0,1,1,0
1298,1.0,0.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,1.0,2.0,3.0,8.0,2.0,4.0,2.0,1.0,5.0,2.0,3.0,1,1,1
1299,3.0,0.0,0.0,4.0,4.0,2.0,3.0,5.0,1.0,0.0,4.0,9.0,3.0,4.0,1.0,2.0,3.0,4.0,0.0,1.0,1,0,0
1300,0.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,0.0,6.0,2.0,5.0,3.0,5.0,6.0,0.0,1.0,0.0,3.0,2.0,0,1,0
1301,1.0,2.0,3.0,4.0,3.0,1.0,6.0,2.0,1.0,2.0,5.0,5.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,1,1,0
1302,1.0,3.0,3.0,6.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,7.0,3.0,3.0,2.0,0.0,0.0,4.0,1.0,0,1,0
1303,0.0,1.0,2.0,0.0,6.0,2.0,10.0,4.0,0.0,2.0,1.0,5.0,7.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1,0,0
1304,2.0,0.0,2.0,1.0,3.0,0.0,8.0,1.0,1.0,3.0,6.0,7.0,7.0,3.0,6.0,0.0,2.0,3.0,0.0,1.0,1,1,0
1305,1.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,0.0,2.0,5.0,4.0,5.0,6.0,6.0,0.0,0.0,0.0,4.0,2.0,0,1,0
1306,3.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,4.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,4.0,3.0,0,0,0
1307,3.0,3.0,6.0,6.0,2.0,1.0,2.0,9.0,0.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,3.0,1,1,0
1308,0.0,1.0,4.0,3.0,2.0,0.0,5.0,3.0,3.0,0.0,4.0,10.0,6.0,2.0,4.0,0.0,4.0,0.0,2.0,1.0,1,1,0
1309,1.0,1.0,3.0,0.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,0.0,3.0,5.0,5.0,1.0,2.0,3.0,0.0,1.0,1,1,1
1310,1.0,3.0,0.0,4.0,5.0,1.0,0.0,5.0,0.0,0.0,4.0,6.0,4.0,4.0,6.0,1.0,1.0,0.0,2.0,2.0,1,1,0
1311,0.0,1.0,3.0,3.0,1.0,1.0,2.0,6.0,1.0,3.0,5.0,4.0,7.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0,1,0
1312,5.0,4.0,2.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,4.0,3.0,2.0,2.0,5.0,3.0,2.0,3.0,1.0,2.0,0,0,0
1313,0.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,0.0,6.0,4.0,5.0,3.0,1.0,1.0,0.0,2.0,1.0,0,1,0
