headbreadth,headcircumference,headlength,tragiontopofhead,n_hairs,measurement_error
157,560,193,126,100005.30069685057,0.1
165,585,200,130,99993.61399326354,0.1
140,548,196,122,100015.50481975687,0.1
158,565,185,129,100010.66142559897,0.1
151,576,205,129,99993.10781031684,0.1
160,581,200,138,100001.5707628304,0.1
149,570,203,135,99985.72677015873,0.1
155,550,189,114,100000.93412677707,0.1
158,546,178,131,100015.54828526588,0.1
148,545,187,130,100001.86818130485,0.1
157,580,205,134,100009.42816425038,0.1
146,555,195,130,100012.24442640196,0.1
159,578,201,130,100001.37031263633,0.1
144,557,199,132,100011.17245918703,0.1
157,595,214,140,99997.8891135757,0.1
153,563,198,134,100002.2425926118,0.1
149,555,193,132,99984.81206343755,0.1
156,577,205,130,99992.63876210645,0.1
151,567,202,131,99996.42259173156,0.1
153,564,195,122,100005.48157899515,0.1
155,560,195,130,99988.84716390168,0.1
160,550,190,137,100001.56172589287,0.1
148,555,190,122,99984.00360905807,0.1
148,562,193,122,99996.01181970652,0.1
150,552,192,132,99993.00057108098,0.1
150,558,195,120,100015.90844343726,0.1
147,561,200,137,99992.34319105539,0.1
159,565,189,125,99998.41292078352,0.1
150,585,204,138,100008.91212823613,0.1
152,553,191,135,99992.79052547803,0.1
158,570,195,122,100004.27122805383,0.1
152,573,205,133,99998.80190962793,0.1
153,570,198,135,99990.77773405368,0.1
150,563,199,127,99992.26779491812,0.1
143,549,196,130,100007.50522478683,0.1
160,578,196,127,99993.96444832603,0.1
160,590,206,134,100007.535724655,0.1
155,560,191,125,100000.26708925236,0.1
144,548,195,125,99991.44946393462,0.1
153,569,195,131,99999.25051479724,0.1
159,596,206,129,100021.14536800227,0.1
152,574,201,132,100000.6334523252,0.1
153,572,199,127,99992.12453455104,0.1
148,560,196,135,100003.2777988551,0.1
163,588,196,128,99996.11755438568,0.1
154,567,199,124,99986.04871123722,0.1
155,587,210,133,100003.70054785754,0.1
156,562,190,132,99990.02564447864,0.1
159,580,202,137,100012.36734611733,0.1
158,573,190,134,100011.16299142703,0.1
157,593,208,132,100006.75240403123,0.1
157,569,197,136,100000.22451964224,0.1
171,633,222,140,99991.28962530472,0.1
153,578,200,136,100002.8743356761,0.1
155,573,197,131,99992.37815172038,0.1
150,565,199,132,100010.7072559214,0.1
156,571,198,113,99986.23348430633,0.1
150,557,195,129,100014.51719773104,0.1
145,575,203,128,99998.91990131307,0.1
157,559,187,136,99993.07825095172,0.1
158,609,214,131,99988.53424744624,0.1
154,585,208,131,100005.67930596574,0.1
156,594,208,139,100004.23871352091,0.1
148,564,198,134,100007.39115434967,0.1
151,565,196,125,99998.92007365603,0.1
151,565,199,144,99994.15717993554,0.1
153,567,198,130,100001.03164653896,0.1
153,585,204,133,99987.83175066886,0.1
155,580,200,123,99998.31096857732,0.1
155,579,203,133,99991.6088410174,0.1
155,580,206,130,100012.79856596683,0.1
148,567,203,132,100004.64322117234,0.1
153,558,190,129,99995.95231404774,0.1
149,558,191,123,99994.81546856908,0.1
162,584,204,130,100010.53783306463,0.1
152,563,198,131,99993.64856813283,0.1
150,558,191,120,99998.60688891547,0.1
153,555,190,116,100005.64171902092,0.1
158,551,184,127,99992.32090930783,0.1
170,595,199,135,100012.63359054184,0.1
150,553,194,135,100002.5846788038,0.1
151,554,193,130,100015.80017596074,0.1
162,580,196,129,100000.0678398748,0.1
148,557,196,134,100027.87361447953,0.1
154,578,203,121,100004.06132597098,0.1
155,578,201,135,100001.87248063798,0.1
150,565,196,130,99986.69970430096,0.1
151,563,196,122,100002.60543473647,0.1
160,584,198,131,99986.14460885242,0.1
158,597,204,135,99997.11579383898,0.1
155,577,199,130,99996.70640034344,0.1
154,581,206,133,100008.93680486915,0.1
160,580,206,131,99996.90927127289,0.1
160,562,189,139,99997.19904513664,0.1
150,563,195,133,99992.13164087276,0.1
167,584,197,128,99996.33062308496,0.1
163,596,204,137,99994.41227261756,0.1
160,557,194,129,100018.13974594716,0.1
150,562,194,129,99991.42785270848,0.1
157,578,200,133,99988.49579903876,0.1
155,563,190,132,99993.76421741152,0.1
150,580,204,122,100010.88110528416,0.1
148,565,203,132,99980.60236189766,0.1
156,585,206,120,100013.92366519342,0.1
158,563,194,128,99990.69686401893,0.1
152,573,201,120,99990.06018879078,0.1
146,547,195,131,99986.70292178221,0.1
146,558,196,130,100004.47175270764,0.1
148,581,209,134,99993.03872153755,0.1
154,577,198,132,100001.5831902377,0.1
153,593,209,141,100000.12704772067,0.1
153,558,200,126,99975.84112258047,0.1
161,589,200,133,99999.08899011339,0.1
158,576,204,136,100003.79855283412,0.1
150,580,204,136,99987.12451722613,0.1
147,561,197,128,99986.56941314175,0.1
153,565,194,135,99999.06638918047,0.1
163,575,193,132,100015.59345599187,0.1
151,556,194,126,100014.30589699332,0.1
158,578,195,128,100017.10529751936,0.1
159,576,190,130,99991.27676832383,0.1
160,599,208,140,100005.54015173877,0.1
151,557,196,128,99994.60801108305,0.1
147,573,203,131,100006.91636014706,0.1
153,569,200,128,99999.07662726901,0.1
156,561,192,133,99981.45939737774,0.1
155,569,197,136,100005.68733547552,0.1
159,576,196,130,99979.22139954333,0.1
137,532,191,129,100023.47615911957,0.1
160,572,193,129,100027.06124922133,0.1
153,570,198,136,99993.48638466484,0.1
166,575,194,133,99999.50290576844,0.1
150,572,195,127,100000.79789508821,0.1
157,566,195,136,100003.67922688652,0.1
153,561,197,130,100005.91734185348,0.1
150,570,201,127,99983.46330110599,0.1
163,612,213,128,99989.69554019212,0.1
150,573,205,124,100008.40861059033,0.1
153,566,196,125,100004.50025859047,0.1
146,575,208,140,99993.40160627397,0.1
156,584,205,136,99986.760773916,0.1
162,603,214,133,100003.63846936825,0.1
151,560,196,132,99995.80914896331,0.1
163,620,220,147,100009.84351723157,0.1
152,560,195,128,100010.65590620562,0.1
161,595,206,131,100007.0165443217,0.1
156,589,211,129,100003.20101182886,0.1
153,569,203,132,100002.88878406081,0.1
153,558,192,131,100008.82597762547,0.1
152,564,194,123,99992.7003479461,0.1
158,582,200,127,99984.08783617787,0.1
165,585,199,130,100005.95189264123,0.1
148,559,193,132,100002.73333791526,0.1
148,575,207,133,100002.9811228237,0.1
160,557,191,123,99998.67363429627,0.1
150,578,204,132,99977.48923451311,0.1
150,564,204,118,100028.9359255183,0.1
157,575,198,135,100027.42155211682,0.1
155,565,196,139,99994.89782037382,0.1
159,595,208,139,100008.33351155306,0.1
147,556,195,125,100000.88922126556,0.1
151,557,192,123,100002.53388613193,0.1
153,578,203,133,100003.4329240609,0.1
155,572,200,136,100010.73502839798,0.1
149,593,210,139,99993.30950521864,0.1
153,565,196,128,100007.15353657208,0.1
153,553,189,130,100007.07661668418,0.1
153,560,193,132,99974.51283279796,0.1
155,580,199,133,100014.6834047162,0.1
147,550,195,133,100006.57419413733,0.1
155,579,200,132,99994.17782735685,0.1
150,573,201,127,100000.47880106884,0.1
160,571,192,137,100005.12467821149,0.1
148,545,188,126,99997.15680791598,0.1
153,562,196,123,100005.25410236706,0.1
155,594,209,137,99979.49123874473,0.1
155,569,201,124,100002.1190857668,0.1
152,540,182,126,100011.10507879707,0.1
158,583,205,134,100007.51354335189,0.1
154,568,199,133,100002.1786714914,0.1
155,575,203,134,99992.19482964961,0.1
152,590,212,130,100000.70357907533,0.1
152,545,185,130,99988.13697153953,0.1
160,579,202,127,100001.20607091363,0.1
154,592,209,135,99998.2558538866,0.1
151,558,196,137,100004.9944186414,0.1
152,554,193,127,100013.88842499976,0.1
155,560,190,123,100008.5054199911,0.1
157,568,196,137,99991.68464116073,0.1
160,587,201,136,99990.32501987355,0.1
153,597,210,147,99991.34271502195,0.1
156,561,191,136,99991.2955045326,0.1
151,577,202,133,99989.6146581815,0.1
156,567,195,133,100019.91515249967,0.1
152,581,205,137,100012.99629182873,0.1
150,558,193,127,99994.0792739156,0.1
150,543,191,126,100000.49659369935,0.1
151,573,200,137,100024.78005442783,0.1
158,580,199,125,99982.21305272217,0.1
154,579,202,132,100003.95753126012,0.1
147,552,190,128,100020.03271757475,0.1
152,562,198,133,100001.4882323293,0.1
160,595,204,133,99994.4865833233,0.1
161,580,195,132,100012.69867927876,0.1
149,577,198,128,100022.60747651957,0.1
144,569,199,131,99998.17084221897,0.1
159,573,198,124,100011.9345552803,0.1
156,563,195,130,99990.406683224,0.1
161,563,187,122,100002.6396656463,0.1
153,583,203,131,100006.39033564828,0.1
143,556,196,132,99995.48348751383,0.1
150,597,209,141,99994.70269409678,0.1
156,590,201,135,100006.32917483736,0.1
157,564,197,133,100008.74996057364,0.1
159,580,201,140,99989.5063086783,0.1
142,562,202,127,99993.92648194009,0.1
146,559,196,125,100004.18137791497,0.1
157,561,195,125,99984.58220294543,0.1
163,588,202,138,99989.74805656237,0.1
157,592,208,133,100003.25974887869,0.1
154,578,208,135,100008.05144274305,0.1
160,577,198,133,100002.7373892724,0.1
152,581,205,127,99999.24059938778,0.1
148,568,199,126,100016.82478116153,0.1
149,554,196,124,100002.0218717073,0.1
155,591,207,141,99994.7203807723,0.1
156,568,203,131,99979.28735650648,0.1
151,571,199,127,100005.26165268374,0.1
151,595,211,130,99995.49716875148,0.1
153,580,203,135,99996.51246455974,0.1
154,570,200,130,99998.94381283774,0.1
166,598,203,142,99991.38265227736,0.1
152,583,205,129,100004.73135669008,0.1
152,554,192,136,99998.61118634563,0.1
157,579,202,142,100026.52139679443,0.1
159,586,204,138,99993.43752997034,0.1
146,555,196,130,100002.79561959948,0.1
153,590,204,129,99993.92284896657,0.1
157,573,198,137,100007.29813611518,0.1
159,557,194,126,99991.12812450412,0.1
156,551,188,127,100000.77327247018,0.1
155,563,191,128,100000.73416325892,0.1
152,573,200,131,100004.16026163477,0.1
154,571,193,130,99981.20799964787,0.1
159,573,196,131,100005.75458845578,0.1
151,578,203,137,100001.02062414364,0.1
152,575,205,125,100011.84303716553,0.1
157,582,198,139,99992.05156953326,0.1
148,557,192,127,99998.74096949046,0.1
165,605,214,135,99990.39653599716,0.1
153,572,197,139,99991.56086734252,0.1
152,583,203,122,100006.28341715604,0.1
145,543,188,125,100005.3721448786,0.1
158,555,190,125,99998.59629005127,0.1
149,571,200,138,100001.4164167283,0.1
149,579,203,141,100003.11968612696,0.1
155,570,195,130,100007.69085180994,0.1
148,576,202,125,100005.84285767963,0.1
153,591,213,137,100017.88592651927,0.1
158,564,193,128,99999.7536895675,0.1
151,576,203,140,100014.90289798572,0.1
150,579,202,126,99996.78922852149,0.1
145,558,197,128,100005.60806026382,0.1
158,577,199,131,100002.70785683003,0.1
152,583,204,138,100007.6666871144,0.1
156,587,202,135,100000.33348412324,0.1
151,577,201,137,100017.60572319831,0.1
157,579,200,122,99979.66414287244,0.1
152,588,207,133,100008.60236139584,0.1
154,588,209,133,100006.98168434492,0.1
145,565,195,129,100007.68213244721,0.1
150,585,211,133,100017.5179588354,0.1
156,565,194,133,100013.26070088608,0.1
160,577,197,132,99985.95099980917,0.1
158,588,211,145,100011.25136369569,0.1
146,558,195,128,99995.58930741264,0.1
163,588,199,135,100002.20224177492,0.1
159,547,180,130,100004.48111101963,0.1
161,575,197,129,99991.54909444266,0.1
143,551,195,132,99986.29570110411,0.1
156,583,204,133,100001.55500372338,0.1
154,580,202,128,100001.44509897004,0.1
157,569,196,137,99994.24039039217,0.1
154,581,203,140,99990.87199699237,0.1
160,589,201,136,100000.05986878106,0.1
161,569,195,128,99996.99660354533,0.1
149,540,186,125,99999.42988107748,0.1
163,598,204,128,100018.48032254873,0.1
160,575,197,125,100005.833765328,0.1
150,551,193,125,100013.38185433793,0.1
160,566,193,138,99993.78362508373,0.1
158,577,199,136,100016.0465873065,0.1
153,563,195,122,99999.78528890377,0.1
166,596,204,129,100001.32880113943,0.1
151,580,205,122,100000.61526905293,0.1
141,541,188,117,100003.67316770038,0.1
163,574,198,138,99984.52366772815,0.1
148,555,195,134,100000.01386301195,0.1
151,550,186,138,100006.8104287306,0.1
152,577,205,137,100014.2840171223,0.1
153,580,203,139,100004.52340501023,0.1
148,555,192,130,99993.34559042843,0.1
148,553,189,131,99986.21552327344,0.1
150,573,205,131,100003.31793637377,0.1
150,571,201,134,99981.92470337254,0.1
148,526,180,128,99998.63525283894,0.1
146,548,193,132,100005.34656449329,0.1
156,580,199,120,100001.04580390992,0.1
158,553,187,138,99997.3929753975,0.1
157,590,204,129,99981.04566198567,0.1
147,562,196,120,99999.53711989368,0.1
150,576,205,133,100010.58772189826,0.1
153,570,201,126,99997.54338553056,0.1
150,570,198,132,99995.85353043844,0.1
154,579,198,128,100004.04397805684,0.1
151,562,200,132,100007.03427772329,0.1
145,560,199,126,100008.88822336958,0.1
162,556,181,137,99991.29130181644,0.1
155,568,199,132,99995.14144861524,0.1
151,563,195,131,100003.02742392433,0.1
153,572,200,128,100009.99542731133,0.1
147,552,191,133,100014.06715271002,0.1
150,553,192,132,99993.95081692141,0.1
154,552,190,120,100008.9417349243,0.1
149,536,182,120,100013.26865628384,0.1
151,565,199,130,100002.86593064887,0.1
146,560,194,123,99997.82385896576,0.1
150,564,200,124,99990.26866484543,0.1
149,565,197,127,100010.79812790727,0.1
151,562,192,131,99999.92971955294,0.1
151,554,187,140,100014.58100822348,0.1
149,558,196,135,100017.89076683813,0.1
148,555,194,127,99986.6743569266,0.1
150,560,197,118,99995.32123311237,0.1
153,615,220,135,99998.97019646208,0.1
141,548,191,110,99989.5359166562,0.1
138,535,180,125,99991.83269706245,0.1
146,588,207,129,100015.17986828982,0.1
153,593,206,125,99993.82204301092,0.1
140,522,181,116,100002.62858128226,0.1
146,570,194,127,99980.99572784016,0.1
146,582,197,128,99993.33967925284,0.1
143,551,185,132,99992.0626588808,0.1
143,562,184,117,99991.90729255963,0.1
146,528,176,115,99998.72134802087,0.1
146,614,213,129,99998.6454567467,0.1
152,598,210,127,99985.21166058572,0.1
144,540,182,110,99995.07095426934,0.1
145,553,185,127,100007.94947253108,0.1
147,586,194,122,99989.07786485855,0.1
148,572,198,123,100020.86514641844,0.1
150,568,190,122,100013.1665299544,0.1
148,568,195,115,99995.335861244,0.1
146,592,206,123,99978.62687820816,0.1
141,532,185,113,99978.45083827674,0.1
144,560,195,117,99992.49628991834,0.1
153,554,180,127,99992.7196350936,0.1
138,536,185,121,99990.51061175602,0.1
151,572,192,127,100017.5380092117,0.1
151,576,194,132,100009.75203070662,0.1
150,562,188,117,100009.13799720892,0.1
139,544,181,128,99992.93695298846,0.1
148,550,188,122,100008.45393917088,0.1
145,547,185,130,99999.98567961225,0.1
134,525,176,121,100001.13288534863,0.1
154,545,177,136,100004.6810072513,0.1
148,550,183,123,100028.47782117517,0.1
150,573,196,126,99985.59791308492,0.1
133,564,194,120,99998.30248431397,0.1
155,577,193,130,99981.94681156178,0.1
143,538,182,128,100006.08022031838,0.1
152,553,183,120,100002.18203552476,0.1
144,577,186,125,100021.7547042584,0.1
143,533,185,125,100005.7704949269,0.1
151,550,190,133,99985.26819440511,0.1
147,582,200,133,99987.53242562445,0.1
147,559,194,128,100017.86062882736,0.1
149,553,188,126,99976.93417486976,0.1
152,560,194,138,100009.92134261133,0.1
151,555,182,127,99990.84367143954,0.1
150,565,195,125,99997.5610272184,0.1
145,557,191,129,100000.34812067213,0.1
147,565,193,120,99987.93290986244,0.1
148,560,190,128,99992.17721391427,0.1
139,541,183,128,99999.17441490867,0.1
153,568,193,129,100017.29338011114,0.1
147,580,202,136,100006.58276151631,0.1
142,553,192,126,99992.0689653182,0.1
149,565,186,131,99999.8244973098,0.1
150,557,181,133,99991.99439362805,0.1
148,555,190,132,100001.61038533002,0.1
141,552,192,127,99989.63970731778,0.1
152,580,190,134,99996.59558675789,0.1
138,545,196,127,100017.75565980516,0.1
150,570,192,137,99987.45463340383,0.1
144,555,188,130,100007.86215852176,0.1
151,574,199,132,99997.2111992507,0.1
150,565,195,126,100006.93456049055,0.1
141,548,190,133,99998.68043211948,0.1
143,553,188,125,99999.5971139511,0.1
150,573,190,132,100000.33678115874,0.1
146,563,192,120,100014.06867861707,0.1
139,554,187,120,100010.55335840471,0.1
145,561,198,125,100002.11095650333,0.1
145,552,191,129,100014.46393801592,0.1
136,554,184,117,100011.92293949708,0.1
141,537,181,118,100011.19551568512,0.1
155,564,186,146,100012.31123080534,0.1
143,545,192,120,99986.76828182502,0.1
151,549,187,130,100017.15187299142,0.1
150,575,197,134,99988.2642684636,0.1
146,560,188,120,99998.86477292224,0.1
150,599,195,134,100007.0455164616,0.1
156,550,185,139,99979.13004730105,0.1
148,564,194,124,100000.76646455574,0.1
151,580,212,134,100010.6367380658,0.1
147,565,197,118,100002.30402573773,0.1
146,545,183,116,100008.00850913119,0.1
143,550,190,123,99994.8184920648,0.1
142,552,183,120,99984.55691237429,0.1
156,575,182,126,100001.09807269461,0.1
143,538,180,118,99988.04809312114,0.1
145,560,186,124,99997.10887740056,0.1
140,552,187,115,99991.35491331217,0.1
145,553,186,127,100002.27022466775,0.1
152,574,186,126,99991.75998652627,0.1
148,536,178,121,99995.69554037508,0.1
142,540,192,132,100022.8141292926,0.1
144,585,207,128,99999.91794281355,0.1
145,550,192,126,99998.08630425831,0.1
143,530,180,126,100012.6051567806,0.1
143,531,178,120,100004.98894509056,0.1
150,556,194,131,100014.10003857207,0.1
149,540,186,118,100004.15301055144,0.1
140,543,187,129,100003.91957736175,0.1
150,550,188,117,99997.77603495755,0.1
156,552,179,124,100014.3540370635,0.1
158,558,188,133,100003.34722118916,0.1
147,549,185,117,100000.18763656168,0.1
153,573,188,133,100021.00733045863,0.1
140,521,180,120,99979.25210233107,0.1
149,532,168,116,99993.73539985863,0.1
145,566,188,116,100008.55082321758,0.1
150,588,192,120,99991.85660689608,0.1
150,580,188,126,99993.07102868623,0.1
156,577,195,124,100006.15313586392,0.1
143,546,186,124,100000.69800960034,0.1
136,549,189,120,100007.14195476967,0.1
142,572,192,128,99993.78953357779,0.1
159,575,187,140,100000.06630724847,0.1
147,552,186,130,99994.99402530564,0.1
156,583,190,126,99990.07222712623,0.1
143,560,186,106,99990.13179189982,0.1
149,560,188,123,100007.59064298347,0.1
143,552,184,135,99976.8739803258,0.1
157,576,194,137,99996.76826473707,0.1
152,578,196,116,99989.26088221943,0.1
147,573,197,124,100003.09866328383,0.1
149,560,188,129,99996.89565208046,0.1
146,528,174,127,100006.35883049508,0.1
143,543,186,140,100004.2738975622,0.1
150,598,200,123,99981.87079311225,0.1
154,566,190,128,100005.2038717204,0.1
143,550,188,121,99996.0855410615,0.1
148,575,196,124,100000.12355635983,0.1
151,568,196,114,99997.13672435394,0.1
150,563,189,142,100004.89334162381,0.1
140,542,181,116,100022.75657785332,0.1
155,567,194,131,99998.89458034332,0.1
149,565,189,112,100022.54777080654,0.1
141,552,186,133,99993.88035671637,0.1
143,550,183,134,99996.69008751477,0.1
145,563,199,135,100012.41963579133,0.1
155,620,206,138,100001.62109864158,0.1
143,543,192,127,100007.10566435814,0.1
148,600,212,121,100003.67004221519,0.1
