shot_id,game_id,lat,lon,minutes_remaining,playoffs,season,shot_distance,shot_type,shot_made_flag
6935,20400767,33.9273,-118.3978,6,0,2004-05,17,2PT Field Goal,0.0
6936,20400767,34.0443,-118.2698,5,0,2004-05,0,2PT Field Goal,1.0
6937,20400767,34.0553,-118.1038,5,0,2004-05,16,2PT Field Goal,1.0
6938,20400767,33.7873,-118.2458,10,0,2004-05,25,3PT Field Goal,0.0
6939,20400767,33.9373,-118.4278,8,0,2004-05,19,2PT Field Goal,1.0
6940,20400767,34.0443,-118.2698,7,0,2004-05,0,2PT Field Goal,1.0
6942,20400767,34.0443,-118.2698,3,0,2004-05,0,2PT Field Goal,1.0
6943,20400767,33.7893,-118.1928,3,0,2004-05,26,3PT Field Goal,0.0
6946,20400767,33.9723,-118.3798,11,0,2004-05,13,2PT Field Goal,1.0
6948,20400767,34.0443,-118.2698,3,0,2004-05,0,2PT Field Goal,1.0
6950,20400767,33.8243,-118.1578,4,0,2004-05,24,3PT Field Goal,1.0
6951,20400767,34.0443,-118.2698,3,0,2004-05,0,2PT Field Goal,0.0
6953,20400789,33.8293,-118.3928,4,0,2004-05,24,3PT Field Goal,0.0
6954,20400789,34.0443,-118.2698,3,0,2004-05,0,2PT Field Goal,1.0
6955,20400789,33.8613,-118.0428,2,0,2004-05,29,3PT Field Goal,0.0
6956,20400789,34.0523,-118.0398,0,0,2004-05,23,3PT Field Goal,0.0
6957,20400789,34.0183,-118.0978,10,0,2004-05,17,2PT Field Goal,0.0
6958,20400789,34.0093,-118.1678,7,0,2004-05,10,2PT Field Goal,0.0
6959,20400789,34.0443,-118.2698,6,0,2004-05,0,2PT Field Goal,0.0
6960,20400789,34.0443,-118.2698,4,0,2004-05,0,2PT Field Goal,1.0
6961,20400789,34.0443,-118.2698,2,0,2004-05,0,2PT Field Goal,1.0
6962,20400789,34.0443,-118.2698,10,0,2004-05,0,2PT Field Goal,1.0
6965,20400789,33.8993,-118.1618,2,0,2004-05,18,2PT Field Goal,1.0
6966,20400799,34.0133,-118.0428,11,0,2004-05,22,3PT Field Goal,1.0
6967,20400799,34.0443,-118.2698,9,0,2004-05,0,2PT Field Goal,1.0
6968,20400799,33.8473,-118.4238,2,0,2004-05,25,3PT Field Goal,0.0
6969,20400799,34.0423,-118.2188,2,0,2004-05,5,2PT Field Goal,1.0
6970,20400799,33.8833,-118.0938,8,0,2004-05,23,3PT Field Goal,1.0
6971,20400799,33.9033,-118.1398,6,0,2004-05,19,2PT Field Goal,1.0
6973,20400799,34.0443,-118.2698,0,0,2004-05,0,2PT Field Goal,0.0
6974,20400799,33.8303,-118.3908,0,0,2004-05,24,3PT Field Goal,0.0
6975,20400799,34.0443,-118.4718,10,0,2004-05,20,2PT Field Goal,0.0
6976,20400799,33.8473,-118.1268,7,0,2004-05,24,3PT Field Goal,0.0
6977,20400799,34.0443,-118.2698,5,0,2004-05,0,2PT Field Goal,1.0
6978,20400799,34.0443,-118.2698,5,0,2004-05,0,2PT Field Goal,0.0
6980,20400799,34.0443,-118.2698,2,0,2004-05,0,2PT Field Goal,1.0
6982,20400799,33.8433,-118.2028,1,0,2004-05,21,2PT Field Goal,0.0
6983,20400811,34.0443,-118.2698,4,0,2004-05,0,2PT Field Goal,1.0
6984,20400811,34.0443,-118.2698,9,0,2004-05,0,2PT Field Goal,1.0
6985,20400811,34.0243,-118.2728,7,0,2004-05,2,2PT Field Goal,1.0
6986,20400811,33.9073,-118.3668,7,0,2004-05,16,2PT Field Goal,1.0
6987,20400811,34.0213,-118.3778,5,0,2004-05,11,2PT Field Goal,0.0
6989,20400811,33.8523,-118.1038,0,0,2004-05,25,3PT Field Goal,0.0
6991,20400811,33.9853,-118.3078,4,0,2004-05,7,2PT Field Goal,0.0
6992,20400811,33.8783,-118.4928,0,0,2004-05,27,3PT Field Goal,1.0
6993,20400811,33.8913,-118.1158,0,0,2004-05,21,2PT Field Goal,0.0
6994,20400811,33.7713,-118.2948,5,0,2004-05,27,3PT Field Goal,0.0
6995,20400819,33.8963,-118.0708,10,0,2004-05,24,3PT Field Goal,1.0
6996,20400819,33.9883,-118.1288,7,0,2004-05,15,2PT Field Goal,1.0
6997,20400819,33.8713,-118.0798,7,0,2004-05,25,3PT Field Goal,0.0
6999,20400819,33.9673,-118.2078,3,0,2004-05,9,2PT Field Goal,1.0
7000,20400819,34.0443,-118.2698,0,0,2004-05,0,2PT Field Goal,1.0
7001,20400819,33.9403,-118.4458,0,0,2004-05,20,2PT Field Goal,0.0
7002,20400819,34.0443,-118.2698,0,0,2004-05,0,2PT Field Goal,1.0
7003,20400819,34.0393,-118.1318,8,0,2004-05,13,2PT Field Goal,1.0
7005,20400819,34.0343,-118.1598,5,0,2004-05,11,2PT Field Goal,1.0
7006,20400819,34.0443,-118.2698,4,0,2004-05,0,2PT Field Goal,1.0
7007,20400819,34.0343,-118.1288,1,0,2004-05,14,2PT Field Goal,0.0
7008,20400819,34.0213,-118.4048,0,0,2004-05,13,2PT Field Goal,1.0
7009,20400819,34.0443,-118.2698,11,0,2004-05,0,2PT Field Goal,0.0
7010,20400819,33.8753,-118.3418,8,0,2004-05,18,2PT Field Goal,0.0
7011,20400819,34.0443,-118.2698,8,0,2004-05,0,2PT Field Goal,0.0
7012,20400819,33.8223,-118.1568,1,0,2004-05,24,3PT Field Goal,0.0
7013,20400819,34.0443,-118.1188,0,0,2004-05,15,2PT Field Goal,0.0
7014,20400819,34.0443,-118.2698,8,0,2004-05,0,2PT Field Goal,1.0
7015,20400819,33.9553,-118.1528,6,0,2004-05,14,2PT Field Goal,1.0
7017,20400819,33.8373,-118.1118,3,0,2004-05,26,3PT Field Goal,0.0
7018,20400819,34.0443,-118.2698,1,0,2004-05,0,2PT Field Goal,0.0
7019,20400819,33.8453,-118.1268,0,0,2004-05,24,3PT Field Goal,0.0
7020,20400831,34.0443,-118.2698,11,0,2004-05,0,2PT Field Goal,0.0
7021,20400831,33.9993,-118.4178,10,0,2004-05,15,2PT Field Goal,1.0
7022,20400831,34.0443,-118.2698,9,0,2004-05,0,2PT Field Goal,1.0
7023,20400831,34.0683,-118.1388,8,0,2004-05,13,2PT Field Goal,0.0
7024,20400831,34.0443,-118.2698,3,0,2004-05,0,2PT Field Goal,1.0
7025,20400831,34.0393,-118.3438,6,0,2004-05,7,2PT Field Goal,0.0
7026,20400831,33.9033,-118.4308,5,0,2004-05,21,2PT Field Goal,1.0
7028,20400831,34.0443,-118.2698,1,0,2004-05,0,2PT Field Goal,0.0
7029,20400831,34.0183,-118.2268,10,0,2004-05,5,2PT Field Goal,0.0
7030,20400831,33.9033,-118.4378,10,0,2004-05,21,2PT Field Goal,0.0
7031,20400831,33.8243,-118.4148,8,0,2004-05,26,3PT Field Goal,0.0
7032,20400831,34.0623,-118.4948,3,0,2004-05,22,3PT Field Goal,0.0
7033,20400831,33.7863,-118.3158,0,0,2004-05,26,3PT Field Goal,1.0
7034,20400831,34.0443,-118.2698,2,0,2004-05,0,2PT Field Goal,0.0
7035,20400831,34.0213,-118.1978,2,0,2004-05,7,2PT Field Goal,1.0
7036,20400831,33.8303,-118.4208,1,0,2004-05,26,3PT Field Goal,0.0
7037,20400845,33.9093,-118.1118,11,0,2004-05,20,2PT Field Goal,1.0
7038,20400845,34.0393,-118.2418,7,0,2004-05,2,2PT Field Goal,1.0
7039,20400845,33.8993,-118.2568,5,0,2004-05,14,2PT Field Goal,1.0
7040,20400845,33.8753,-118.0678,3,0,2004-05,26,3PT Field Goal,0.0
7041,20400845,34.0323,-118.2028,3,0,2004-05,6,2PT Field Goal,1.0
7043,20400845,33.9443,-118.1878,1,0,2004-05,12,2PT Field Goal,0.0
7044,20400845,33.7843,-118.1948,0,0,2004-05,27,3PT Field Goal,1.0
7045,20400845,34.0443,-118.2698,11,0,2004-05,0,2PT Field Goal,0.0
7046,20400845,34.0113,-118.1698,10,0,2004-05,10,2PT Field Goal,1.0
7047,20400845,34.0083,-118.4258,8,0,2004-05,16,2PT Field Goal,0.0
7048,20400845,34.0313,-118.2058,1,0,2004-05,6,2PT Field Goal,0.0
7049,20400845,33.8253,-118.4128,0,0,2004-05,26,3PT Field Goal,0.0
7050,20400845,33.9983,-118.2948,10,0,2004-05,5,2PT Field Goal,0.0
7051,20400845,34.0493,-118.2468,6,0,2004-05,2,2PT Field Goal,1.0
7052,20400845,34.0423,-118.2598,4,0,2004-05,1,2PT Field Goal,1.0
7053,20400845,34.0443,-118.2698,3,0,2004-05,0,2PT Field Goal,0.0
7054,20400845,34.0263,-118.5108,3,0,2004-05,24,3PT Field Goal,0.0
7055,20400845,34.0033,-118.1238,8,0,2004-05,15,2PT Field Goal,0.0
7057,20400845,34.0443,-118.3288,8,0,2004-05,5,2PT Field Goal,0.0
7058,20400845,33.8583,-118.4388,1,0,2004-05,25,3PT Field Goal,0.0
7059,20400845,34.0143,-118.4178,1,0,2004-05,15,2PT Field Goal,0.0
7060,20400845,33.8503,-118.0928,0,0,2004-05,26,3PT Field Goal,0.0
7062,20400864,34.0443,-118.2698,9,0,2004-05,0,2PT Field Goal,1.0
7063,20400864,34.0443,-118.2698,4,0,2004-05,0,2PT Field Goal,1.0
7064,20400864,34.0583,-118.4238,3,0,2004-05,15,2PT Field Goal,0.0
7065,20400864,33.9263,-118.4928,0,0,2004-05,25,3PT Field Goal,0.0
7066,20400864,33.9933,-118.2288,10,0,2004-05,6,2PT Field Goal,0.0
7067,20400864,33.8833,-118.2258,9,0,2004-05,16,2PT Field Goal,1.0
7068,20400864,34.0443,-118.2698,8,0,2004-05,0,2PT Field Goal,0.0
7070,20400864,33.8343,-118.1318,5,0,2004-05,25,3PT Field Goal,0.0
7072,20400864,34.0443,-118.2698,4,0,2004-05,0,2PT Field Goal,0.0
7073,20400864,34.0443,-118.2698,3,0,2004-05,0,2PT Field Goal,1.0
7074,20400864,34.0573,-118.1578,2,0,2004-05,11,2PT Field Goal,1.0
7075,20400864,34.0503,-118.1108,0,0,2004-05,15,2PT Field Goal,0.0
7076,20400864,33.8063,-118.0658,0,0,2004-05,31,3PT Field Goal,0.0
7077,20400864,33.8403,-118.2798,11,0,2004-05,20,2PT Field Goal,0.0
7078,20400864,34.0443,-118.2698,10,0,2004-05,0,2PT Field Goal,1.0
7079,20400864,34.0443,-118.2698,7,0,2004-05,0,2PT Field Goal,1.0
7080,20400864,34.0443,-118.2698,5,0,2004-05,0,2PT Field Goal,1.0
7081,20400864,33.8533,-118.4158,11,0,2004-05,24,3PT Field Goal,0.0
7082,20400864,33.9903,-118.2388,10,0,2004-05,6,2PT Field Goal,1.0
7083,20400864,33.9493,-118.3798,8,0,2004-05,14,2PT Field Goal,1.0
7084,20400864,34.0443,-118.2698,4,0,2004-05,0,2PT Field Goal,0.0
7085,20400864,33.9703,-118.1778,3,0,2004-05,11,2PT Field Goal,0.0
7086,20400864,34.0443,-118.2698,2,0,2004-05,0,2PT Field Goal,1.0
7087,20400864,33.9573,-118.3778,1,0,2004-05,13,2PT Field Goal,1.0
7089,20400880,33.8933,-118.1698,7,0,2004-05,18,2PT Field Goal,0.0
7090,20400880,34.0443,-118.2698,2,0,2004-05,0,2PT Field Goal,0.0
7091,20400880,34.0443,-118.2698,1,0,2004-05,0,2PT Field Goal,1.0
7092,20400880,34.0443,-118.2698,7,0,2004-05,0,2PT Field Goal,0.0
7093,20400880,33.9073,-118.3418,5,0,2004-05,15,2PT Field Goal,1.0
7094,20400880,34.0443,-118.2698,4,0,2004-05,0,2PT Field Goal,1.0
7095,20400880,34.0443,-118.2698,3,0,2004-05,0,2PT Field Goal,1.0
7096,20400880,34.0443,-118.2698,3,0,2004-05,0,2PT Field Goal,0.0
7097,20400880,34.0443,-118.2698,2,0,2004-05,0,2PT Field Goal,0.0
7098,20400880,34.0373,-118.0838,2,0,2004-05,18,2PT Field Goal,1.0
7100,20400880,34.0443,-118.2698,5,0,2004-05,0,2PT Field Goal,0.0
7101,20400880,34.0443,-118.2698,4,0,2004-05,0,2PT Field Goal,1.0
7102,20400880,33.9263,-118.4388,4,0,2004-05,20,2PT Field Goal,0.0
7103,20400880,34.0443,-118.2698,2,0,2004-05,0,2PT Field Goal,1.0
7104,20400880,33.8633,-118.1898,1,0,2004-05,19,2PT Field Goal,1.0
7105,20400880,33.8963,-118.3718,0,0,2004-05,17,2PT Field Goal,1.0
7106,20400880,33.8963,-118.3178,8,0,2004-05,15,2PT Field Goal,1.0
7107,20400880,34.0443,-118.2698,7,0,2004-05,0,2PT Field Goal,0.0
7109,20400880,33.8453,-118.4508,3,0,2004-05,26,3PT Field Goal,0.0
7110,20400880,33.8843,-118.3698,2,0,2004-05,18,2PT Field Goal,0.0
7111,20400880,33.8353,-118.4338,0,0,2004-05,26,3PT Field Goal,0.0
7112,20400895,33.9303,-118.3998,11,0,2004-05,17,2PT Field Goal,0.0
7113,20400895,34.0443,-118.2698,7,0,2004-05,0,2PT Field Goal,1.0
7114,20400895,33.8143,-118.1158,5,0,2004-05,27,3PT Field Goal,1.0
7115,20400895,34.0063,-118.2698,4,0,2004-05,3,2PT Field Goal,1.0
7116,20400895,34.0443,-118.2698,2,0,2004-05,0,2PT Field Goal,0.0
7117,20400895,34.0013,-118.2058,9,0,2004-05,7,2PT Field Goal,0.0
7118,20400895,34.0443,-118.2698,7,0,2004-05,0,2PT Field Goal,1.0
7119,20400895,34.0443,-118.2698,7,0,2004-05,0,2PT Field Goal,1.0
7120,20400895,34.0443,-118.4238,4,0,2004-05,15,2PT Field Goal,1.0
7122,20400895,33.8223,-118.3878,0,0,2004-05,25,3PT Field Goal,0.0
7123,20400895,33.9763,-118.2538,11,0,2004-05,6,2PT Field Goal,1.0
7124,20400895,33.9303,-118.2698,5,0,2004-05,11,2PT Field Goal,0.0
7126,20400895,34.0443,-118.2698,2,0,2004-05,0,2PT Field Goal,0.0
7127,20400895,34.0443,-118.2698,2,0,2004-05,0,2PT Field Goal,1.0
7128,20400895,34.0443,-118.2698,2,0,2004-05,0,2PT Field Goal,1.0
7129,20400895,34.0443,-118.2698,0,0,2004-05,0,2PT Field Goal,0.0
7130,20400895,34.0443,-118.2698,4,0,2004-05,0,2PT Field Goal,1.0
7131,20400895,34.0223,-118.2178,2,0,2004-05,5,2PT Field Goal,0.0
7132,20400895,33.7943,-118.3338,0,0,2004-05,25,3PT Field Goal,0.0
7133,20400903,34.0443,-118.2698,11,0,2004-05,0,2PT Field Goal,0.0
7134,20400903,34.0443,-118.2698,8,0,2004-05,0,2PT Field Goal,0.0
7135,20400903,34.0443,-118.2698,8,0,2004-05,0,2PT Field Goal,1.0
7137,20400903,33.9403,-118.2138,2,0,2004-05,11,2PT Field Goal,1.0
7138,20400903,33.9353,-118.1108,1,0,2004-05,19,2PT Field Goal,1.0
7139,20400903,34.0443,-118.1978,0,0,2004-05,7,2PT Field Goal,0.0
7140,20400903,33.9983,-118.1568,4,0,2004-05,12,2PT Field Goal,1.0
7141,20400903,33.8763,-118.2118,3,0,2004-05,17,2PT Field Goal,1.0
7142,20400903,33.9833,-118.1928,1,0,2004-05,9,2PT Field Goal,1.0
7143,20400903,33.9733,-118.4258,10,0,2004-05,17,2PT Field Goal,0.0
7144,20400903,34.0443,-118.2698,8,0,2004-05,0,2PT Field Goal,1.0
7145,20400903,34.0443,-118.2698,8,0,2004-05,0,2PT Field Goal,0.0
7146,20400903,34.0443,-118.2698,6,0,2004-05,0,2PT Field Goal,1.0
7147,20400903,34.0443,-118.2698,4,0,2004-05,0,2PT Field Goal,1.0
7148,20400903,33.9243,-118.2158,8,0,2004-05,13,2PT Field Goal,1.0
7152,20400903,34.0443,-118.2698,2,0,2004-05,0,2PT Field Goal,1.0
7153,20400903,34.0443,-118.2698,1,0,2004-05,0,2PT Field Goal,1.0
7154,20400903,34.0443,-118.2698,0,0,2004-05,0,2PT Field Goal,1.0
7155,20400915,34.0443,-118.2698,11,0,2004-05,0,2PT Field Goal,0.0
7156,20400915,34.0263,-118.2108,7,0,2004-05,6,2PT Field Goal,1.0
7157,20400915,33.9323,-118.1158,4,0,2004-05,19,2PT Field Goal,0.0
7158,20400915,34.0343,-118.1828,2,0,2004-05,8,2PT Field Goal,0.0
7159,20400915,34.0443,-118.2698,11,0,2004-05,0,2PT Field Goal,1.0
7160,20400915,34.0443,-118.2698,9,0,2004-05,0,2PT Field Goal,1.0
7161,20400915,34.0193,-118.4648,3,0,2004-05,19,2PT Field Goal,0.0
7162,20400915,34.0343,-118.1498,9,0,2004-05,12,2PT Field Goal,0.0
7163,20400915,34.0443,-118.2698,7,0,2004-05,0,2PT Field Goal,0.0
7164,20400915,33.9963,-118.3008,4,0,2004-05,5,2PT Field Goal,0.0
7165,20400915,33.8573,-118.1948,1,0,2004-05,20,2PT Field Goal,0.0
7166,20400915,33.7963,-118.2638,0,0,2004-05,24,3PT Field Goal,1.0
7168,20400915,33.8533,-118.2408,8,0,2004-05,19,2PT Field Goal,0.0
7169,20400915,34.0063,-118.0298,7,0,2004-05,24,3PT Field Goal,1.0
7170,20400915,34.0443,-118.2698,5,0,2004-05,0,2PT Field Goal,1.0
7171,20400915,33.8943,-118.0578,5,0,2004-05,25,3PT Field Goal,1.0
7172,20400915,33.9343,-118.0698,4,0,2004-05,22,2PT Field Goal,1.0
7173,20400915,33.8503,-118.4358,3,0,2004-05,25,3PT Field Goal,1.0
7174,20400915,33.9603,-118.4408,2,0,2004-05,19,2PT Field Goal,1.0
7175,20400915,33.8833,-118.4638,2,0,2004-05,25,3PT Field Goal,0.0
7176,20400915,33.8293,-118.4008,1,0,2004-05,25,3PT Field Goal,0.0
7179,20400930,34.0683,-118.3728,11,0,2004-05,10,2PT Field Goal,0.0
7180,20400930,33.8303,-118.2258,8,0,2004-05,21,2PT Field Goal,0.0
7181,20400930,34.0533,-118.0708,8,0,2004-05,19,2PT Field Goal,1.0
7182,20400930,33.8803,-118.0798,5,0,2004-05,25,3PT Field Goal,1.0
7184,20400930,34.0263,-118.2208,3,0,2004-05,5,2PT Field Goal,0.0
7185,20400930,33.8023,-118.1858,8,0,2004-05,25,3PT Field Goal,1.0
7187,20400930,33.9933,-118.0878,7,0,2004-05,18,2PT Field Goal,0.0
7188,20400930,33.9093,-118.0478,3,0,2004-05,25,3PT Field Goal,0.0
7189,20400930,34.0423,-118.0288,11,0,2004-05,24,3PT Field Goal,0.0
7191,20400930,33.8023,-118.2948,8,0,2004-05,24,3PT Field Goal,0.0
7192,20400930,33.9763,-118.3588,7,0,2004-05,11,2PT Field Goal,0.0
7193,20400930,34.0273,-118.1848,7,0,2004-05,8,2PT Field Goal,0.0
7194,20400930,34.0533,-118.3418,5,0,2004-05,7,2PT Field Goal,0.0
7195,20400930,34.0473,-118.4978,3,0,2004-05,22,3PT Field Goal,0.0
7196,20400930,33.8613,-118.4458,8,0,2004-05,25,3PT Field Goal,1.0
7197,20400930,33.7993,-118.3828,7,0,2004-05,26,3PT Field Goal,0.0
7198,20400930,33.7683,-118.2748,7,0,2004-05,27,3PT Field Goal,0.0
7199,20400930,34.0223,-118.0468,4,0,2004-05,22,3PT Field Goal,0.0
7200,20400930,33.8703,-118.4768,3,0,2004-05,27,3PT Field Goal,0.0
7203,20400937,34.0583,-118.0448,8,0,2004-05,22,3PT Field Goal,0.0
7204,20400937,34.0443,-118.2698,6,0,2004-05,0,2PT Field Goal,1.0
7205,20400937,33.8993,-118.3728,4,0,2004-05,17,2PT Field Goal,1.0
7206,20400937,33.7663,-118.2518,3,0,2004-05,27,3PT Field Goal,1.0
7208,20400937,33.9903,-118.2758,1,0,2004-05,5,2PT Field Goal,0.0
7209,20400937,34.0443,-118.1208,0,0,2004-05,14,2PT Field Goal,0.0
7210,20400937,34.0443,-118.2698,4,0,2004-05,0,2PT Field Goal,0.0
7211,20400937,34.0443,-118.1118,10,0,2004-05,15,2PT Field Goal,0.0
7212,20400937,34.0503,-118.0418,10,0,2004-05,22,3PT Field Goal,0.0
7214,20400937,33.7943,-118.2798,3,0,2004-05,25,3PT Field Goal,0.0
7215,20400937,33.8403,-118.0888,4,0,2004-05,27,3PT Field Goal,0.0
7216,20400954,34.0443,-118.2698,10,0,2004-05,0,2PT Field Goal,1.0
7217,20400954,33.8713,-118.4558,10,0,2004-05,25,3PT Field Goal,1.0
7218,20400954,33.8583,-118.1108,8,0,2004-05,24,3PT Field Goal,0.0
7219,20400954,33.8833,-118.4568,4,0,2004-05,24,3PT Field Goal,0.0
7220,20400954,33.9173,-118.3548,1,0,2004-05,15,2PT Field Goal,1.0
7221,20400954,33.9013,-118.3768,11,0,2004-05,17,2PT Field Goal,0.0
7222,20400954,34.0443,-118.2698,8,0,2004-05,0,2PT Field Goal,1.0
7223,20400954,33.8663,-118.1758,8,0,2004-05,20,2PT Field Goal,1.0
7226,20400954,33.9223,-118.3448,2,0,2004-05,14,2PT Field Goal,0.0
7227,20400954,34.0443,-118.2698,1,0,2004-05,0,2PT Field Goal,1.0
7228,20400954,33.9683,-118.3638,11,0,2004-05,12,2PT Field Goal,0.0
7229,20400954,33.9063,-118.3978,9,0,2004-05,18,2PT Field Goal,0.0
7230,20400954,34.0443,-118.2698,8,0,2004-05,0,2PT Field Goal,0.0
7231,20400954,33.9303,-118.0468,4,0,2004-05,25,3PT Field Goal,0.0
7232,20400954,34.0523,-118.0708,3,0,2004-05,19,2PT Field Goal,0.0
7234,20400954,33.8933,-118.4208,9,0,2004-05,21,2PT Field Goal,0.0
7235,20400954,33.8833,-118.3948,7,0,2004-05,20,2PT Field Goal,0.0
7236,20400954,34.0443,-118.2698,3,0,2004-05,0,2PT Field Goal,0.0
7237,20400954,33.8963,-118.4638,1,0,2004-05,24,3PT Field Goal,1.0
7238,20400954,33.8403,-118.1238,1,0,2004-05,25,3PT Field Goal,0.0
7240,20400960,33.8653,-118.3188,7,0,2004-05,18,2PT Field Goal,0.0
7241,20400960,34.0393,-118.1028,11,0,2004-05,16,2PT Field Goal,0.0
7242,20400960,33.8783,-118.3688,8,0,2004-05,19,2PT Field Goal,0.0
7243,20400960,33.8203,-118.2728,6,0,2004-05,22,2PT Field Goal,1.0
7244,20400960,34.0473,-118.2538,5,0,2004-05,1,2PT Field Goal,1.0
7245,20400960,33.9293,-118.1338,11,0,2004-05,17,2PT Field Goal,0.0
7247,20400960,33.8573,-118.4438,9,0,2004-05,25,3PT Field Goal,0.0
7249,20400960,33.8063,-118.3268,4,0,2004-05,24,3PT Field Goal,1.0
7250,20400960,33.9043,-118.4968,2,0,2004-05,26,3PT Field Goal,0.0
7251,20400960,33.8423,-118.4328,0,0,2004-05,25,3PT Field Goal,0.0
7252,20400960,33.8583,-118.2178,0,0,2004-05,19,2PT Field Goal,1.0
7253,20400984,33.9883,-118.2698,10,0,2004-05,5,2PT Field Goal,0.0
7254,20400984,33.8863,-118.2618,9,0,2004-05,15,2PT Field Goal,0.0
7255,20400984,34.0443,-118.2698,9,0,2004-05,0,2PT Field Goal,1.0
7256,20400984,34.0443,-118.2698,7,0,2004-05,0,2PT Field Goal,0.0
7257,20400984,33.9303,-118.3688,7,0,2004-05,15,2PT Field Goal,1.0
7258,20400984,33.9683,-118.2308,6,0,2004-05,8,2PT Field Goal,1.0
7259,20400984,34.0523,-118.3948,2,0,2004-05,12,2PT Field Goal,0.0
7260,20400984,34.0443,-118.2698,2,0,2004-05,0,2PT Field Goal,1.0
7262,20400984,33.9863,-118.2798,3,0,2004-05,5,2PT Field Goal,0.0
7263,20400984,34.0443,-118.2698,9,0,2004-05,0,2PT Field Goal,1.0
7265,20400984,33.8343,-118.1368,8,0,2004-05,24,3PT Field Goal,1.0
7267,20400984,33.8223,-118.1448,6,0,2004-05,25,3PT Field Goal,1.0
7268,20400984,33.9863,-118.3928,5,0,2004-05,13,2PT Field Goal,1.0
7269,20400984,33.8883,-118.0518,4,0,2004-05,26,3PT Field Goal,0.0
7270,20400984,33.8023,-118.3798,2,0,2004-05,26,3PT Field Goal,1.0
7271,20400984,33.8893,-118.4798,1,0,2004-05,26,3PT Field Goal,0.0
7272,20400984,34.0443,-118.2698,1,0,2004-05,0,2PT Field Goal,1.0
7273,20400984,33.8423,-118.4108,0,0,2004-05,24,3PT Field Goal,0.0
7275,20400984,33.8023,-118.1848,0,0,2004-05,25,3PT Field Goal,0.0
7276,20400994,34.0623,-118.0858,11,0,2004-05,18,2PT Field Goal,1.0
7277,20400994,33.8863,-118.1368,10,0,2004-05,20,2PT Field Goal,0.0
7278,20400994,34.0443,-118.2698,8,0,2004-05,0,2PT Field Goal,1.0
7280,20400994,33.9733,-118.4288,3,0,2004-05,17,2PT Field Goal,1.0
7281,20400994,33.8703,-118.0858,7,0,2004-05,25,3PT Field Goal,0.0
7282,20400994,33.8153,-118.3598,5,0,2004-05,24,3PT Field Goal,1.0
7283,20400994,33.8193,-118.3778,4,0,2004-05,24,3PT Field Goal,1.0
7284,20400994,33.8763,-118.1008,3,0,2004-05,23,3PT Field Goal,1.0
7285,20400994,33.8153,-118.3548,2,0,2004-05,24,3PT Field Goal,1.0
7286,20400994,33.8573,-118.0908,0,0,2004-05,25,3PT Field Goal,1.0
7287,20400994,33.8533,-118.4508,7,0,2004-05,26,3PT Field Goal,1.0
7288,20400994,33.8653,-118.1118,7,0,2004-05,23,3PT Field Goal,0.0
7289,20400994,33.8353,-118.4608,3,0,2004-05,28,3PT Field Goal,1.0
7290,20400994,33.8243,-118.1728,2,0,2004-05,24,3PT Field Goal,1.0
7291,20400994,33.8703,-118.1008,0,0,2004-05,24,3PT Field Goal,1.0
7292,20400994,33.9803,-118.2698,0,0,2004-05,6,2PT Field Goal,1.0
7294,20400994,33.8423,-118.1338,9,0,2004-05,24,3PT Field Goal,0.0
7295,20400994,34.0443,-118.2698,8,0,2004-05,0,2PT Field Goal,0.0
7296,20400994,34.0443,-118.2698,8,0,2004-05,0,2PT Field Goal,1.0
7297,20400994,33.9453,-118.4208,8,0,2004-05,18,2PT Field Goal,0.0
7298,20400994,33.8963,-118.1168,7,0,2004-05,21,2PT Field Goal,1.0
7299,20400994,33.8523,-118.1258,2,0,2004-05,24,3PT Field Goal,0.0
7300,20400994,34.0443,-118.2698,1,0,2004-05,0,2PT Field Goal,0.0
7301,20400994,33.7993,-118.4188,0,0,2004-05,28,3PT Field Goal,0.0
7302,20401009,33.8453,-118.4288,10,0,2004-05,25,3PT Field Goal,0.0
7303,20401009,34.0443,-118.2698,9,0,2004-05,0,2PT Field Goal,1.0
7304,20401009,34.0443,-118.2698,9,0,2004-05,0,2PT Field Goal,1.0
7305,20401009,33.9193,-118.2698,6,0,2004-05,12,2PT Field Goal,1.0
7306,20401009,34.0443,-118.3948,10,0,2004-05,12,2PT Field Goal,0.0
7307,20401009,34.0443,-118.2698,9,0,2004-05,0,2PT Field Goal,0.0
7308,20401009,33.9833,-118.2028,7,0,2004-05,9,2PT Field Goal,1.0
7309,20401009,33.8503,-118.1168,6,0,2004-05,24,3PT Field Goal,0.0
7310,20401009,34.0323,-118.1058,1,0,2004-05,16,2PT Field Goal,0.0
7311,20401009,33.7273,-118.3108,5,0,2004-05,31,3PT Field Goal,0.0
7312,20401009,34.0443,-118.2698,4,0,2004-05,0,2PT Field Goal,1.0
7313,20401009,34.0193,-118.1988,1,0,2004-05,7,2PT Field Goal,0.0
7314,20401009,33.8273,-118.1598,8,0,2004-05,24,3PT Field Goal,0.0
7316,20401035,33.8193,-118.3958,2,0,2004-05,25,3PT Field Goal,1.0
7317,20401035,33.8683,-118.4608,7,0,2004-05,25,3PT Field Goal,1.0
7318,20401035,33.7843,-118.3028,7,0,2004-05,26,3PT Field Goal,1.0
7319,20401035,33.8273,-118.1088,4,0,2004-05,27,3PT Field Goal,0.0
7320,20401035,33.8153,-118.4288,0,0,2004-05,27,3PT Field Goal,1.0
